Start date,End date,Org,Repo,Referrer,Count,Unique
2023-03-17,2023-03-31,usdot-fhwa-OPS,V2X-Hub,Google,202,43
2023-03-17,2023-03-31,usdot-fhwa-OPS,V2X-Hub,github.com,165,8
2023-03-17,2023-03-31,usdot-fhwa-OPS,V2X-Hub,Bing,59,4
2023-03-17,2023-03-31,usdot-fhwa-OPS,V2X-Hub,usdot-carma.atlassian.net,29,7
2023-03-17,2023-03-31,usdot-fhwa-OPS,V2X-Hub,statics.gov.teams.microsoft.us,7,2
2023-03-17,2023-03-31,usdot-fhwa-OPS,V2X-Hub,statics.teams.cdn.office.net,2,2
2023-03-17,2023-03-31,usdot-fhwa-OPS,V2X-Hub,pcb.its.dot.gov,2,2
2023-03-17,2023-03-31,usdot-fhwa-OPS,V2X-Hub,cn.bing.com,1,1
2023-03-17,2023-03-31,usdot-fhwa-OPS,V2X-Hub,mail.google.com,1,1
2023-03-17,2023-03-31,usdot-fhwa-OPS,V2X-Hub,search.brave.com,1,1
