Org,Repo,Date,Views count,Views unique
usdot-fhwa-stol,carma-base,2022-09-01,5,1
usdot-fhwa-stol,carma-carla-integration,2022-09-01,12,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-09-01,29,3
usdot-fhwa-stol,carma-config,2022-09-01,55,5
usdot-fhwa-stol,carma-lightbar-driver,2022-09-01,12,1
usdot-fhwa-stol,carma-messenger,2022-09-01,14,1
usdot-fhwa-stol,carma-msgs,2022-09-01,5,2
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2022-09-01,2,2
usdot-fhwa-stol,carma-platform,2022-09-01,224,19
usdot-fhwa-stol,carma-simulation,2022-09-01,64,5
usdot-fhwa-stol,carma-ssc-interface-wrapper,2022-09-01,12,1
usdot-fhwa-stol,carma-streets,2022-09-01,75,6
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-09-01,26,2
usdot-fhwa-stol,carma-web-ui,2022-09-01,1,1
usdot-fhwa-stol,github_metrics,2022-09-01,18,3
usdot-fhwa-stol,voices-poc,2022-09-01,1,1
usdot-fhwa-stol,autoware.auto,2022-09-02,18,1
usdot-fhwa-stol,carma-base,2022-09-02,6,2
usdot-fhwa-stol,carma-carla-integration,2022-09-02,28,3
usdot-fhwa-stol,carma-cloud,2022-09-02,2,2
usdot-fhwa-stol,carma-config,2022-09-02,27,7
usdot-fhwa-stol,carma-delphi-esr-driver,2022-09-02,3,1
usdot-fhwa-stol,carma-messenger,2022-09-02,55,7
usdot-fhwa-stol,carma-msgs,2022-09-02,1,1
usdot-fhwa-stol,carma-platform,2022-09-02,215,29
usdot-fhwa-stol,carma-simulation,2022-09-02,24,4
usdot-fhwa-stol,carma-ssc-interface-wrapper,2022-09-02,1,1
usdot-fhwa-stol,carma-streets,2022-09-02,72,7
usdot-fhwa-stol,carma-utils,2022-09-02,10,2
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-09-02,29,3
usdot-fhwa-stol,github_metrics,2022-09-02,9,1
usdot-fhwa-stol,carma-1-tenth,2022-09-03,1,1
usdot-fhwa-stol,carma-analytics-fotda,2022-09-03,2,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-09-03,15,1
usdot-fhwa-stol,carma-platform,2022-09-03,5,4
usdot-fhwa-stol,carma-simulation,2022-09-03,15,1
usdot-fhwa-stol,carma-utils,2022-09-03,1,1
usdot-fhwa-stol,carma-carla-integration,2022-09-04,9,1
usdot-fhwa-stol,carma-platform,2022-09-04,4,4
usdot-fhwa-stol,autoware.auto,2022-09-05,3,2
usdot-fhwa-stol,carma-cloud,2022-09-05,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-09-05,3,2
usdot-fhwa-stol,carma-config,2022-09-05,14,1
usdot-fhwa-stol,carma-messenger,2022-09-05,1,1
usdot-fhwa-stol,carma-platform,2022-09-05,38,11
usdot-fhwa-stol,carma-simulation,2022-09-05,5,4
usdot-fhwa-stol,carma-streets,2022-09-05,4,2
usdot-fhwa-stol,voices-poc,2022-09-05,1,1
usdot-fhwa-stol,autoware.auto,2022-09-06,7,2
usdot-fhwa-stol,carma-1-tenth,2022-09-06,1,1
usdot-fhwa-stol,carma-analytics-fotda,2022-09-06,4,4
usdot-fhwa-stol,carma-base,2022-09-06,12,2
usdot-fhwa-stol,carma-carla-integration,2022-09-06,62,8
usdot-fhwa-stol,carma-cloud,2022-09-06,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-09-06,1,1
usdot-fhwa-stol,carma-config,2022-09-06,28,5
usdot-fhwa-stol,carma-messenger,2022-09-06,2,2
usdot-fhwa-stol,carma-msgs,2022-09-06,48,2
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2022-09-06,4,1
usdot-fhwa-stol,carma-platform,2022-09-06,204,31
usdot-fhwa-stol,carma-simulation,2022-09-06,30,4
usdot-fhwa-stol,carma-streets,2022-09-06,87,7
usdot-fhwa-stol,carma-vehicle-model-framework,2022-09-06,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-09-06,5,2
usdot-fhwa-stol,cav-education,2022-09-06,5,1
usdot-fhwa-stol,tim-bc,2022-09-06,4,1
usdot-fhwa-stol,voices-poc,2022-09-06,24,2
usdot-fhwa-stol,WxDE,2022-09-07,1,1
usdot-fhwa-stol,autoware.auto,2022-09-07,17,2
usdot-fhwa-stol,carma-base,2022-09-07,47,4
usdot-fhwa-stol,carma-carla-integration,2022-09-07,19,1
usdot-fhwa-stol,carma-cloud,2022-09-07,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-09-07,10,1
usdot-fhwa-stol,carma-config,2022-09-07,16,3
usdot-fhwa-stol,carma-messenger,2022-09-07,7,1
usdot-fhwa-stol,carma-msgs,2022-09-07,1,1
