Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,TDx,2024-04-01,12,3
usdot-jpo-ode,jpo-conflictmonitor,2024-04-01,5,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-01,1,1
usdot-jpo-ode,jpo-cvdp,2024-04-01,1,1
usdot-jpo-ode,jpo-cvmanager,2024-04-01,16,5
usdot-jpo-ode,jpo-ode,2024-04-01,12,4
usdot-jpo-ode,jpo-sdw-depositor,2024-04-01,3,1
usdot-jpo-ode,jpo-security,2024-04-01,4,1
usdot-jpo-ode,wzdx,2024-04-01,60,10
usdot-jpo-ode,TDx,2024-04-02,19,4
usdot-jpo-ode,jpo-conflictmonitor,2024-04-02,21,3
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-02,4,2
usdot-jpo-ode,jpo-cvmanager,2024-04-02,1,1
usdot-jpo-ode,jpo-ode,2024-04-02,34,2
usdot-jpo-ode,jpo-sdw-depositor,2024-04-02,1,1
usdot-jpo-ode,wzdx,2024-04-02,81,17
usdot-jpo-ode,TDx,2024-04-03,2,1
usdot-jpo-ode,asn1_codec,2024-04-03,8,1
usdot-jpo-ode,jpo-ode,2024-04-03,27,2
usdot-jpo-ode,jpo-sdw-depositor,2024-04-03,2,1
usdot-jpo-ode,wzdx,2024-04-03,162,26
usdot-jpo-ode,asn1_codec,2024-04-04,19,3
usdot-jpo-ode,jpo-cvmanager,2024-04-04,2,1
usdot-jpo-ode,jpo-ode,2024-04-04,5,5
usdot-jpo-ode,wzdx,2024-04-04,220,16
usdot-jpo-ode,TDx,2024-04-05,2,2
usdot-jpo-ode,jpo-conflictmonitor,2024-04-05,4,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-05,1,1
usdot-jpo-ode,jpo-geojsonconverter,2024-04-05,15,1
usdot-jpo-ode,jpo-ode,2024-04-05,7,5
usdot-jpo-ode,jpo-ode-scms-asn,2024-04-05,1,1
usdot-jpo-ode,wzdx,2024-04-05,80,18
usdot-jpo-ode,jpo-ode,2024-04-06,4,2
usdot-jpo-ode,wzdx,2024-04-06,1,1
usdot-jpo-ode,jpo-conflictmonitor,2024-04-07,1,1
usdot-jpo-ode,jpo-ode,2024-04-07,5,2
usdot-jpo-ode,wzdx,2024-04-07,3,2
usdot-jpo-ode,TDx,2024-04-08,40,4
usdot-jpo-ode,asn1_codec,2024-04-08,11,1
usdot-jpo-ode,jpo-conflictmonitor,2024-04-08,2,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-08,3,1
usdot-jpo-ode,jpo-cvmanager,2024-04-08,1,1
usdot-jpo-ode,jpo-ode,2024-04-08,14,4
usdot-jpo-ode,wzdx,2024-04-08,98,21
usdot-jpo-ode,TDx,2024-04-09,29,8
usdot-jpo-ode,asn1_codec,2024-04-09,4,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-09,21,2
usdot-jpo-ode,jpo-cvdp,2024-04-09,1,1
usdot-jpo-ode,jpo-ode,2024-04-09,9,5
usdot-jpo-ode,jpo-security,2024-04-09,9,1
usdot-jpo-ode,jpo-security-svcs,2024-04-09,1,1
usdot-jpo-ode,scms-asn1,2024-04-09,4,1
usdot-jpo-ode,wzdx,2024-04-09,349,33
usdot-jpo-ode,TDx,2024-04-10,33,5
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-10,6,1
usdot-jpo-ode,jpo-ode,2024-04-10,8,1
usdot-jpo-ode,wzdx,2024-04-10,164,20
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-11,16,5
usdot-jpo-ode,jpo-cvmanager,2024-04-11,2,2
usdot-jpo-ode,jpo-ode,2024-04-11,4,2
usdot-jpo-ode,wzdx,2024-04-11,288,28
usdot-jpo-ode,jpo-conflictmonitor,2024-04-12,2,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-12,8,4
usdot-jpo-ode,jpo-cvmanager,2024-04-12,1,1
usdot-jpo-ode,jpo-ode,2024-04-12,18,4
usdot-jpo-ode,wzdx,2024-04-12,114,16
usdot-jpo-ode,wzdx,2024-04-13,2,2
usdot-jpo-ode,TDx,2024-04-14,32,1
usdot-jpo-ode,jpo-conflictmonitor,2024-04-14,13,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-14,2,1
usdot-jpo-ode,wzdx,2024-04-14,197,10
usdot-jpo-ode,jpo-ode,2024-04-15,1,1
usdot-jpo-ode,wzdx,2024-04-15,6,3
