Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,V2X-Hub,2023-04-02,1,1
usdot-fhwa-OPS,.github,2023-04-03,1,1
usdot-fhwa-OPS,V2X-Hub,2023-04-03,43,9
usdot-fhwa-OPS,V2X-Hub,2023-04-04,68,10
usdot-fhwa-OPS,V2X-Hub,2023-04-05,69,8
usdot-fhwa-OPS,V2X-Hub,2023-04-06,47,15
usdot-fhwa-OPS,V2X-Hub,2023-04-07,285,8
usdot-fhwa-OPS,V2X-Hub,2023-04-08,2,2
usdot-fhwa-OPS,V2X-Hub,2023-04-09,13,7
usdot-fhwa-OPS,V2X-Hub,2023-04-10,103,7
usdot-fhwa-OPS,V2X-Hub,2023-04-11,44,12
usdot-fhwa-OPS,V2X-Hub,2023-04-12,125,20
usdot-fhwa-OPS,V2X-Hub,2023-04-13,29,6
usdot-fhwa-OPS,V2X-Hub,2023-04-14,34,14
