Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,asn1_codec,2022-11-17,8,1
usdot-jpo-ode,jpo-conflictmonitor,2022-11-17,1,1
usdot-jpo-ode,jpo-cvdp,2022-11-17,8,1
usdot-jpo-ode,jpo-geojsonconverter,2022-11-17,9,2
usdot-jpo-ode,jpo-ode,2022-11-17,9,2
usdot-jpo-ode,jpo-s3-deposit,2022-11-17,8,1
usdot-jpo-ode,jpo-sdw-depositor,2022-11-17,8,1
usdot-jpo-ode,jpo-security,2022-11-17,1,1
usdot-jpo-ode,jpo-security-svcs,2022-11-17,8,1
usdot-jpo-ode,ode-output-validator-library,2022-11-17,8,1
usdot-jpo-ode,scms-asn1,2022-11-17,8,1
usdot-jpo-ode,asn1_codec,2022-11-18,12,1
usdot-jpo-ode,jpo-conflictmonitor,2022-11-18,1,1
usdot-jpo-ode,jpo-cvdp,2022-11-18,12,1
usdot-jpo-ode,jpo-geojsonconverter,2022-11-18,13,2
usdot-jpo-ode,jpo-ode,2022-11-18,14,3
usdot-jpo-ode,jpo-s3-deposit,2022-11-18,12,1
usdot-jpo-ode,jpo-sdw-depositor,2022-11-18,12,1
usdot-jpo-ode,jpo-security-svcs,2022-11-18,12,1
usdot-jpo-ode,ode-output-validator-library,2022-11-18,12,1
usdot-jpo-ode,scms-asn1,2022-11-18,12,1
usdot-jpo-ode,wzdx,2022-11-18,3,2
usdot-jpo-ode,jpo-ode,2022-11-19,1,1
usdot-jpo-ode,jpo-security-svcs,2022-11-19,1,1
usdot-jpo-ode,jpo-security,2022-11-20,1,1
usdot-jpo-ode,asn1_codec,2022-11-21,12,1
usdot-jpo-ode,jpo-cvdp,2022-11-21,14,2
usdot-jpo-ode,jpo-geojsonconverter,2022-11-21,16,4
usdot-jpo-ode,jpo-ode,2022-11-21,13,2
usdot-jpo-ode,jpo-s3-deposit,2022-11-21,12,1
usdot-jpo-ode,jpo-sdw-depositor,2022-11-21,12,1
usdot-jpo-ode,jpo-security-svcs,2022-11-21,12,1
usdot-jpo-ode,ode-output-validator-library,2022-11-21,12,1
usdot-jpo-ode,scms-asn1,2022-11-21,14,3
usdot-jpo-ode,wzdx,2022-11-21,2,1
usdot-jpo-ode,asn1_codec,2022-11-22,4,1
usdot-jpo-ode,jpo-cvdp,2022-11-22,6,3
usdot-jpo-ode,jpo-geojsonconverter,2022-11-22,6,2
usdot-jpo-ode,jpo-ode,2022-11-22,4,1
usdot-jpo-ode,jpo-s3-deposit,2022-11-22,4,1
usdot-jpo-ode,jpo-sdw-depositor,2022-11-22,5,2
usdot-jpo-ode,jpo-security-svcs,2022-11-22,4,1
usdot-jpo-ode,ode-output-validator-library,2022-11-22,4,1
usdot-jpo-ode,scms-asn1,2022-11-22,4,1
usdot-jpo-ode,wzdc-tool,2022-11-22,1,1
usdot-jpo-ode,asn1_codec,2022-11-23,6,1
usdot-jpo-ode,jpo-cvdp,2022-11-23,6,1
usdot-jpo-ode,jpo-geojsonconverter,2022-11-23,7,2
usdot-jpo-ode,jpo-ode,2022-11-23,6,1
usdot-jpo-ode,jpo-s3-deposit,2022-11-23,7,2
usdot-jpo-ode,jpo-sdw-depositor,2022-11-23,6,1
usdot-jpo-ode,jpo-security-svcs,2022-11-23,6,1
usdot-jpo-ode,ode-output-validator-library,2022-11-23,6,1
usdot-jpo-ode,scms-asn1,2022-11-23,6,1
usdot-jpo-ode,wzdx,2022-11-23,1,1
usdot-jpo-ode,asn1_codec,2022-11-24,2,2
usdot-jpo-ode,jpo-ode,2022-11-24,3,3
usdot-jpo-ode,asn1_codec,2022-11-27,2,1
usdot-jpo-ode,jpo-cvdp,2022-11-27,2,1
usdot-jpo-ode,jpo-geojsonconverter,2022-11-27,2,1
usdot-jpo-ode,jpo-ode,2022-11-27,2,1
usdot-jpo-ode,jpo-s3-deposit,2022-11-27,2,1
usdot-jpo-ode,jpo-sdw-depositor,2022-11-27,2,1
usdot-jpo-ode,jpo-security-svcs,2022-11-27,2,1
usdot-jpo-ode,ode-output-validator-library,2022-11-27,2,1
usdot-jpo-ode,scms-asn1,2022-11-27,2,1
usdot-jpo-ode,TDx,2022-11-29,1,1
usdot-jpo-ode,asn1_codec,2022-11-29,6,2
usdot-jpo-ode,jpo-conflictmonitor,2022-11-29,2,2
usdot-jpo-ode,jpo-cvdp,2022-11-29,6,2
usdot-jpo-ode,jpo-geojsonconverter,2022-11-29,4,1
usdot-jpo-ode,jpo-ode,2022-11-29,4,1
usdot-jpo-ode,jpo-s3-deposit,2022-11-29,4,1
usdot-jpo-ode,jpo-sdw-depositor,2022-11-29,4,1
usdot-jpo-ode,jpo-security-svcs,2022-11-29,4,1
usdot-jpo-ode,ode-output-validator-library,2022-11-29,4,1
usdot-jpo-ode,scms-asn1,2022-11-29,4,1
usdot-jpo-ode,TDx,2022-11-30,1,1
usdot-jpo-ode,jpo-ode,2022-11-30,2,2
usdot-jpo-ode,jpo-s3-deposit,2022-11-30,1,1
usdot-jpo-ode,jpo-security,2022-11-30,1,1
usdot-jpo-ode,jpo-tim-builder,2022-11-30,1,1
usdot-jpo-ode,scms-asn1,2022-11-30,3,1
usdot-jpo-ode,wzdx,2022-11-30,1,1
