Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,jpo-conflictvisualizer,2023-04-01,1,1
usdot-jpo-ode,wzdx,2023-04-01,9,2
usdot-jpo-ode,TDx,2023-04-02,4,1
usdot-jpo-ode,jpo-cvdp,2023-04-02,1,1
usdot-jpo-ode,jpo-ode,2023-04-02,3,2
usdot-jpo-ode,wzdx,2023-04-02,3,2
usdot-jpo-ode,asn1_codec,2023-04-03,2,2
usdot-jpo-ode,jpo-cvdp,2023-04-03,31,2
usdot-jpo-ode,jpo-ode,2023-04-03,51,10
usdot-jpo-ode,jpo-tim-builder,2023-04-03,3,1
usdot-jpo-ode,wzdx,2023-04-03,76,23
usdot-jpo-ode,TDx,2023-04-04,10,3
usdot-jpo-ode,asn1_codec,2023-04-04,6,2
usdot-jpo-ode,jpo-conflictmonitor,2023-04-04,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-04-04,1,1
usdot-jpo-ode,jpo-cvdp,2023-04-04,28,2
usdot-jpo-ode,jpo-geojsonconverter,2023-04-04,1,1
usdot-jpo-ode,jpo-ode,2023-04-04,11,4
usdot-jpo-ode,jpo-ode-scms-asn,2023-04-04,3,1
usdot-jpo-ode,jpo-record-parser,2023-04-04,1,1
usdot-jpo-ode,jpo-s3-deposit,2023-04-04,3,1
usdot-jpo-ode,jpo-sdw-depositor,2023-04-04,1,1
usdot-jpo-ode,jpo-security-svcs,2023-04-04,2,1
usdot-jpo-ode,jpo-tim-builder,2023-04-04,2,2
usdot-jpo-ode,scms-asn1,2023-04-04,12,2
usdot-jpo-ode,wzdx,2023-04-04,106,28
usdot-jpo-ode,TDx,2023-04-05,2,2
usdot-jpo-ode,jpo-conflictvisualizer,2023-04-05,1,1
usdot-jpo-ode,jpo-cvdp,2023-04-05,12,1
usdot-jpo-ode,jpo-cvmanager,2023-04-05,1,1
usdot-jpo-ode,jpo-ode,2023-04-05,4,3
usdot-jpo-ode,jpo-s3-deposit,2023-04-05,1,1
usdot-jpo-ode,jpo-security-svcs,2023-04-05,1,1
usdot-jpo-ode,wzdx,2023-04-05,74,22
usdot-jpo-ode,TDx,2023-04-06,26,3
usdot-jpo-ode,jpo-cvdp,2023-04-06,6,1
usdot-jpo-ode,jpo-ode,2023-04-06,47,8
usdot-jpo-ode,jpo-s3-deposit,2023-04-06,1,1
usdot-jpo-ode,jpo-security-svcs,2023-04-06,5,1
usdot-jpo-ode,ode-output-validator-library,2023-04-06,4,1
usdot-jpo-ode,wzdx,2023-04-06,104,23
usdot-jpo-ode,TDx,2023-04-07,1,1
usdot-jpo-ode,jpo-cvdp,2023-04-07,2,1
usdot-jpo-ode,jpo-ode,2023-04-07,3,2
usdot-jpo-ode,jpo-security-svcs,2023-04-07,1,1
usdot-jpo-ode,wzdx,2023-04-07,58,14
usdot-jpo-ode,TDx,2023-04-08,2,1
usdot-jpo-ode,jpo-cvmanager,2023-04-08,3,1
usdot-jpo-ode,jpo-ode,2023-04-08,8,2
usdot-jpo-ode,wzdx,2023-04-08,17,3
usdot-jpo-ode,jpo-ode,2023-04-09,5,1
usdot-jpo-ode,scms-asn1,2023-04-09,1,1
usdot-jpo-ode,wzdx,2023-04-09,12,1
usdot-jpo-ode,TDx,2023-04-10,6,3
usdot-jpo-ode,asn1_codec,2023-04-10,6,3
usdot-jpo-ode,jpo-cvdp,2023-04-10,1,1
usdot-jpo-ode,jpo-cvmanager,2023-04-10,1,1
usdot-jpo-ode,jpo-ode,2023-04-10,32,5
usdot-jpo-ode,jpo-ode-scms-asn,2023-04-10,1,1
usdot-jpo-ode,jpo-record-parser,2023-04-10,1,1
usdot-jpo-ode,jpo-sdw-depositor,2023-04-10,9,1
usdot-jpo-ode,jpo-security-svcs,2023-04-10,112,2
usdot-jpo-ode,jpo-tim-builder,2023-04-10,1,1
usdot-jpo-ode,scms-asn1,2023-04-10,2,2
usdot-jpo-ode,wzdx,2023-04-10,66,22
usdot-jpo-ode,TDx,2023-04-11,1,1
usdot-jpo-ode,asn1_codec,2023-04-11,1,1
usdot-jpo-ode,jpo-cvdp,2023-04-11,15,1
usdot-jpo-ode,jpo-cvmanager,2023-04-11,1,1
usdot-jpo-ode,jpo-ode,2023-04-11,9,4
usdot-jpo-ode,jpo-ode-scms-asn,2023-04-11,1,1
usdot-jpo-ode,jpo-record-parser,2023-04-11,1,1
usdot-jpo-ode,jpo-security-svcs,2023-04-11,67,2
usdot-jpo-ode,jpo-tim-builder,2023-04-11,12,2
usdot-jpo-ode,scms-asn1,2023-04-11,5,3
usdot-jpo-ode,wzdx,2023-04-11,42,17
usdot-jpo-ode,TDx,2023-04-12,5,4
usdot-jpo-ode,asn1_codec,2023-04-12,6,1
usdot-jpo-ode,jpo-cvdp,2023-04-12,4,1
usdot-jpo-ode,jpo-cvmanager,2023-04-12,13,1
usdot-jpo-ode,jpo-ode,2023-04-12,83,3
usdot-jpo-ode,jpo-s3-deposit,2023-04-12,1,1
usdot-jpo-ode,jpo-sdw-depositor,2023-04-12,22,1
usdot-jpo-ode,jpo-security-svcs,2023-04-12,2,1
usdot-jpo-ode,jpo-tim-builder,2023-04-12,1,1
usdot-jpo-ode,scms-asn1,2023-04-12,1,1
usdot-jpo-ode,wzdx,2023-04-12,82,17
usdot-jpo-ode,TDx,2023-04-13,2,2
usdot-jpo-ode,asn1_codec,2023-04-13,16,4
usdot-jpo-ode,jpo-conflictvisualizer,2023-04-13,5,1
usdot-jpo-ode,jpo-cvmanager,2023-04-13,3,2
usdot-jpo-ode,jpo-geojsonconverter,2023-04-13,1,1
usdot-jpo-ode,jpo-ode,2023-04-13,46,10
usdot-jpo-ode,jpo-tim-builder,2023-04-13,8,1
usdot-jpo-ode,scms-asn1,2023-04-13,1,1
usdot-jpo-ode,wzdx,2023-04-13,75,19
usdot-jpo-ode,TDx,2023-04-14,10,2
usdot-jpo-ode,asn1_codec,2023-04-14,12,1
usdot-jpo-ode,jpo-conflictmonitor,2023-04-14,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-04-14,9,2
usdot-jpo-ode,jpo-cvdp,2023-04-14,2,1
usdot-jpo-ode,jpo-ode,2023-04-14,25,7
usdot-jpo-ode,jpo-s3-deposit,2023-04-14,4,2
usdot-jpo-ode,jpo-sdw-depositor,2023-04-14,47,2
usdot-jpo-ode,jpo-security,2023-04-14,1,1
usdot-jpo-ode,jpo-security-svcs,2023-04-14,58,2
usdot-jpo-ode,wzdx,2023-04-14,162,17
usdot-jpo-ode,scms-asn1,2023-04-15,1,1
