Start date,End date,Org,Repo,Referrer,Count,Unique
2024-04-16,2024-04-30,usdot-fhwa-stol,actions,github.com,16,5
2024-04-16,2024-04-30,usdot-fhwa-stol,actions,statics.gov.teams.microsoft.us,2,1
2024-04-16,2024-04-30,usdot-fhwa-stol,actions,github.com.mcas-gov.us,2,1
2024-04-16,2024-04-30,usdot-fhwa-stol,ads-traffic-regs,ops.fhwa.dot.gov,1,1
2024-04-16,2024-04-30,usdot-fhwa-stol,autoware.auto,github.com,24,7
2024-04-16,2024-04-30,usdot-fhwa-stol,c1t2x-emulator,Bing,1,1
2024-04-16,2024-04-30,usdot-fhwa-stol,c1t_bringup,github.com,58,5
2024-04-16,2024-04-30,usdot-fhwa-stol,carla-sensor-lib,github.com,5,3
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-1-tenth,github.com,2,2
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-1-tenth,Google,1,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-analytics-fotda,github.com,15,3
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-analytics-fotda,statics.gov.teams.microsoft.us,2,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-analytics-fotda,Google,1,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-base,github.com,9,2
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-base,community.sonarsource.com,4,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-base,Google,3,2
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-builds,github.com,10,3
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-carla-integration,github.com,36,5
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-carla-integration,Google,10,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-cloud,github.com,7,4
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-cloud,Google,2,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,21,5
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,5,2
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,5,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-config,github.com,49,8
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-config,Google,17,5
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-config,github.com.mcas-gov.us,10,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-config,statics.gov.teams.microsoft.us,9,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-config,gov.teams.microsoft.us,2,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-delphi-esr-driver,github.com,4,1
2024-04-16,2024-04-30,usdot-fhwa-stol,carma-delphi-srr2-driver,Google,48,3
