Start date,End date,Org,Repo,Referrer,Count,Unique
2023-11-16,2023-11-30,usdot-jpo-ode,asn1_codec,github.com,21,8
2023-11-16,2023-11-30,usdot-jpo-ode,asn1_codec,statics.gov.teams.microsoft.us,9,3
2023-11-16,2023-11-30,usdot-jpo-ode,asn1_codec,Google,3,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-conflictmonitor,github.com,83,5
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,65,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-conflictmonitor,statics.teams.cdn.office.net,5,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-conflictmonitor,statics.gov.teams.microsoft.us,2,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-conflictvisualizer,github.com,81,4
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-conflictvisualizer,DuckDuckGo,17,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-conflictvisualizer,statics.gov.teams.microsoft.us,2,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-cvdp,github.com,24,4
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-cvdp,statics.gov.teams.microsoft.us,3,2
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-cvmanager,github.com,9,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-cvmanager,statics.gov.teams.microsoft.us,2,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-cvmanager,Google,1,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-geojsonconverter,github.com,47,4
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-geojsonconverter,DuckDuckGo,6,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-geojsonconverter,statics.gov.teams.microsoft.us,2,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-ode,github.com,35,6
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-ode,DuckDuckGo,11,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-ode,data.transportation.gov,9,2
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-ode,Google,6,6
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-ode,statics.gov.teams.microsoft.us,3,2
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-ode,tabnine.com,2,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-ode,transportation.gov,1,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-s3-deposit,github.com,14,3
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-s3-deposit,statics.gov.teams.microsoft.us,2,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-sdw-depositor,github.com,12,2
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-sdw-depositor,statics.gov.teams.microsoft.us,2,1
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-security-svcs,github.com,13,2
2023-11-16,2023-11-30,usdot-jpo-ode,jpo-security-svcs,statics.gov.teams.microsoft.us,2,1
2023-11-16,2023-11-30,usdot-jpo-ode,scms-asn1,Google,6,1
2023-11-16,2023-11-30,usdot-jpo-ode,scms-asn1,github.com,3,3
2023-11-16,2023-11-30,usdot-jpo-ode,TDx,statics.teams.cdn.office.net,5,4
2023-11-16,2023-11-30,usdot-jpo-ode,TDx,transportation.gov,4,2
2023-11-16,2023-11-30,usdot-jpo-ode,TDx,github.com,2,2
2023-11-16,2023-11-30,usdot-jpo-ode,TDx,fhwa.dot.gov,1,1
2023-11-16,2023-11-30,usdot-jpo-ode,TDx,teams.microsoft.com,1,1
2023-11-16,2023-11-30,usdot-jpo-ode,wzdx,transportation.gov,481,29
2023-11-16,2023-11-30,usdot-jpo-ode,wzdx,Google,233,32
2023-11-16,2023-11-30,usdot-jpo-ode,wzdx,fhwa.dot.gov,47,9
2023-11-16,2023-11-30,usdot-jpo-ode,wzdx,DuckDuckGo,29,3
2023-11-16,2023-11-30,usdot-jpo-ode,wzdx,Bing,25,2
2023-11-16,2023-11-30,usdot-jpo-ode,wzdx,az511.com,20,2
2023-11-16,2023-11-30,usdot-jpo-ode,wzdx,developers.google.com,11,2
2023-11-16,2023-11-30,usdot-jpo-ode,wzdx,datahub.transportation.gov,7,4
2023-11-16,2023-11-30,usdot-jpo-ode,wzdx,dev.azure.com,7,2
2023-11-16,2023-11-30,usdot-jpo-ode,wzdx,attachments.office.net,6,1
