Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2024-02-01,154,14
usdot-fhwa-OPS,V2X-Hub,2024-02-02,108,13
usdot-fhwa-OPS,V2X-Hub,2024-02-03,25,6
usdot-fhwa-OPS,V2X-Hub,2024-02-04,18,7
usdot-fhwa-OPS,V2X-Hub,2024-02-05,94,13
usdot-fhwa-OPS,V2X-Hub,2024-02-06,301,19
usdot-fhwa-OPS,V2X-Hub,2024-02-07,236,16
usdot-fhwa-OPS,V2X-Hub,2024-02-08,200,20
usdot-fhwa-OPS,V2X-Hub,2024-02-09,83,7
usdot-fhwa-OPS,V2X-Hub,2024-02-10,33,3
usdot-fhwa-OPS,V2X-Hub,2024-02-12,26,7
usdot-fhwa-OPS,V2X-Hub,2024-02-13,46,6
usdot-fhwa-OPS,V2X-Hub,2024-02-14,45,12
