Start date,End date,Org,Repo,Referrer,Count,Unique
2023-07-31,2023-08-14,usdot-fhwa-stol,.github,github.com,5,1
2023-07-31,2023-08-14,usdot-fhwa-stol,ads-traffic-regs,ops.fhwa.dot.gov,25,5
2023-07-31,2023-08-14,usdot-fhwa-stol,autoware.auto,github.com,24,2
2023-07-31,2023-08-14,usdot-fhwa-stol,autoware.auto,Google,5,3
2023-07-31,2023-08-14,usdot-fhwa-stol,autoware.auto,cn.bing.com,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,c1t2x-emulator,highways.dot.gov,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-1-tenth,github.com,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-1-tenth,its.dot.gov,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-analytics-fotda,github.com,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-analytics-fotda,Google,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-base,Google,17,4
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-base,github.com,11,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-base,community.sonarsource.com,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,its.dot.gov,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-carla-integration,github.com,12,3
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-carla-integration,Google,12,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-cloud,github.com,27,5
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-cloud,Google,11,4
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-cloud,highways.dot.gov,6,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,84,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,9,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,statics.gov.teams.microsoft.us,8,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-config,Google,119,8
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-config,github.com,27,7
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-config,usdot-carma.atlassian.net,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-delphi-esr-driver,Google,51,3
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-delphi-esr-driver,github.com,3,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-delphi-srr2-driver,Google,10,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,github.com,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,Google,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-lightbar-driver,github.com,5,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-lightbar-driver,Google,3,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-messenger,github.com,328,9
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-messenger,Google,25,8
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-messenger,statics.teams.cdn.office.net,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-messenger,statics.gov.teams.microsoft.us,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-messenger,highways.dot.gov,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-msgs,github.com,162,6
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-msgs,Google,12,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,Google,17,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-ns3-adapter,ops.fhwa.dot.gov,20,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-ns3-adapter,github.com,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-platform,github.com,380,43
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-platform,Google,243,33
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-platform,cn.bing.com,12,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-platform,pcb.its.dot.gov,11,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-platform,usdot-carma.atlassian.net,6,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-platform,highways.dot.gov,6,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-platform,its.dot.gov,6,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-platform,dvi.academicanalytics.com,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-platform,community.sonarsource.com,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-platform,yandex.ru,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,Google,3,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-streets,github.com,72,4
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-streets,discourse.ros.org,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-time-lib,Google,82,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-time-lib,github.com,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-torc-pinpoint-driver,Google,49,3
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-torc-pinpoint-driver,statics.gov.teams.microsoft.us,18,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-torc-pinpoint-driver,github.com,8,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-utils,github.com,142,7
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-utils,Google,47,4
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-utils,Bing,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-velodyne-lidar-driver,github.com,13,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-web-ui,github.com,3,3
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-web-ui,usdot-fhwa-stol.github.io,2,2
2023-07-31,2023-08-14,usdot-fhwa-stol,carma-web-ui,Google,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,cav-education,Google,2,2
2023-07-31,2023-08-14,usdot-fhwa-stol,cav-education,github.com,2,2
2023-07-31,2023-08-14,usdot-fhwa-stol,cda-telematics,Google,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,cdasim,Google,291,13
2023-07-31,2023-08-14,usdot-fhwa-stol,cdasim,github.com,125,12
2023-07-31,2023-08-14,usdot-fhwa-stol,cdasim,hub.docker.com,5,1
2023-07-31,2023-08-14,usdot-fhwa-stol,cdasim,opencda-documentation.readthedocs.io,4,2
2023-07-31,2023-08-14,usdot-fhwa-stol,cdasim,statics.gov.teams.microsoft.us,4,1
2023-07-31,2023-08-14,usdot-fhwa-stol,cdasim,Bing,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,cooperative-perception-core,usdot-carma.atlassian.net,16,2
2023-07-31,2023-08-14,usdot-fhwa-stol,cooperative-perception-core,github.com,15,2
2023-07-31,2023-08-14,usdot-fhwa-stol,cooperative-perception-core,Google,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,devops,github.com,5,2
2023-07-31,2023-08-14,usdot-fhwa-stol,documentation,highways.dot.gov,3,2
2023-07-31,2023-08-14,usdot-fhwa-stol,dwm1001_ros2,Google,2,1
2023-07-31,2023-08-14,usdot-fhwa-stol,github_metrics,word-edit.gov.online.office365.us,1,1
2023-07-31,2023-08-14,usdot-fhwa-stol,voices-cda-use-case-scenario-database,github.com,3,1
2023-07-31,2023-08-14,usdot-fhwa-stol,voices-poc,Google,30,2
2023-07-31,2023-08-14,usdot-fhwa-stol,WxDE,github.com,6,1
2023-07-31,2023-08-14,usdot-fhwa-stol,WxDE,Google,1,1
