Org,Repo,Date,Views count,Views unique
usdot-fhwa-stol,actions,2024-01-18,1,1
usdot-fhwa-stol,ads-traffic-regs,2024-01-18,1,1
usdot-fhwa-stol,autoware.auto,2024-01-18,182,1
usdot-fhwa-stol,c1t2x-emulator,2024-01-18,7,1
usdot-fhwa-stol,carla-sensor-lib,2024-01-18,38,4
usdot-fhwa-stol,carma-base,2024-01-18,6,1
usdot-fhwa-stol,carma-carla-integration,2024-01-18,10,1
usdot-fhwa-stol,carma-config,2024-01-18,41,6
usdot-fhwa-stol,carma-messenger,2024-01-18,4,2
usdot-fhwa-stol,carma-msgs,2024-01-18,87,4
usdot-fhwa-stol,carma-platform,2024-01-18,223,22
usdot-fhwa-stol,carma-streets,2024-01-18,19,3
usdot-fhwa-stol,carma-utils,2024-01-18,56,4
usdot-fhwa-stol,carma-web-ui,2024-01-18,1,1
usdot-fhwa-stol,cda-telematics,2024-01-18,121,3
usdot-fhwa-stol,cdasim,2024-01-18,52,6
usdot-fhwa-stol,multiple_object_tracking,2024-01-18,24,4
usdot-fhwa-stol,ns3-federate,2024-01-18,4,2
usdot-fhwa-stol,scenario-runner,2024-01-18,34,2
usdot-fhwa-stol,tim-bc,2024-01-18,30,2
usdot-fhwa-stol,voices-poc,2024-01-18,25,2
usdot-fhwa-stol,.github,2024-01-19,36,4
usdot-fhwa-stol,actions,2024-01-19,8,1
usdot-fhwa-stol,ads-traffic-regs,2024-01-19,17,2
usdot-fhwa-stol,c1t2x-emulator,2024-01-19,19,2
usdot-fhwa-stol,carla-sensor-lib,2024-01-19,30,3
usdot-fhwa-stol,carma-analytics-fotda,2024-01-19,4,2
usdot-fhwa-stol,carma-base,2024-01-19,20,5
usdot-fhwa-stol,carma-carla-integration,2024-01-19,4,2
usdot-fhwa-stol,carma-cloud,2024-01-19,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-01-19,1,1
usdot-fhwa-stol,carma-config,2024-01-19,13,4
usdot-fhwa-stol,carma-messenger,2024-01-19,40,3
usdot-fhwa-stol,carma-msgs,2024-01-19,196,7
usdot-fhwa-stol,carma-platform,2024-01-19,433,22
usdot-fhwa-stol,carma-streets,2024-01-19,95,8
usdot-fhwa-stol,carma-time-lib,2024-01-19,6,1
usdot-fhwa-stol,carma-utils,2024-01-19,14,3
usdot-fhwa-stol,carma-web-ui,2024-01-19,5,2
usdot-fhwa-stol,cav-education,2024-01-19,2,1
usdot-fhwa-stol,cda-telematics,2024-01-19,170,5
usdot-fhwa-stol,cdasim,2024-01-19,46,11
usdot-fhwa-stol,evc-sumo,2024-01-19,1,1
usdot-fhwa-stol,multiple_object_tracking,2024-01-19,31,4
