Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,V2X-Hub,2024-07-30,3,1
usdot-fhwa-OPS,V2X-Hub,2024-07-31,9,1
usdot-fhwa-OPS,V2X-Hub,2024-08-01,10,5
usdot-fhwa-OPS,V2X-Hub,2024-08-02,3,1
usdot-fhwa-OPS,.github,2024-08-03,1,1
usdot-fhwa-OPS,V2X-Hub,2024-08-03,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2024-08-05,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-08-05,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-08-05,1,1
usdot-fhwa-OPS,V2X-Hub,2024-08-05,1,1
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-08-05,1,1
usdot-fhwa-OPS,V2X-Hub,2024-08-06,3,1
usdot-fhwa-OPS,V2X-Hub,2024-08-08,2,2
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-08-08,2,2
usdot-fhwa-OPS,V2X-Hub,2024-08-10,4,3
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-08-11,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-08-11,1,1
usdot-fhwa-OPS,V2X-Hub,2024-08-12,37,6
usdot-fhwa-OPS,V2X-Hub,2024-08-13,29,5
