Start date,End date,Org,Repo,Referrer,Count,Unique
2024-04-16,2024-04-30,usdot-jpo-ode,asn1_codec,Google,75,2
2024-04-16,2024-04-30,usdot-jpo-ode,asn1_codec,github.com,39,3
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-conflictmonitor,github.com,55,6
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,22,1
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-conflictmonitor,Google,5,1
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-conflictvisualizer,github.com,9,3
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-conflictvisualizer,Google,6,2
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-conflictvisualizer,DuckDuckGo,2,1
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-conflictvisualizer,statics.gov.teams.microsoft.us,1,1
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-cvmanager,github.com,5,2
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-geojsonconverter,github.com,1,1
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-ode,github.com,26,6
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-ode,usdot-oss4its.atlassian.net,6,1
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-ode,Google,5,4
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-ode,data.transportation.gov,4,3
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-ode,statics.gov.teams.microsoft.us,2,1
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-ode,DuckDuckGo,2,1
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-s3-deposit,dev.azure.com,14,1
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-sdw-depositor,github.com,1,1
2024-04-16,2024-04-30,usdot-jpo-ode,jpo-security,Google,2,1
2024-04-16,2024-04-30,usdot-jpo-ode,scms-asn1,Google,93,6
2024-04-16,2024-04-30,usdot-jpo-ode,scms-asn1,Bing,51,1
2024-04-16,2024-04-30,usdot-jpo-ode,TDx,Google,37,6
2024-04-16,2024-04-30,usdot-jpo-ode,TDx,Bing,27,2
2024-04-16,2024-04-30,usdot-jpo-ode,TDx,statics.teams.cdn.office.net,11,2
2024-04-16,2024-04-30,usdot-jpo-ode,TDx,dev.azure.com,2,1
2024-04-16,2024-04-30,usdot-jpo-ode,TDx,transportation.gov,1,1
2024-04-16,2024-04-30,usdot-jpo-ode,TDx,fhwa.dot.gov,1,1
2024-04-16,2024-04-30,usdot-jpo-ode,TDx,github.com,1,1
2024-04-16,2024-04-30,usdot-jpo-ode,TDx,surveymonkey.com,1,1
2024-04-16,2024-04-30,usdot-jpo-ode,wzdx,transportation.gov,289,25
2024-04-16,2024-04-30,usdot-jpo-ode,wzdx,Google,159,13
2024-04-16,2024-04-30,usdot-jpo-ode,wzdx,Bing,66,3
2024-04-16,2024-04-30,usdot-jpo-ode,wzdx,fhwa.dot.gov,63,6
2024-04-16,2024-04-30,usdot-jpo-ode,wzdx,excel.officeapps.live.com,49,3
2024-04-16,2024-04-30,usdot-jpo-ode,wzdx,DuckDuckGo,43,2
2024-04-16,2024-04-30,usdot-jpo-ode,wzdx,copilot.microsoft.com,35,1
2024-04-16,2024-04-30,usdot-jpo-ode,wzdx,github.com,18,4
2024-04-16,2024-04-30,usdot-jpo-ode,wzdx,link.edgepilot.com,18,2
2024-04-16,2024-04-30,usdot-jpo-ode,wzdx,api.drivetexas.org,16,2
