Start date,End date,Org,Repo,Referrer,Count,Unique
2022-11-30,2022-12-14,usdot-fhwa-stol,autoware.auto,Google,4,4
2022-11-30,2022-12-14,usdot-fhwa-stol,autoware.auto,github.com,3,1
2022-11-30,2022-12-14,usdot-fhwa-stol,c1t_razor_imu_m0_driver,Google,8,1
2022-11-30,2022-12-14,usdot-fhwa-stol,c1t_razor_imu_m0_driver,statics.teams.cdn.office.net,7,3
2022-11-30,2022-12-14,usdot-fhwa-stol,c1t_razor_imu_m0_driver,github.com,1,1
2022-11-30,2022-12-14,usdot-fhwa-stol,c1t_vesc_driver,github.com,12,2
2022-11-30,2022-12-14,usdot-fhwa-stol,c1t_vesc_driver,Google,11,3
2022-11-30,2022-12-14,usdot-fhwa-stol,c1t_vesc_driver,statics.teams.cdn.office.net,3,2
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-1-tenth,Google,1,1
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-analytics-fotda,github.com,28,4
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-analytics-fotda,statics.gov.teams.microsoft.us,13,4
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-base,Google,7,4
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-base,community.sonarsource.com,2,2
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-carla-integration,github.com,41,3
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-carla-integration,usdot-voices.atlassian.net,11,1
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-carla-integration,Google,4,4
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-carla-integration,highways.dot.gov,3,2
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-carla-integration,statics.gov.teams.microsoft.us,2,2
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-cloud,usdot-fhwa-stol.github.io,30,2
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-cloud,github.com,20,4
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-cloud,Google,1,1
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,10,1
2022-11-30,2022-12-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,6,4
