Start date,End date,Org,Repo,Path,Title,Count,Unique
2022-09-16,2022-09-30,usdot-fhwa-stol,ads-traffic-regs,/usdot-fhwa-stol/ads-traffic-regs,GitHub - usdot-fhwa-stol/ads-traffic-regs,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,ads-traffic-regs,/usdot-fhwa-stol/ads-traffic-regs/tree/cherneysp-initial,GitHub - usdot-fhwa-stol/ads-traffic-regs at cherneysp-initial,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto,usdot-fhwa-stol/autoware.auto,20,9
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/tree/develop/AutowareAuto,autoware.auto/AutowareAuto at develop · usdot-fhwa-stol/autoware.auto · GitHub,6,4
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/blob/8ce7d3f3ddab451a61ccea400232a4488df516be/AutowareAuto/docs/installation/installation-no-ade.md,autoware.auto/installation-no-ade.md at 8ce7d3f3ddab451a61ccea400232a4488df51...,4,2
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/tree/develop/AutowareAuto/src,autoware.auto/AutowareAuto/src at develop · usdot-fhwa-stol/autoware.auto,4,2
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/commits/develop,Commits · usdot-fhwa-stol/autoware.auto,3,2
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/tree/develop/docker,autoware.auto/docker at develop · usdot-fhwa-stol/autoware.auto,3,2
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/blob/develop/docker/install.sh,autoware.auto/install.sh at develop · usdot-fhwa-stol/autoware.auto,2,2
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/blob/develop/docker/checkout.bash,autoware.auto/checkout.bash at develop · usdot-fhwa-stol/autoware.auto,2,1
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/tree/develop/AutowareAuto/src/perception,autoware.auto/AutowareAuto/src/perception at develop · usdot-fhwa-stol/autowa...,2,1
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/blob/develop/AutowareAuto/src/perception/tracking_nodes/design/tracking_nodes-design.md,autoware.auto/tracking_nodes-design.md at develop · usdot-fhwa-stol/autoware....,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,c1t_razor_imu_m0_driver,/usdot-fhwa-stol/c1t_razor_imu_m0_driver,usdot-fhwa-stol/c1t_razor_imu_m0_driver,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,c1t_razor_imu_m0_driver,/usdot-fhwa-stol/c1t_razor_imu_m0_driver/tree/develop,usdot-fhwa-stol/c1t_razor_imu_m0_driver at develop,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-1-tenth,/usdot-fhwa-stol/carma-1-tenth,usdot-fhwa-stol/carma-1-tenth: Coming Soon. CARMA 1Tenth will operate CARMA P...,30,19
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-1-tenth,/usdot-fhwa-stol/carma-1-tenth/blob/develop/Parts%20of%20CARMA1tenth-Order.xlsx,carma-1-tenth/Parts of CARMA1tenth-Order.xlsx at develop · usdot-fhwa-stol/ca...,2,2
