Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-stol,autoware.auto,2024-04-01,3,2
usdot-fhwa-stol,c1t2x-emulator,2024-04-01,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-04-01,1,1
usdot-fhwa-stol,carma-config,2024-04-01,12,2
usdot-fhwa-stol,carma-msgs,2024-04-01,6,6
usdot-fhwa-stol,carma-ns3-adapter,2024-04-01,4,1
usdot-fhwa-stol,carma-streets,2024-04-01,1,1
usdot-fhwa-stol,carma-utils,2024-04-01,5,5
usdot-fhwa-stol,carma-web-ui,2024-04-01,1,1
usdot-fhwa-stol,cave-lite,2024-04-01,1,1
usdot-fhwa-stol,devops,2024-04-01,2,1
usdot-fhwa-stol,snmp-client,2024-04-01,1,1
usdot-fhwa-stol,autoware.auto,2024-04-02,3,2
usdot-fhwa-stol,carma-analytics-fotda,2024-04-02,1,1
usdot-fhwa-stol,carma-cloud,2024-04-02,8,3
usdot-fhwa-stol,carma-config,2024-04-02,1,1
usdot-fhwa-stol,carma-messenger,2024-04-02,3,2
usdot-fhwa-stol,carma-msgs,2024-04-02,8,6
usdot-fhwa-stol,carma-ns3-adapter,2024-04-02,5,4
usdot-fhwa-stol,carma-utils,2024-04-02,9,6
usdot-fhwa-stol,cda-telematics,2024-04-02,15,1
usdot-fhwa-stol,devops,2024-04-02,3,1
usdot-fhwa-stol,multiple_object_tracking,2024-04-02,1,1
usdot-fhwa-stol,voices-poc,2024-04-02,1,1
usdot-fhwa-stol,actions,2024-04-03,27,4
usdot-fhwa-stol,autoware.auto,2024-04-03,10,9
usdot-fhwa-stol,carma-analytics-fotda,2024-04-03,1,1
usdot-fhwa-stol,carma-cloud,2024-04-03,2,2
usdot-fhwa-stol,carma-config,2024-04-03,9,2
usdot-fhwa-stol,carma-messenger,2024-04-03,48,19
usdot-fhwa-stol,carma-msgs,2024-04-03,72,33
usdot-fhwa-stol,carma-platform,2024-04-03,40,3
usdot-fhwa-stol,carma-utils,2024-04-03,57,21
usdot-fhwa-stol,cda-telematics,2024-04-03,116,6
usdot-fhwa-stol,devops,2024-04-03,2,1
usdot-fhwa-stol,multiple_object_tracking,2024-04-03,26,20
usdot-fhwa-stol,Stol-scratchpad,2024-04-04,7,7
usdot-fhwa-stol,autoware.auto,2024-04-04,2,2
usdot-fhwa-stol,c1t_bringup,2024-04-04,2,2
usdot-fhwa-stol,carma-analytics-fotda,2024-04-04,1,1
usdot-fhwa-stol,carma-base,2024-04-04,2,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-04-04,3,3
usdot-fhwa-stol,carma-config,2024-04-04,2,2
usdot-fhwa-stol,carma-delphi-esr-driver,2024-04-04,1,1
usdot-fhwa-stol,carma-delphi-srr2-driver,2024-04-04,1,1
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2024-04-04,2,2
usdot-fhwa-stol,carma-lightbar-driver,2024-04-04,2,2
usdot-fhwa-stol,carma-messenger,2024-04-04,8,5
usdot-fhwa-stol,carma-msgs,2024-04-04,26,19
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2024-04-04,1,1
usdot-fhwa-stol,carma-platform,2024-04-04,6,4
usdot-fhwa-stol,carma-ssc-interface-wrapper,2024-04-04,3,3
usdot-fhwa-stol,carma-torc-pinpoint-driver,2024-04-04,1,1
usdot-fhwa-stol,carma-utils,2024-04-04,22,17
usdot-fhwa-stol,carma-vehicle-model-framework,2024-04-04,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2024-04-04,15,3
usdot-fhwa-stol,carma-web-ui,2024-04-04,2,2
usdot-fhwa-stol,cda-telematics,2024-04-04,42,7
usdot-fhwa-stol,cdasim,2024-04-04,2,2
usdot-fhwa-stol,devops,2024-04-04,2,1
usdot-fhwa-stol,multiple_object_tracking,2024-04-04,5,5
usdot-fhwa-stol,Stol-scratchpad,2024-04-05,11,4
usdot-fhwa-stol,actions,2024-04-05,18,1
usdot-fhwa-stol,autoware.auto,2024-04-05,1,1
usdot-fhwa-stol,c1t_bringup,2024-04-05,4,4
usdot-fhwa-stol,carla-sensor-lib,2024-04-05,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-04-05,1,1
usdot-fhwa-stol,carma-carla-integration,2024-04-05,1,1
usdot-fhwa-stol,carma-config,2024-04-05,9,2
usdot-fhwa-stol,carma-msgs,2024-04-05,8,4
usdot-fhwa-stol,carma-platform,2024-04-05,1,1
usdot-fhwa-stol,carma-ssc-interface-wrapper,2024-04-05,4,3
usdot-fhwa-stol,carma-streets,2024-04-05,108,2
usdot-fhwa-stol,carma-torc-pinpoint-driver,2024-04-05,1,1
usdot-fhwa-stol,carma-utils,2024-04-05,5,2
usdot-fhwa-stol,cave-lite,2024-04-05,1,1
usdot-fhwa-stol,cda-telematics,2024-04-05,15,1
usdot-fhwa-stol,cdasim,2024-04-05,1,1
usdot-fhwa-stol,devops,2024-04-05,4,1
usdot-fhwa-stol,j2735decoder,2024-04-05,2,2
usdot-fhwa-stol,scenario-runner,2024-04-05,1,1
usdot-fhwa-stol,c1t_bringup,2024-04-06,1,1
usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2024-04-06,2,1
usdot-fhwa-stol,carma-cloud,2024-04-06,1,1
