Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,asn1_codec,2023-01-18,6,1
usdot-jpo-ode,jpo-conflictmonitor,2023-01-18,4,4
usdot-jpo-ode,jpo-cvdp,2023-01-18,6,1
usdot-jpo-ode,jpo-geojsonconverter,2023-01-18,8,2
usdot-jpo-ode,jpo-ode,2023-01-18,8,2
usdot-jpo-ode,jpo-s3-deposit,2023-01-18,6,1
usdot-jpo-ode,jpo-sdw-depositor,2023-01-18,6,1
usdot-jpo-ode,jpo-security-svcs,2023-01-18,6,1
usdot-jpo-ode,ode-output-validator-library,2023-01-18,6,1
usdot-jpo-ode,scms-asn1,2023-01-18,6,1
usdot-jpo-ode,asn1_codec,2023-01-19,2,1
usdot-jpo-ode,jpo-conflictmonitor,2023-01-19,2,2
usdot-jpo-ode,jpo-geojsonconverter,2023-01-19,1,1
usdot-jpo-ode,jpo-ode,2023-01-19,3,3
usdot-jpo-ode,TDx,2023-01-20,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-01-20,1,1
usdot-jpo-ode,jpo-ode,2023-01-20,1,1
usdot-jpo-ode,asn1_codec,2023-01-21,4,3
usdot-jpo-ode,jpo-conflictmonitor,2023-01-21,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-01-22,3,2
usdot-jpo-ode,jpo-s3-deposit,2023-01-22,1,1
usdot-jpo-ode,wzdx,2023-01-22,1,1
usdot-jpo-ode,wzdx,2023-01-23,3,3
usdot-jpo-ode,jpo-conflictmonitor,2023-01-24,227,3
usdot-jpo-ode,jpo-ode,2023-01-24,1,1
usdot-jpo-ode,ode-output-validator-library,2023-01-24,1,1
usdot-jpo-ode,wzdx,2023-01-24,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-01-25,23,3
usdot-jpo-ode,jpo-tim-builder,2023-01-25,1,1
usdot-jpo-ode,wzdx,2023-01-25,2,1
usdot-jpo-ode,jpo-ode,2023-01-26,1,1
usdot-jpo-ode,wzdx,2023-01-26,2,2
usdot-jpo-ode,asn1_codec,2023-01-27,2,2
usdot-jpo-ode,jpo-ode,2023-01-27,2,2
usdot-jpo-ode,scms-asn1,2023-01-27,1,1
usdot-jpo-ode,wzdx,2023-01-27,2,2
usdot-jpo-ode,jpo-conflictmonitor,2023-01-28,6,1
usdot-jpo-ode,jpo-ode,2023-01-28,1,1
usdot-jpo-ode,jpo-ode-scms-asn,2023-01-28,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-01-29,2,1
usdot-jpo-ode,jpo-ode,2023-01-29,3,3
usdot-jpo-ode,TDx,2023-01-30,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-01-30,33,3
usdot-jpo-ode,jpo-geojsonconverter,2023-01-30,1,1
usdot-jpo-ode,jpo-ode,2023-01-30,1,1
usdot-jpo-ode,jpo-ode-scms-asn,2023-01-30,1,1
usdot-jpo-ode,jpo-record-parser,2023-01-30,1,1
usdot-jpo-ode,jpo-s3-deposit,2023-01-30,2,2
usdot-jpo-ode,jpo-sdw-depositor,2023-01-30,4,3
usdot-jpo-ode,jpo-security,2023-01-30,2,2
usdot-jpo-ode,jpo-security-svcs,2023-01-30,1,1
usdot-jpo-ode,jpo-tim-builder,2023-01-30,1,1
usdot-jpo-ode,ode-output-validator-library,2023-01-30,1,1
usdot-jpo-ode,scms-asn1,2023-01-30,2,2
usdot-jpo-ode,usdot-jpo-ode.github.io,2023-01-30,1,1
usdot-jpo-ode,wzdx,2023-01-30,10,4
usdot-jpo-ode,TDx,2023-01-31,13,2
usdot-jpo-ode,asn1_codec,2023-01-31,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-01-31,3,2
usdot-jpo-ode,jpo-cvdp,2023-01-31,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-01-31,1,1
usdot-jpo-ode,jpo-ode,2023-01-31,1,1
usdot-jpo-ode,jpo-s3-deposit,2023-01-31,1,1
usdot-jpo-ode,jpo-sdw-depositor,2023-01-31,1,1
usdot-jpo-ode,jpo-security-svcs,2023-01-31,1,1
usdot-jpo-ode,ode-output-validator-library,2023-01-31,1,1
usdot-jpo-ode,scms-asn1,2023-01-31,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-02-01,1,1
