Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2023-12-18,76,19
usdot-fhwa-OPS,V2X-Hub,2023-12-19,148,23
usdot-fhwa-OPS,V2X-Hub,2023-12-20,77,26
usdot-fhwa-OPS,V2X-Hub,2023-12-21,25,14
usdot-fhwa-OPS,V2X-Hub,2023-12-22,101,7
usdot-fhwa-OPS,V2X-Hub,2023-12-24,7,2
usdot-fhwa-OPS,V2X-Hub,2023-12-25,22,3
usdot-fhwa-OPS,V2X-Hub,2023-12-26,43,11
usdot-fhwa-OPS,V2X-Hub,2023-12-27,44,5
usdot-fhwa-OPS,V2X-Hub,2023-12-28,32,2
usdot-fhwa-OPS,V2X-Hub,2023-12-29,121,8
usdot-fhwa-OPS,V2X-Hub,2023-12-30,33,5
usdot-fhwa-OPS,V2X-Hub,2023-12-31,2,1
