Start date,End date,Org,Repo,Referrer,Count,Unique
2022-10-31,2022-11-14,usdot-jpo-ode,asn1_codec,Google,6,3
2022-10-31,2022-11-14,usdot-jpo-ode,asn1_codec,github.com,3,2
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,7,1
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-conflictmonitor,Google,2,1
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-cvdp,github.com,5,2
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-cvdp,Bing,5,1
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-cvdp,Google,1,1
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-geojsonconverter,DuckDuckGo,88,1
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-geojsonconverter,Google,80,2
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-geojsonconverter,github.com,49,4
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-ode,DuckDuckGo,76,1
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-ode,Google,24,12
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-ode,github.com,12,9
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-ode,usdot-oss4its.atlassian.net,2,1
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-ode,data.transportation.gov,1,1
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-ode-scms-asn,Google,1,1
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-s3-deposit,Google,2,1
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-security,Google,3,2
2022-10-31,2022-11-14,usdot-jpo-ode,jpo-security-svcs,Google,1,1
2022-10-31,2022-11-14,usdot-jpo-ode,ode-output-validator-library,github.com,1,1
2022-10-31,2022-11-14,usdot-jpo-ode,scms-asn1,Google,18,5
2022-10-31,2022-11-14,usdot-jpo-ode,TDx,github.com,26,9
2022-10-31,2022-11-14,usdot-jpo-ode,TDx,Google,2,2
2022-10-31,2022-11-14,usdot-jpo-ode,TDx,statics.teams.cdn.office.net,1,1
2022-10-31,2022-11-14,usdot-jpo-ode,TDx,transportation.gov,1,1
2022-10-31,2022-11-14,usdot-jpo-ode,wzdx,Google,223,32
2022-10-31,2022-11-14,usdot-jpo-ode,wzdx,transportation.gov,197,53
2022-10-31,2022-11-14,usdot-jpo-ode,wzdx,fhwa.dot.gov,38,11
2022-10-31,2022-11-14,usdot-jpo-ode,wzdx,github.com,14,7
2022-10-31,2022-11-14,usdot-jpo-ode,wzdx,Bing,7,2
2022-10-31,2022-11-14,usdot-jpo-ode,wzdx,support.google.com,2,2
2022-10-31,2022-11-14,usdot-jpo-ode,wzdx,datahub.transportation.gov,2,2
2022-10-31,2022-11-14,usdot-jpo-ode,wzdx,statics.teams.cdn.office.net,2,1
2022-10-31,2022-11-14,usdot-jpo-ode,wzdx,developers.google.com,2,1
2022-10-31,2022-11-14,usdot-jpo-ode,wzdx,content.govdelivery.com,1,1
