Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,V2X-Hub,2023-12-01,50,10
usdot-fhwa-OPS,V2X-Hub,2023-12-02,1,1
usdot-fhwa-OPS,V2X-Hub,2023-12-04,99,28
usdot-fhwa-OPS,V2X-Hub,2023-12-05,95,39
usdot-fhwa-OPS,V2X-Hub,2023-12-06,47,21
usdot-fhwa-OPS,V2X-Hub,2023-12-07,61,15
usdot-fhwa-OPS,V2X-Hub,2023-12-08,2,1
usdot-fhwa-OPS,V2X-Hub,2023-12-09,13,3
usdot-fhwa-OPS,V2X-Hub,2023-12-11,1,1
usdot-fhwa-OPS,V2X-Hub,2023-12-12,1,1
usdot-fhwa-OPS,V2X-Hub,2023-12-13,2,2
usdot-fhwa-OPS,V2X-Hub,2023-12-14,12,6
