Start date,End date,Org,Repo,Referrer,Count,Unique
2023-02-28,2023-03-14,usdot-jpo-ode,asn1_codec,github.com,56,6
2023-02-28,2023-03-14,usdot-jpo-ode,asn1_codec,Google,7,3
2023-02-28,2023-03-14,usdot-jpo-ode,asn1_codec,statics.gov.teams.microsoft.us,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-conflictmonitor,github.com,48,3
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,26,1
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-conflictvisualizer,github.com,5,2
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-cvdp,github.com,84,3
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-cvdp,statics.teams.cdn.office.net,4,2
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-cvmanager,github.com,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-geojsonconverter,github.com,14,4
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-ode,github.com,90,7
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-ode,Google,17,9
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-ode,DuckDuckGo,11,2
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-ode,usdot-oss4its.atlassian.net,5,2
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-ode,tabnine.com,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-ode,word-edit.gov.online.office365.us,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-ode,usc-word-view.officeapps.live.com,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-ode-scms-asn,Google,2,1
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-s3-deposit,github.com,29,3
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-sdw-depositor,github.com,34,1
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-security,Google,2,2
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-security-svcs,github.com,41,2
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-security-svcs,statics.teams.cdn.office.net,6,2
2023-02-28,2023-03-14,usdot-jpo-ode,jpo-tim-builder,github.com,4,1
2023-02-28,2023-03-14,usdot-jpo-ode,ode-output-validator-library,github.com,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,scms-asn1,Google,18,5
2023-02-28,2023-03-14,usdot-jpo-ode,scms-asn1,statics.teams.cdn.office.net,2,1
2023-02-28,2023-03-14,usdot-jpo-ode,scms-asn1,github.com,2,1
2023-02-28,2023-03-14,usdot-jpo-ode,scms-asn1,eesewiki.ford.com,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,TDx,statics.teams.cdn.office.net,41,5
2023-02-28,2023-03-14,usdot-jpo-ode,TDx,github.com,18,4
2023-02-28,2023-03-14,usdot-jpo-ode,TDx,fhwa.dot.gov,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,TDx,Google,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,TDx,arc-it.net,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,TDx,transportation.gov,1,1
2023-02-28,2023-03-14,usdot-jpo-ode,wzdx,Google,122,27
2023-02-28,2023-03-14,usdot-jpo-ode,wzdx,transportation.gov,82,28
2023-02-28,2023-03-14,usdot-jpo-ode,wzdx,fhwa.dot.gov,32,9
2023-02-28,2023-03-14,usdot-jpo-ode,wzdx,trello.com,20,2
2023-02-28,2023-03-14,usdot-jpo-ode,wzdx,its.dot.gov,9,3
2023-02-28,2023-03-14,usdot-jpo-ode,wzdx,github.com,8,4
2023-02-28,2023-03-14,usdot-jpo-ode,wzdx,statics.teams.cdn.office.net,7,5
2023-02-28,2023-03-14,usdot-jpo-ode,wzdx,datahub.transportation.gov,7,4
2023-02-28,2023-03-14,usdot-jpo-ode,wzdx,qwant.com,5,1
2023-02-28,2023-03-14,usdot-jpo-ode,wzdx,dev.azure.com,3,1
