Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2024-09-02,2,1
usdot-fhwa-OPS,V2X-Hub,2024-09-03,176,18
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-09-03,1,1
usdot-fhwa-OPS,V2X-Hub,2024-09-04,220,17
usdot-fhwa-OPS,V2X-Hub,2024-09-05,127,14
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2024-09-06,5,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-09-06,16,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-09-06,13,1
usdot-fhwa-OPS,V2X-Hub,2024-09-06,30,9
usdot-fhwa-OPS,V2X-Hub,2024-09-07,1,1
usdot-fhwa-OPS,V2X-Hub,2024-09-08,55,3
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2024-09-09,2,1
usdot-fhwa-OPS,V2X-Hub,2024-09-09,232,23
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-09-09,1,1
usdot-fhwa-OPS,V2X-Hub,2024-09-10,144,25
usdot-fhwa-OPS,V2X-Hub,2024-09-11,141,18
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-09-12,1,1
usdot-fhwa-OPS,V2X-Hub,2024-09-12,99,18
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-09-12,25,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-09-13,1,1
usdot-fhwa-OPS,V2X-Hub,2024-09-13,59,15
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-09-13,1,1
usdot-fhwa-OPS,V2X-Hub,2024-09-14,16,3
usdot-fhwa-OPS,V2X-Hub,2024-09-15,2,1
