Start date,End date,Org,Repo,Referrer,Count,Unique
2023-10-17,2023-10-31,usdot-jpo-ode,asn1_codec,github.com,29,2
2023-10-17,2023-10-31,usdot-jpo-ode,asn1_codec,Bing,17,1
2023-10-17,2023-10-31,usdot-jpo-ode,asn1_codec,usdot-oss4its.atlassian.net,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,asn1_codec,Google,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-conflictmonitor,github.com,150,3
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,59,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-conflictvisualizer,DuckDuckGo,31,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-conflictvisualizer,github.com,23,2
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-cvdp,github.com,21,4
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-cvdp,Google,7,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-cvdp,statics.teams.cdn.office.net,3,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-cvdp,nist.gov,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-cvmanager,Google,11,5
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-cvmanager,github.com,4,2
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-cvmanager,DuckDuckGo,2,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-geojsonconverter,github.com,26,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-geojsonconverter,DuckDuckGo,17,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-geojsonconverter,Google,2,2
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-geojsonconverter,l.messenger.com,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-ode,github.com,88,11
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-ode,Google,41,10
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-ode,DuckDuckGo,13,2
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-ode,statics.teams.cdn.office.net,3,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-ode,gbc-word-edit.officeapps.live.com,3,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-ode,search.brave.com,3,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-ode,trihydro.merly-mentor.ai,2,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-ode,summaries.merly-mentor.ai,2,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-ode,data.transportation.gov,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-s3-deposit,github.com,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-sdw-depositor,github.com,11,2
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-sdw-depositor,statics.teams.cdn.office.net,5,2
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-sdw-depositor,statics.gov.teams.microsoft.us,4,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-security,Google,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-security-svcs,usdot-oss4its.atlassian.net,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-tim-builder,Google,2,1
2023-10-17,2023-10-31,usdot-jpo-ode,jpo-tim-builder,github.com,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,scms-asn1,Google,4,2
2023-10-17,2023-10-31,usdot-jpo-ode,TDx,Google,4,4
2023-10-17,2023-10-31,usdot-jpo-ode,TDx,statics.teams.cdn.office.net,4,3
2023-10-17,2023-10-31,usdot-jpo-ode,TDx,github.com,2,2
2023-10-17,2023-10-31,usdot-jpo-ode,TDx,fgdc.gov,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,TDx,transportation.gov,1,1
2023-10-17,2023-10-31,usdot-jpo-ode,wzdx,Google,249,21
2023-10-17,2023-10-31,usdot-jpo-ode,wzdx,transportation.gov,156,24
2023-10-17,2023-10-31,usdot-jpo-ode,wzdx,attachments.office.net,32,1
2023-10-17,2023-10-31,usdot-jpo-ode,wzdx,confluence.kapsch.net,19,2
2023-10-17,2023-10-31,usdot-jpo-ode,wzdx,fhwa.dot.gov,16,4
2023-10-17,2023-10-31,usdot-jpo-ode,wzdx,statics.teams.cdn.office.net,10,2
2023-10-17,2023-10-31,usdot-jpo-ode,wzdx,highways.dot.gov,10,1
2023-10-17,2023-10-31,usdot-jpo-ode,wzdx,datahub.transportation.gov,7,3
2023-10-17,2023-10-31,usdot-jpo-ode,wzdx,developers.google.com,7,1
2023-10-17,2023-10-31,usdot-jpo-ode,wzdx,fgdc.gov,6,1
