Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-stol,WxDE,2022-12-01,1,1
usdot-fhwa-stol,autoware.auto,2022-12-01,2,2
usdot-fhwa-stol,carma-analytics-fotda,2022-12-01,1,1
usdot-fhwa-stol,carma-config,2022-12-01,1,1
usdot-fhwa-stol,carma-messenger,2022-12-01,8,3
usdot-fhwa-stol,carma-msgs,2022-12-01,12,5
usdot-fhwa-stol,carma-platform,2022-12-01,6,4
usdot-fhwa-stol,carma-streets,2022-12-01,12,6
usdot-fhwa-stol,carma-utils,2022-12-01,8,3
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-12-01,1,1
usdot-fhwa-stol,devops,2022-12-01,2,1
usdot-fhwa-stol,dwm1001_ros2,2022-12-01,1,1
usdot-fhwa-stol,voices-poc,2022-12-01,1,1
usdot-fhwa-stol,ads-traffic-regs,2022-12-02,1,1
usdot-fhwa-stol,autoware.auto,2022-12-02,8,7
usdot-fhwa-stol,carma-carla-integration,2022-12-02,1,1
usdot-fhwa-stol,carma-cloud,2022-12-02,1,1
usdot-fhwa-stol,carma-config,2022-12-02,1,1
usdot-fhwa-stol,carma-delphi-esr-driver,2022-12-02,1,1
usdot-fhwa-stol,carma-delphi-srr2-driver,2022-12-02,1,1
usdot-fhwa-stol,carma-msgs,2022-12-02,18,8
usdot-fhwa-stol,carma-simulation,2022-12-02,1,1
usdot-fhwa-stol,carma-streets,2022-12-02,18,6
usdot-fhwa-stol,carma-utils,2022-12-02,2,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-12-02,1,1
usdot-fhwa-stol,cooperative-perception-core,2022-12-02,1,1
usdot-fhwa-stol,devops,2022-12-02,4,3
usdot-fhwa-stol,autoware.auto,2022-12-03,2,2
usdot-fhwa-stol,carma-analytics-fotda,2022-12-03,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-12-03,1,1
usdot-fhwa-stol,carma-lightbar-driver,2022-12-03,1,1
usdot-fhwa-stol,carma-messenger,2022-12-03,10,1
usdot-fhwa-stol,carma-msgs,2022-12-03,4,2
usdot-fhwa-stol,carma-torc-xgv-controller-driver,2022-12-03,2,2
usdot-fhwa-stol,carma-utils,2022-12-03,10,1
usdot-fhwa-stol,dwm1001_ros2,2022-12-03,2,2
usdot-fhwa-stol,voices-poc,2022-12-03,1,1
usdot-fhwa-stol,autoware.auto,2022-12-04,6,2
usdot-fhwa-stol,carma-base,2022-12-04,1,1
usdot-fhwa-stol,carma-carla-integration,2022-12-04,1,1
usdot-fhwa-stol,carma-delphi-esr-driver,2022-12-04,1,1
usdot-fhwa-stol,carma-messenger,2022-12-04,20,3
usdot-fhwa-stol,carma-msgs,2022-12-04,3,2
usdot-fhwa-stol,carma-platform,2022-12-04,2,2
usdot-fhwa-stol,carma-utils,2022-12-04,27,4
usdot-fhwa-stol,carma-web-ui,2022-12-04,1,1
usdot-fhwa-stol,autoware.auto,2022-12-05,3,2
usdot-fhwa-stol,c1t-tools,2022-12-05,1,1
usdot-fhwa-stol,carma-base,2022-12-05,1,1
usdot-fhwa-stol,carma-carla-integration,2022-12-05,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-12-05,1,1
usdot-fhwa-stol,carma-config,2022-12-05,1,1
usdot-fhwa-stol,carma-delphi-esr-driver,2022-12-05,1,1
usdot-fhwa-stol,carma-delphi-srr2-driver,2022-12-05,1,1
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2022-12-05,1,1
usdot-fhwa-stol,carma-lightbar-driver,2022-12-05,1,1
usdot-fhwa-stol,carma-messenger,2022-12-05,39,4
usdot-fhwa-stol,carma-msgs,2022-12-05,5,3
usdot-fhwa-stol,carma-platform,2022-12-05,2,2
usdot-fhwa-stol,carma-ssc-interface-wrapper,2022-12-05,1,1
usdot-fhwa-stol,carma-streets,2022-12-05,10,5
usdot-fhwa-stol,carma-utils,2022-12-05,41,5
usdot-fhwa-stol,carma-vehicle-model-framework,2022-12-05,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-12-05,1,1
usdot-fhwa-stol,carma-web-ui,2022-12-05,1,1
usdot-fhwa-stol,devops,2022-12-05,2,1
usdot-fhwa-stol,autoware.auto,2022-12-06,14,3
usdot-fhwa-stol,c1t_vesc_driver,2022-12-06,2,1
usdot-fhwa-stol,carma-1-tenth,2022-12-06,2,1
usdot-fhwa-stol,carma-base,2022-12-06,2,1
usdot-fhwa-stol,carma-carla-integration,2022-12-06,2,2
usdot-fhwa-stol,carma-cloud,2022-12-06,2,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-12-06,5,3
usdot-fhwa-stol,carma-config,2022-12-06,4,2
usdot-fhwa-stol,carma-delphi-esr-driver,2022-12-06,2,1
usdot-fhwa-stol,carma-delphi-srr2-driver,2022-12-06,2,1
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2022-12-06,2,1
usdot-fhwa-stol,carma-lightbar-driver,2022-12-06,2,1
usdot-fhwa-stol,carma-messenger,2022-12-06,38,10
usdot-fhwa-stol,carma-msgs,2022-12-06,22,7
usdot-fhwa-stol,carma-platform,2022-12-06,8,5
usdot-fhwa-stol,carma-simulation,2022-12-06,2,1
usdot-fhwa-stol,carma-ssc-interface-wrapper,2022-12-06,2,1
usdot-fhwa-stol,carma-streets,2022-12-06,2,1
usdot-fhwa-stol,carma-utils,2022-12-06,52,9
usdot-fhwa-stol,carma-vehicle-model-framework,2022-12-06,4,2
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-12-06,2,1
usdot-fhwa-stol,carma-web-ui,2022-12-06,4,2
usdot-fhwa-stol,devops,2022-12-06,2,1
usdot-fhwa-stol,dwm1001_ros2,2022-12-06,2,1
