Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2023-12-01,98,10
usdot-fhwa-OPS,V2X-Hub,2023-12-02,42,3
usdot-fhwa-OPS,V2X-Hub,2023-12-04,86,13
usdot-fhwa-OPS,V2X-Hub,2023-12-05,252,15
usdot-fhwa-OPS,V2X-Hub,2023-12-06,88,9
usdot-fhwa-OPS,V2X-Hub,2023-12-07,199,22
usdot-fhwa-OPS,V2X-Hub,2023-12-08,30,10
usdot-fhwa-OPS,V2X-Hub,2023-12-09,2,2
usdot-fhwa-OPS,V2X-Hub,2023-12-10,6,3
usdot-fhwa-OPS,V2X-Hub,2023-12-11,90,13
usdot-fhwa-OPS,V2X-Hub,2023-12-12,21,5
usdot-fhwa-OPS,V2X-Hub,2023-12-13,82,11
usdot-fhwa-OPS,V2X-Hub,2023-12-14,62,18
usdot-fhwa-OPS,V2X-Hub,2023-12-15,2,1
