Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,jpo-conflictmonitor,2024-07-30,3,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-07-30,1,1
usdot-jpo-ode,jpo-ode,2024-07-30,2,1
usdot-jpo-ode,wzdx,2024-07-30,252,9
usdot-jpo-ode,TDx,2024-07-31,1,1
usdot-jpo-ode,asn1_codec,2024-07-31,2,1
usdot-jpo-ode,jpo-conflictmonitor,2024-07-31,23,5
usdot-jpo-ode,jpo-conflictvisualizer,2024-07-31,22,4
usdot-jpo-ode,jpo-ode,2024-07-31,6,6
usdot-jpo-ode,jpo-sdw-depositor,2024-07-31,2,2
usdot-jpo-ode,wzdx,2024-07-31,281,25
usdot-jpo-ode,jpo-conflictmonitor,2024-08-01,5,1
usdot-jpo-ode,jpo-ode,2024-08-01,2,2
usdot-jpo-ode,wzdx,2024-08-01,202,33
usdot-jpo-ode,TDx,2024-08-02,2,2
usdot-jpo-ode,jpo-conflictmonitor,2024-08-02,15,1
usdot-jpo-ode,jpo-geojsonconverter,2024-08-02,1,1
usdot-jpo-ode,jpo-ode,2024-08-02,6,4
usdot-jpo-ode,wzdx,2024-08-02,104,19
usdot-jpo-ode,TDx,2024-08-03,11,1
usdot-jpo-ode,jpo-ode,2024-08-03,2,2
usdot-jpo-ode,jpo-security-svcs,2024-08-03,1,1
usdot-jpo-ode,scms-asn1,2024-08-03,2,1
usdot-jpo-ode,wzdx,2024-08-03,160,9
usdot-jpo-ode,TDx,2024-08-04,1,1
usdot-jpo-ode,wzdx,2024-08-04,38,6
usdot-jpo-ode,TDx,2024-08-05,14,2
usdot-jpo-ode,jpo-conflictmonitor,2024-08-05,55,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-08-05,11,1
usdot-jpo-ode,jpo-cvdp,2024-08-05,9,1
usdot-jpo-ode,jpo-geojsonconverter,2024-08-05,1,1
usdot-jpo-ode,jpo-ode,2024-08-05,16,4
usdot-jpo-ode,jpo-utils,2024-08-05,31,4
usdot-jpo-ode,scms-asn1,2024-08-05,3,1
usdot-jpo-ode,wzdx,2024-08-05,234,30
usdot-jpo-ode,asn1_codec,2024-08-06,37,3
usdot-jpo-ode,jpo-conflictmonitor,2024-08-06,26,3
usdot-jpo-ode,jpo-conflictvisualizer,2024-08-06,5,2
usdot-jpo-ode,jpo-cvdp,2024-08-06,1,1
usdot-jpo-ode,jpo-ode,2024-08-06,10,5
