Start date,End date,Org,Repo,Referrer,Count,Unique
2023-07-17,2023-07-31,usdot-fhwa-OPS,V2X-Hub,Google,307,22
2023-07-17,2023-07-31,usdot-fhwa-OPS,V2X-Hub,github.com,217,12
2023-07-17,2023-07-31,usdot-fhwa-OPS,V2X-Hub,Bing,11,2
2023-07-17,2023-07-31,usdot-fhwa-OPS,V2X-Hub,statics.gov.teams.microsoft.us,10,3
2023-07-17,2023-07-31,usdot-fhwa-OPS,V2X-Hub,fhwa.dot.gov,4,3
2023-07-17,2023-07-31,usdot-fhwa-OPS,V2X-Hub,usdot-carma.atlassian.net,2,2
2023-07-17,2023-07-31,usdot-fhwa-OPS,V2X-Hub,DuckDuckGo,2,2
2023-07-17,2023-07-31,usdot-fhwa-OPS,V2X-Hub,confluence.rollingwireless.com,1,1
2023-07-17,2023-07-31,usdot-fhwa-OPS,V2X-Hub,cn.bing.com,1,1
2023-07-17,2023-07-31,usdot-fhwa-OPS,V2X-Hub,pcb.its.dot.gov,1,1
