Start date,End date,Org,Repo,Referrer,Count,Unique
2024-01-17,2024-01-31,usdot-fhwa-stol,.github,statics.gov.teams.microsoft.us,14,2
2024-01-17,2024-01-31,usdot-fhwa-stol,actions,github.com,37,1
2024-01-17,2024-01-31,usdot-fhwa-stol,ads-traffic-regs,statics.teams.cdn.office.net,2,2
2024-01-17,2024-01-31,usdot-fhwa-stol,ads-traffic-regs,ops.fhwa.dot.gov,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,autoware.auto,Google,129,2
2024-01-17,2024-01-31,usdot-fhwa-stol,autoware.auto,word-edit.gov.online.office365.us,8,1
2024-01-17,2024-01-31,usdot-fhwa-stol,autoware.auto,github.com,7,1
2024-01-17,2024-01-31,usdot-fhwa-stol,c1t2x-emulator,github.com,13,2
2024-01-17,2024-01-31,usdot-fhwa-stol,carla-sensor-lib,github.com,29,5
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-1-tenth,Google,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-1-tenth,DuckDuckGo,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-1-tenth,highways.dot.gov,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-base,github.com,92,6
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-base,Bing,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-carla-integration,github.com,80,3
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-carla-integration,statics.gov.teams.microsoft.us,47,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-carla-integration,Google,18,6
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cloud,highways.dot.gov,7,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cloud,randomgithubrepo.site,3,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cloud,Google,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cloud,github.com,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,its.dot.gov,22,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,usdot-fhwa-stol.github.io,7,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,5,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,4,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,statics.teams.cdn.office.net,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,highways.dot.gov,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-config,github.com,57,7
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-config,Google,7,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-j2735,Google,13,2
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-j2735,github.com,13,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-messenger,github.com,36,2
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-messenger,Google,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-messenger,its.dot.gov,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-msgs,github.com,64,6
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-msgs,Google,18,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-msgs,highways.dot.gov,6,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-ns3-adapter,Google,11,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-platform,github.com,320,32
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-platform,Google,119,30
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-platform,highways.dot.gov,62,8
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-platform,its.dot.gov,25,3
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-platform,Baidu,17,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-platform,discourse.ros.org,8,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-platform,usdot-carma.atlassian.net,5,2
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-platform,mail.google.com,2,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-platform,pcb.its.dot.gov,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-platform,adamlm.github.io,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,10,3
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-ssc-interface-wrapper,Google,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-ssc-interface-wrapper,usdot-fhwa-stol.github.io,1,1
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-streets,github.com,165,11
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-streets,highways.dot.gov,13,2
2024-01-17,2024-01-31,usdot-fhwa-stol,carma-streets,statics.gov.teams.microsoft.us,6,2
