Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,asn1_codec,2024-09-17,10,1
usdot-jpo-ode,jpo-cvdp,2024-09-17,10,1
usdot-jpo-ode,jpo-ode,2024-09-17,2,1
usdot-jpo-ode,jpo-sdw-depositor,2024-09-17,10,1
usdot-jpo-ode,jpo-security-svcs,2024-09-17,10,1
usdot-jpo-ode,jpo-utils,2024-09-17,10,1
usdot-jpo-ode,ode-output-validator-library,2024-09-17,10,1
usdot-jpo-ode,jpo-cvdp,2024-09-18,1,1
usdot-jpo-ode,jpo-utils,2024-09-18,1,1
usdot-jpo-ode,asn1_codec,2024-09-19,5,3
usdot-jpo-ode,jpo-conflictmonitor,2024-09-19,3,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-19,3,1
usdot-jpo-ode,jpo-cvdp,2024-09-19,7,5
usdot-jpo-ode,jpo-geojsonconverter,2024-09-19,3,1
usdot-jpo-ode,jpo-ode,2024-09-19,4,2
usdot-jpo-ode,jpo-s3-deposit,2024-09-19,4,1
usdot-jpo-ode,jpo-sdw-depositor,2024-09-19,3,1
usdot-jpo-ode,jpo-security-svcs,2024-09-19,4,2
usdot-jpo-ode,ode-output-validator-library,2024-09-19,3,1
usdot-jpo-ode,wzdx,2024-09-19,1,1
usdot-jpo-ode,asn1_codec,2024-09-20,26,2
usdot-jpo-ode,jpo-cvdp,2024-09-20,20,1
usdot-jpo-ode,jpo-cvmanager,2024-09-20,1,1
usdot-jpo-ode,jpo-s3-deposit,2024-09-20,2,1
usdot-jpo-ode,jpo-sdw-depositor,2024-09-20,20,1
usdot-jpo-ode,jpo-security-svcs,2024-09-20,20,1
usdot-jpo-ode,jpo-utils,2024-09-20,19,2
usdot-jpo-ode,ode-output-validator-library,2024-09-20,20,1
usdot-jpo-ode,asn1_codec,2024-09-21,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-21,1,1
usdot-jpo-ode,asn1_codec,2024-09-22,1,1
usdot-jpo-ode,jpo-cvmanager,2024-09-22,1,1
usdot-jpo-ode,asn1_codec,2024-09-23,15,5
usdot-jpo-ode,jpo-conflictmonitor,2024-09-23,3,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-23,6,3
usdot-jpo-ode,jpo-cvdp,2024-09-23,20,2
usdot-jpo-ode,jpo-geojsonconverter,2024-09-23,4,2
usdot-jpo-ode,jpo-ode,2024-09-23,7,3
usdot-jpo-ode,jpo-s3-deposit,2024-09-23,8,3
usdot-jpo-ode,jpo-sdw-depositor,2024-09-23,12,2
usdot-jpo-ode,jpo-security-svcs,2024-09-23,18,3
usdot-jpo-ode,jpo-utils,2024-09-23,8,1
usdot-jpo-ode,ode-output-validator-library,2024-09-23,15,5
usdot-jpo-ode,wzdx,2024-09-23,1,1
usdot-jpo-ode,TDx,2024-09-24,2,2
usdot-jpo-ode,asn1_codec,2024-09-24,10,1
usdot-jpo-ode,jpo-conflictmonitor,2024-09-24,3,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-24,3,1
usdot-jpo-ode,jpo-cvdp,2024-09-24,15,4
usdot-jpo-ode,jpo-geojsonconverter,2024-09-24,3,1
usdot-jpo-ode,jpo-ode,2024-09-24,10,2
usdot-jpo-ode,jpo-s3-deposit,2024-09-24,6,2
usdot-jpo-ode,jpo-sdw-depositor,2024-09-24,13,1
usdot-jpo-ode,jpo-security-svcs,2024-09-24,11,2
usdot-jpo-ode,jpo-utils,2024-09-24,5,1
usdot-jpo-ode,ode-output-validator-library,2024-09-24,10,1
usdot-jpo-ode,asn1_codec,2024-09-25,33,1
usdot-jpo-ode,jpo-conflictmonitor,2024-09-25,24,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-25,5,1
usdot-jpo-ode,jpo-cvdp,2024-09-25,33,1
usdot-jpo-ode,jpo-cvmanager,2024-09-25,6,1
usdot-jpo-ode,jpo-geojsonconverter,2024-09-25,20,1
usdot-jpo-ode,jpo-ode,2024-09-25,32,2
usdot-jpo-ode,jpo-s3-deposit,2024-09-25,23,1
usdot-jpo-ode,jpo-sdw-depositor,2024-09-25,31,1
usdot-jpo-ode,jpo-security-svcs,2024-09-25,31,1
usdot-jpo-ode,jpo-utils,2024-09-25,10,1
usdot-jpo-ode,ode-output-validator-library,2024-09-25,29,1
usdot-jpo-ode,asn1_codec,2024-09-26,17,1
usdot-jpo-ode,jpo-conflictmonitor,2024-09-26,21,3
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-26,15,3
usdot-jpo-ode,jpo-cvdp,2024-09-26,22,6
usdot-jpo-ode,jpo-geojsonconverter,2024-09-26,17,1
usdot-jpo-ode,jpo-ode,2024-09-26,17,1
usdot-jpo-ode,jpo-s3-deposit,2024-09-26,17,1
usdot-jpo-ode,jpo-sdw-depositor,2024-09-26,17,1
usdot-jpo-ode,jpo-security-svcs,2024-09-26,18,2
usdot-jpo-ode,ode-output-validator-library,2024-09-26,17,1
usdot-jpo-ode,usdot-jpo-ode.github.io,2024-09-26,1,1
usdot-jpo-ode,TDx,2024-09-27,2,2
usdot-jpo-ode,asn1_codec,2024-09-27,4,1
usdot-jpo-ode,jpo-cvdp,2024-09-27,3,1
usdot-jpo-ode,jpo-geojsonconverter,2024-09-27,1,1
usdot-jpo-ode,jpo-ode,2024-09-27,2,1
usdot-jpo-ode,jpo-s3-deposit,2024-09-27,5,2
usdot-jpo-ode,jpo-sdw-depositor,2024-09-27,12,2
usdot-jpo-ode,jpo-security-svcs,2024-09-27,9,2
usdot-jpo-ode,ode-output-validator-library,2024-09-27,1,1
usdot-jpo-ode,scms-asn1,2024-09-27,1,1
usdot-jpo-ode,jpo-s3-deposit,2024-09-28,1,1
usdot-jpo-ode,jpo-security,2024-09-28,1,1
usdot-jpo-ode,jpo-utils,2024-09-28,1,1
usdot-jpo-ode,asn1_codec,2024-09-29,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-29,1,1
usdot-jpo-ode,jpo-cvdp,2024-09-29,1,1
usdot-jpo-ode,jpo-ode,2024-09-29,1,1
usdot-jpo-ode,jpo-sdw-depositor,2024-09-29,2,2
usdot-jpo-ode,jpo-security-svcs,2024-09-29,1,1
usdot-jpo-ode,jpo-utils,2024-09-29,1,1
usdot-jpo-ode,ode-output-validator-library,2024-09-29,1,1
usdot-jpo-ode,asn1_codec,2024-09-30,85,5
usdot-jpo-ode,jpo-conflictmonitor,2024-09-30,59,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-30,11,2
usdot-jpo-ode,jpo-cvdp,2024-09-30,82,2
usdot-jpo-ode,jpo-cvmanager,2024-09-30,3,1
usdot-jpo-ode,jpo-geojsonconverter,2024-09-30,82,5
usdot-jpo-ode,jpo-ode,2024-09-30,92,5
usdot-jpo-ode,jpo-s3-deposit,2024-09-30,17,4
usdot-jpo-ode,jpo-sdw-depositor,2024-09-30,82,2
usdot-jpo-ode,jpo-security-svcs,2024-09-30,85,3
usdot-jpo-ode,jpo-utils,2024-09-30,73,4
usdot-jpo-ode,ode-output-validator-library,2024-09-30,82,2
