count,org,repo,week,additions,deletions,commits,author,is a member
1,usdot-fhwa-stol,WxDE,2015-05-10,1,0,1,TonysCousin,yes
1,usdot-fhwa-stol,WxDE,2015-06-21,1,0,1,TonysCousin,yes
1,usdot-fhwa-stol,WxDE,2015-09-20,9,3,1,jeffreyschultz,no
1,usdot-fhwa-stol,WxDE,2015-10-04,359,3,2,jeffreyschultz,no
1,usdot-fhwa-stol,WxDE,2015-10-11,75,28,4,jeffreyschultz,no
1,usdot-fhwa-stol,WxDE,2015-10-25,10,10,2,jeffreyschultz,no
1,usdot-fhwa-stol,WxDE,2015-11-01,10,79,2,jeffreyschultz,no
1,usdot-fhwa-stol,WxDE,2015-11-15,10,3,1,jeffreyschultz,no
1,usdot-fhwa-stol,WxDE,2015-12-06,154,149,5,jeffreyschultz,no
1,usdot-fhwa-stol,WxDE,2015-12-13,4746,666,4,jeffreyschultz,no
1,usdot-fhwa-stol,WxDE,2015-12-20,56,20,1,jeffreyschultz,no
1,usdot-fhwa-stol,WxDE,2016-05-01,6,8,2,jeffreyschultz,no
1,usdot-fhwa-stol,WxDE,2015-09-13,248,1,3,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2015-10-04,730,1,1,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2015-10-11,72,12,2,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2015-11-01,44,0,1,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2015-12-06,515,475,3,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2015-12-13,413,4203,2,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-01-10,187,139,1,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-02-14,22,0,1,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-02-21,796,760,1,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-02-28,283,557,3,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-03-27,133,236,1,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-04-03,593,4838,1,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-04-10,47515,222,2,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-05-01,45499,44223,1,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-05-22,152,70,1,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-05-29,879,17,3,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-06-19,6042,3459,2,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-07-10,102,541,1,kruegersp,yes
1,usdot-fhwa-stol,WxDE,2016-05-15,519,201,1,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2016-05-29,893,101,1,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2016-06-12,1379,538,1,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2016-06-19,598,454,1,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2016-07-10,853,2580,1,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2016-07-31,5301,74,1,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2016-09-25,2752,353,1,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2017-12-03,376,234,12,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2018-01-07,4,1,1,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2020-11-08,408,115,14,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2021-01-17,99,100,1,cherneysp,yes
1,usdot-fhwa-stol,WxDE,2016-10-02,36,20,1,langesp,no
1,usdot-fhwa-stol,WxDE,2016-10-09,198,144,2,langesp,no
1,usdot-fhwa-stol,WxDE,2016-10-16,39,12,2,langesp,no
1,usdot-fhwa-stol,WxDE,2016-10-23,79,13,3,langesp,no
1,usdot-fhwa-stol,WxDE,2016-11-06,112,23,2,langesp,no
1,usdot-fhwa-stol,WxDE,2017-03-26,1817,542,11,langesp,no
1,usdot-fhwa-stol,WxDE,2017-04-16,469,430,2,langesp,no
1,usdot-fhwa-stol,WxDE,2017-04-23,43,12,3,langesp,no
1,usdot-fhwa-stol,WxDE,2017-05-21,614,3,3,langesp,no
1,usdot-fhwa-stol,WxDE,2017-06-18,1412,10335,4,langesp,no
1,usdot-fhwa-stol,WxDE,2017-06-25,15,7,3,langesp,no
1,usdot-fhwa-stol,WxDE,2017-07-09,214,29,8,langesp,no
1,usdot-fhwa-stol,WxDE,2017-07-30,1,1,1,langesp,no
1,usdot-fhwa-stol,WxDE,2017-08-06,47,25,3,langesp,no
1,usdot-fhwa-stol,WxDE,2017-08-13,247,94,4,langesp,no
1,usdot-fhwa-stol,WxDE,2017-08-20,283,72,2,langesp,no
1,usdot-fhwa-stol,WxDE,2017-09-03,3,3,2,langesp,no
1,usdot-fhwa-stol,WxDE,2017-10-01,8,2,1,langesp,no
1,usdot-fhwa-stol,WxDE,2017-10-08,1232,7,5,langesp,no
1,usdot-fhwa-stol,WxDE,2017-10-15,4,1,2,langesp,no
1,usdot-fhwa-stol,WxDE,2017-10-22,132,79,5,langesp,no
1,usdot-fhwa-stol,WxDE,2017-10-29,532,727,4,langesp,no
1,usdot-fhwa-stol,WxDE,2017-11-05,4,5,1,langesp,no
1,usdot-fhwa-stol,WxDE,2017-11-12,11,1,1,langesp,no
1,usdot-fhwa-stol,WxDE,2017-12-24,20,6,1,langesp,no
1,usdot-fhwa-stol,WxDE,2018-01-28,21,9,1,langesp,no
1,usdot-fhwa-stol,WxDE,2018-03-04,873,1665,1,langesp,no
1,usdot-fhwa-stol,WxDE,2018-04-08,782,344,1,langesp,no
1,usdot-fhwa-stol,WxDE,2018-09-23,1148,1129,1,langesp,no
1,usdot-fhwa-stol,WxDE,2019-08-11,156,156,1,langesp,no
1,usdot-fhwa-stol,WxDE,2019-09-01,102,102,1,langesp,no
1,usdot-fhwa-stol,WxDE,2019-12-15,6,0,1,langesp,no
1,usdot-fhwa-stol,WxDE,2020-03-01,240,0,1,langesp,no
2,usdot-fhwa-stol,carma-cloud,2018-10-07,1,0,1,darrelld05,no
2,usdot-fhwa-stol,carma-cloud,2022-10-09,2567,0,1,codygarver,no
2,usdot-fhwa-stol,carma-cloud,2023-01-22,0,29,1,codygarver,no
2,usdot-fhwa-stol,carma-cloud,2022-04-10,2,2,2,snallamothu,yes
2,usdot-fhwa-stol,carma-cloud,2020-04-12,56,56,2,jtbaird,no
2,usdot-fhwa-stol,carma-cloud,2022-07-10,4,0,1,SaikrishnaBairamoni,yes
2,usdot-fhwa-stol,carma-cloud,2022-09-18,73,0,1,SaikrishnaBairamoni,yes
2,usdot-fhwa-stol,carma-cloud,2022-10-09,2567,0,1,SaikrishnaBairamoni,yes
2,usdot-fhwa-stol,carma-cloud,2022-10-16,1,1,1,SaikrishnaBairamoni,yes
2,usdot-fhwa-stol,carma-cloud,2023-02-05,0,44,1,SaikrishnaBairamoni,yes
2,usdot-fhwa-stol,carma-cloud,2023-01-08,602,34,5,dan-du-car,yes
2,usdot-fhwa-stol,carma-cloud,2023-01-15,726,639,4,dan-du-car,yes
2,usdot-fhwa-stol,carma-cloud,2023-01-29,400,13,2,dan-du-car,yes
2,usdot-fhwa-stol,carma-cloud,2023-02-05,40,12,2,dan-du-car,yes
2,usdot-fhwa-stol,carma-cloud,2023-02-26,789,203,6,dan-du-car,yes
2,usdot-fhwa-stol,carma-cloud,2023-03-05,6,8,1,dan-du-car,yes
2,usdot-fhwa-stol,carma-cloud,2023-03-12,4,11,2,dan-du-car,yes
2,usdot-fhwa-stol,carma-cloud,2023-04-09,123,9,5,dan-du-car,yes
2,usdot-fhwa-stol,carma-cloud,2023-04-16,62,33,4,dan-du-car,yes
2,usdot-fhwa-stol,carma-cloud,2023-04-30,0,121,1,dan-du-car,yes
2,usdot-fhwa-stol,carma-cloud,2021-02-14,1,1,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2021-03-21,32897,28616,4,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2021-04-18,6874,1145,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2021-05-02,1,0,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2021-05-30,717,122,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2021-07-04,1127,68,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2021-07-25,56,12,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2021-08-01,6,3,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2021-11-28,639,66,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-01-02,1170,21,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-01-09,224,131,3,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-03-06,480,68,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-03-13,8,228,2,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-03-20,11,11,5,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-03-27,1,1,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-04-03,11,7,2,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-04-10,1363,2,2,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-04-17,106,207,2,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-06-05,75,5,3,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-06-19,2500,473,2,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-06-26,752,414,5,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-07-03,28,10,2,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-07-10,672,428,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-08-14,88,1337,6,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2022-09-04,1,1,1,cherneysp,yes
2,usdot-fhwa-stol,carma-cloud,2019-08-25,39703,1,12,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2019-09-15,7,47,2,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2019-09-22,77,32,3,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2019-12-15,831,208,16,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2020-04-12,146,7086,20,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2020-06-07,23546,2699,10,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2020-06-21,203,2,2,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2020-10-11,1175,1366,4,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2021-07-18,1111,1031,5,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2021-11-28,4,2,1,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2021-12-05,1,1,1,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2021-12-19,0,0,3,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2022-03-13,85,36,4,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2022-03-20,0,0,1,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2022-04-17,466,340,65,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2023-12-03,52,0,1,kruegersp,yes
2,usdot-fhwa-stol,carma-cloud,2023-12-10,46,47,1,kruegersp,yes
3,usdot-fhwa-stol,carma-platform,2017-07-02,2,0,1,jenctyler,no
3,usdot-fhwa-stol,carma-platform,2018-06-17,316,289,1,zeekster28,no
3,usdot-fhwa-stol,carma-platform,2019-08-18,0,0,1,tlochrane,yes
3,usdot-fhwa-stol,carma-platform,2019-09-08,138,7,1,icolwell-as,no
3,usdot-fhwa-stol,carma-platform,2021-02-07,4,0,1,itabr,no
3,usdot-fhwa-stol,carma-platform,2022-01-09,743,257,1,sainaramyar,no
3,usdot-fhwa-stol,carma-platform,2022-07-10,9,16,1,xiaxin2000,no
3,usdot-fhwa-stol,carma-platform,2022-06-19,9564,1804,1,xuhan417,yes
3,usdot-fhwa-stol,carma-platform,2022-07-10,9,16,1,xuhan417,yes
3,usdot-fhwa-stol,carma-platform,2023-09-24,231,0,1,willjohnsonk,yes
3,usdot-fhwa-stol,carma-platform,2023-10-22,799,2,1,willjohnsonk,yes
3,usdot-fhwa-stol,carma-platform,2020-05-03,1294,0,1,fangzhou1227,no
3,usdot-fhwa-stol,carma-platform,2020-08-16,1,1,1,fangzhou1227,no
3,usdot-fhwa-stol,carma-platform,2020-09-06,11,3,1,fangzhou1227,no
3,usdot-fhwa-stol,carma-platform,2021-06-27,151,138,3,mjeronimo,yes
3,usdot-fhwa-stol,carma-platform,2020-11-15,118585,1979,1,afrye51,yes
3,usdot-fhwa-stol,carma-platform,2021-01-24,615,227,1,afrye51,yes
3,usdot-fhwa-stol,carma-platform,2022-09-25,903,918,1,afrye51,yes
3,usdot-fhwa-stol,carma-platform,2021-06-27,138,116,2,pmusau17,no
3,usdot-fhwa-stol,carma-platform,2021-07-04,1,2,1,pmusau17,no
3,usdot-fhwa-stol,carma-platform,2020-09-06,3262,33338,1,pcguglielmino-zz,no
3,usdot-fhwa-stol,carma-platform,2021-01-03,9,9,1,pcguglielmino-zz,no
3,usdot-fhwa-stol,carma-platform,2021-07-25,1424,412,1,pcguglielmino-zz,no
3,usdot-fhwa-stol,carma-platform,2020-08-30,1,1,1,STOL-CARMA,yes
3,usdot-fhwa-stol,carma-platform,2020-09-20,1,1,1,STOL-CARMA,yes
3,usdot-fhwa-stol,carma-platform,2021-11-07,42,12,1,STOL-CARMA,yes
3,usdot-fhwa-stol,carma-platform,2020-07-19,66,84,1,jsun6065,no
3,usdot-fhwa-stol,carma-platform,2020-11-15,118585,1979,1,jsun6065,no
3,usdot-fhwa-stol,carma-platform,2020-12-13,22,32,1,jsun6065,no
3,usdot-fhwa-stol,carma-platform,2021-01-24,615,227,1,jsun6065,no
3,usdot-fhwa-stol,carma-platform,2021-06-20,79,0,1,jsun6065,no
3,usdot-fhwa-stol,carma-platform,2020-11-15,118585,1979,1,afrye-leidos,no
3,usdot-fhwa-stol,carma-platform,2021-01-24,615,227,1,afrye-leidos,no
3,usdot-fhwa-stol,carma-platform,2021-12-12,2175,1610,1,afrye-leidos,no
3,usdot-fhwa-stol,carma-platform,2022-01-30,652,421,1,afrye-leidos,no
3,usdot-fhwa-stol,carma-platform,2022-06-19,9564,1804,1,afrye-leidos,no
3,usdot-fhwa-stol,carma-platform,2022-07-10,9,16,1,afrye-leidos,no
3,usdot-fhwa-stol,carma-platform,2019-09-29,23,5,2,snallamothu,yes
3,usdot-fhwa-stol,carma-platform,2020-11-29,9,4,1,snallamothu,yes
3,usdot-fhwa-stol,carma-platform,2020-12-06,2,0,1,snallamothu,yes
3,usdot-fhwa-stol,carma-platform,2021-01-24,615,227,1,snallamothu,yes
3,usdot-fhwa-stol,carma-platform,2022-01-30,1,1,1,snallamothu,yes
3,usdot-fhwa-stol,carma-platform,2018-06-17,170,105,5,MrZeekster,no
3,usdot-fhwa-stol,carma-platform,2018-07-01,39,43,1,MrZeekster,no
3,usdot-fhwa-stol,carma-platform,2018-07-15,6,4,3,MrZeekster,no
3,usdot-fhwa-stol,carma-platform,2018-08-05,1231,559,1,MrZeekster,no
3,usdot-fhwa-stol,carma-platform,2018-08-19,1,633,2,MrZeekster,no
3,usdot-fhwa-stol,carma-platform,2022-10-09,3,3,1,codygarver,no
3,usdot-fhwa-stol,carma-platform,2022-11-13,16,8,1,codygarver,no
3,usdot-fhwa-stol,carma-platform,2022-12-04,7,7,1,codygarver,no
3,usdot-fhwa-stol,carma-platform,2022-12-11,3,3,1,codygarver,no
3,usdot-fhwa-stol,carma-platform,2023-01-22,0,30,1,codygarver,no
3,usdot-fhwa-stol,carma-platform,2023-02-05,96,66,6,codygarver,no
3,usdot-fhwa-stol,carma-platform,2023-04-30,2,1,1,codygarver,no
3,usdot-fhwa-stol,carma-platform,2018-01-14,2,2,1,Imp314,no
3,usdot-fhwa-stol,carma-platform,2018-01-21,40,22,4,Imp314,no
3,usdot-fhwa-stol,carma-platform,2018-03-18,598,2,2,Imp314,no
3,usdot-fhwa-stol,carma-platform,2018-03-25,203,51,5,Imp314,no
3,usdot-fhwa-stol,carma-platform,2018-04-01,245,177,1,Imp314,no
3,usdot-fhwa-stol,carma-platform,2018-04-08,252,623,2,Imp314,no
3,usdot-fhwa-stol,carma-platform,2018-07-01,57,30,2,aphelyon,no
3,usdot-fhwa-stol,carma-platform,2018-07-08,61,7,10,aphelyon,no
3,usdot-fhwa-stol,carma-platform,2018-07-15,62,14,1,aphelyon,no
3,usdot-fhwa-stol,carma-platform,2018-07-22,1095,774,16,aphelyon,no
3,usdot-fhwa-stol,carma-platform,2018-07-29,18,9,2,aphelyon,no
3,usdot-fhwa-stol,carma-platform,2018-08-05,8,5,1,aphelyon,no
3,usdot-fhwa-stol,carma-platform,2020-04-26,105,13,5,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2020-08-16,0,4,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2020-09-27,5,6,4,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2020-10-11,1,3,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2020-11-01,753,753,5,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2020-11-08,8,8,3,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2020-11-15,118585,1979,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2020-12-20,64,37,4,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2020-12-27,20,16,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-01-24,615,227,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-02-07,8,1,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-02-28,12,11,2,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-03-07,1,1,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-04-11,2338,94,2,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-04-18,6,0,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-04-25,555,255,2,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-05-23,1,1,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-07-04,174,37,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-08-08,49,20,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-09-19,10,0,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2021-10-17,38,19,1,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2022-03-27,5300,1311,2,dan-du-car,yes
3,usdot-fhwa-stol,carma-platform,2019-12-15,34,7,3,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-01-05,273,273,2,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-01-19,31,31,2,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-01-26,65,41,6,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-02-02,13,13,5,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-02-23,10,9,3,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-03-22,50,13,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-04-05,2,0,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-04-12,44,90,6,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-04-19,4,3,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-04-26,66,0,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-05-03,6,6,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-05-17,210,201,17,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-05-24,25,8,4,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-05-31,16,15,2,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-06-21,2,2,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-07-05,89,14,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-11-01,27,2,2,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-11-08,5,5,2,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-11-15,118585,1979,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-11-29,8,5,4,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-12-06,54,30,6,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2020-12-13,10,1,2,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2021-01-10,2733,1014,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2021-01-24,615,227,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2021-03-28,55,25,2,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2021-04-18,7,9,1,jtbaird,no
3,usdot-fhwa-stol,carma-platform,2021-05-30,9,9,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-06-06,43,402,3,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-06-20,9,9,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-06-27,70,20,7,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-08-01,2,2,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-08-08,35,104,7,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-08-29,2,2,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-09-19,10,10,2,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-09-26,30,12,4,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-10-10,6,6,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-10-17,43,10,3,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-11-28,10,10,2,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2021-12-12,71,12,3,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-01-02,1,5,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-01-16,5,5,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-01-30,54,11,5,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-02-06,5,5,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-02-27,4,4,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-03-06,4,1,2,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-07-03,5,5,2,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-07-10,2,2,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-07-17,4,2,2,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-07-24,55,8,5,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-07-31,116,9,5,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-08-07,5,16,2,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-09-04,37,0,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-10-02,624,284,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-10-09,2691,0,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2022-10-16,1,1,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2023-02-05,0,44,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2023-02-12,141,0,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2023-02-19,6,6,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2023-04-16,6,6,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2023-04-30,8,8,2,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2023-05-07,341,41,10,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2024-02-25,157,200,1,SaikrishnaBairamoni,yes
3,usdot-fhwa-stol,carma-platform,2019-12-15,3,2,3,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-02-23,418,0,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-03-08,31,0,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-03-15,152,9,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-03-22,588,9,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-03-29,1624,95,4,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-04-05,15,15,2,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-04-26,51,0,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-11-15,118585,1979,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-12-06,240,26,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-12-20,690,7,2,aswath1,no
3,usdot-fhwa-stol,carma-platform,2020-12-27,51,5,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-01-10,3035,1327,7,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-01-17,77,41,2,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-01-24,615,227,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-02-07,209,26,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-02-21,112,37,3,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-02-28,44,12,2,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-03-07,76,32,4,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-03-14,285,166,6,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-03-21,96,53,7,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-04-04,112,59,3,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-04-11,4,3,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-04-18,1163,45,2,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-04-25,6,1,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-05-02,752,163,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-05-23,53,55,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-06-06,67,0,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-07-04,174,37,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-08-01,374,6,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-09-19,86,14,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-10-31,1071,0,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2021-11-28,581,107,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2022-01-16,488,13,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2022-03-27,5162,1273,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2022-05-15,333,4,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2022-06-05,139,21,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2022-06-19,467,293,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2022-07-17,314,212,1,aswath1,no
3,usdot-fhwa-stol,carma-platform,2022-07-24,1611,1425,2,aswath1,no
3,usdot-fhwa-stol,carma-platform,2022-08-14,135,67,1,aswath1,no
