Start date,End date,Org,Repo,Referrer,Count,Unique
2023-06-16,2023-06-30,usdot-fhwa-OPS,V2X-Hub,Google,253,43
2023-06-16,2023-06-30,usdot-fhwa-OPS,V2X-Hub,github.com,177,16
2023-06-16,2023-06-30,usdot-fhwa-OPS,V2X-Hub,usdot-carma.atlassian.net,32,7
2023-06-16,2023-06-30,usdot-fhwa-OPS,V2X-Hub,statics.gov.teams.microsoft.us,32,6
2023-06-16,2023-06-30,usdot-fhwa-OPS,V2X-Hub,Bing,18,2
2023-06-16,2023-06-30,usdot-fhwa-OPS,V2X-Hub,DuckDuckGo,2,2
2023-06-16,2023-06-30,usdot-fhwa-OPS,V2X-Hub,yandex.ru,1,1
2023-06-16,2023-06-30,usdot-fhwa-OPS,V2X-Hub,geekdaxue.co,1,1
2023-06-16,2023-06-30,usdot-fhwa-OPS,V2X-Hub,fhwa.dot.gov,1,1
2023-06-16,2023-06-30,usdot-fhwa-OPS,V2X-Hub,pcb.its.dot.gov,1,1
