Start date,End date,Org,Repo,Referrer,Count,Unique
2023-10-31,2023-11-14,usdot-fhwa-OPS,V2X-Hub,Google,429,56
2023-10-31,2023-11-14,usdot-fhwa-OPS,V2X-Hub,github.com,140,14
2023-10-31,2023-11-14,usdot-fhwa-OPS,V2X-Hub,statics.gov.teams.microsoft.us,13,3
2023-10-31,2023-11-14,usdot-fhwa-OPS,V2X-Hub,Yahoo,10,6
2023-10-31,2023-11-14,usdot-fhwa-OPS,V2X-Hub,pcb.its.dot.gov,10,2
2023-10-31,2023-11-14,usdot-fhwa-OPS,V2X-Hub,its.dot.gov,4,3
2023-10-31,2023-11-14,usdot-fhwa-OPS,V2X-Hub,usdot-oss4its.atlassian.net,4,2
2023-10-31,2023-11-14,usdot-fhwa-OPS,V2X-Hub,Bing,2,2
2023-10-31,2023-11-14,usdot-fhwa-OPS,V2X-Hub,usdot-carma.atlassian.net,2,2
2023-10-31,2023-11-14,usdot-fhwa-OPS,V2X-Hub,fhwa.dot.gov,2,1
