Start date,End date,Org,Repo,Referrer,Count,Unique
2023-07-31,2023-08-14,usdot-fhwa-OPS,V2X-Hub,Google,359,32
2023-07-31,2023-08-14,usdot-fhwa-OPS,V2X-Hub,github.com,107,7
2023-07-31,2023-08-14,usdot-fhwa-OPS,V2X-Hub,Bing,29,3
2023-07-31,2023-08-14,usdot-fhwa-OPS,V2X-Hub,pcb.its.dot.gov,29,1
2023-07-31,2023-08-14,usdot-fhwa-OPS,V2X-Hub,statics.gov.teams.microsoft.us,28,1
2023-07-31,2023-08-14,usdot-fhwa-OPS,V2X-Hub,fhwa.dot.gov,15,2
2023-07-31,2023-08-14,usdot-fhwa-OPS,V2X-Hub,jira.swarco.com,3,1
2023-07-31,2023-08-14,usdot-fhwa-OPS,V2X-Hub,usdot-voices.atlassian.net,2,1
2023-07-31,2023-08-14,usdot-fhwa-OPS,V2X-Hub,usdot-carma.atlassian.net,1,1
2023-07-31,2023-08-14,usdot-fhwa-OPS,V2X-Hub,DuckDuckGo,1,1
