Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,TDx,2024-01-18,8,4
usdot-jpo-ode,asn1_codec,2024-01-18,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-18,20,3
usdot-jpo-ode,jpo-cvmanager,2024-01-18,3,2
usdot-jpo-ode,jpo-ode,2024-01-18,10,4
usdot-jpo-ode,jpo-sdw-depositor,2024-01-18,12,1
usdot-jpo-ode,jpo-security,2024-01-18,15,1
usdot-jpo-ode,scms-asn1,2024-01-18,2,1
usdot-jpo-ode,wzdx,2024-01-18,237,30
usdot-jpo-ode,TDx,2024-01-19,29,3
usdot-jpo-ode,asn1_codec,2024-01-19,14,2
usdot-jpo-ode,jpo-conflictmonitor,2024-01-19,2,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-19,3,1
usdot-jpo-ode,jpo-cvmanager,2024-01-19,1,1
usdot-jpo-ode,jpo-ode,2024-01-19,11,9
usdot-jpo-ode,jpo-sdw-depositor,2024-01-19,27,1
usdot-jpo-ode,wzdx,2024-01-19,311,32
usdot-jpo-ode,asn1_codec,2024-01-20,13,2
usdot-jpo-ode,jpo-cvdp,2024-01-20,3,1
usdot-jpo-ode,wzdx,2024-01-20,33,2
usdot-jpo-ode,asn1_codec,2024-01-21,31,1
usdot-jpo-ode,jpo-geojsonconverter,2024-01-21,36,1
usdot-jpo-ode,jpo-ode,2024-01-21,39,3
usdot-jpo-ode,wzdx,2024-01-21,19,3
usdot-jpo-ode,TDx,2024-01-22,21,6
usdot-jpo-ode,asn1_codec,2024-01-22,6,2
usdot-jpo-ode,jpo-conflictmonitor,2024-01-22,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-22,5,2
usdot-jpo-ode,jpo-cvmanager,2024-01-22,1,1
usdot-jpo-ode,jpo-geojsonconverter,2024-01-22,1,1
usdot-jpo-ode,jpo-ode,2024-01-22,14,6
usdot-jpo-ode,wzdx,2024-01-22,282,23
usdot-jpo-ode,TDx,2024-01-23,3,2
usdot-jpo-ode,asn1_codec,2024-01-23,15,3
usdot-jpo-ode,jpo-conflictmonitor,2024-01-23,24,5
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-23,9,1
usdot-jpo-ode,jpo-cvdp,2024-01-23,11,2
usdot-jpo-ode,jpo-cvmanager,2024-01-23,14,3
usdot-jpo-ode,jpo-geojsonconverter,2024-01-23,7,1
usdot-jpo-ode,jpo-ode,2024-01-23,40,8
usdot-jpo-ode,jpo-s3-deposit,2024-01-23,12,2
usdot-jpo-ode,jpo-sdw-depositor,2024-01-23,5,1
usdot-jpo-ode,jpo-security-svcs,2024-01-23,6,1
usdot-jpo-ode,wzdx,2024-01-23,146,21
usdot-jpo-ode,TDx,2024-01-24,1,1
usdot-jpo-ode,jpo-conflictmonitor,2024-01-24,5,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-24,3,1
usdot-jpo-ode,jpo-cvdp,2024-01-24,1,1
usdot-jpo-ode,jpo-ode,2024-01-24,12,4
usdot-jpo-ode,jpo-s3-deposit,2024-01-24,1,1
usdot-jpo-ode,wzdx,2024-01-24,608,16
usdot-jpo-ode,TDx,2024-01-25,5,2
usdot-jpo-ode,asn1_codec,2024-01-25,199,3
usdot-jpo-ode,jpo-conflictmonitor,2024-01-25,6,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-25,4,1
usdot-jpo-ode,jpo-cvdp,2024-01-25,2,2
usdot-jpo-ode,jpo-geojsonconverter,2024-01-25,7,4
usdot-jpo-ode,jpo-ode,2024-01-25,65,18
usdot-jpo-ode,jpo-record-parser,2024-01-25,3,1
usdot-jpo-ode,jpo-s3-deposit,2024-01-25,5,4
usdot-jpo-ode,jpo-sdw-depositor,2024-01-25,5,4
usdot-jpo-ode,jpo-security-svcs,2024-01-25,11,3
usdot-jpo-ode,ode-output-validator-library,2024-01-25,1,1
usdot-jpo-ode,scms-asn1,2024-01-25,1,1
usdot-jpo-ode,wzdx,2024-01-25,149,30
usdot-jpo-ode,TDx,2024-01-26,4,1
usdot-jpo-ode,asn1_codec,2024-01-26,3,2
usdot-jpo-ode,jpo-conflictmonitor,2024-01-26,42,3
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-26,8,3
usdot-jpo-ode,jpo-cvdp,2024-01-26,1,1
usdot-jpo-ode,jpo-cvmanager,2024-01-26,5,1
usdot-jpo-ode,jpo-geojsonconverter,2024-01-26,3,1
usdot-jpo-ode,jpo-ode,2024-01-26,8,5
usdot-jpo-ode,jpo-s3-deposit,2024-01-26,25,8
usdot-jpo-ode,jpo-security-svcs,2024-01-26,17,2
usdot-jpo-ode,scms-asn1,2024-01-26,15,1
usdot-jpo-ode,wzdx,2024-01-26,79,17
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-27,1,1
usdot-jpo-ode,jpo-s3-deposit,2024-01-27,1,1
usdot-jpo-ode,wzdx,2024-01-27,242,2
usdot-jpo-ode,asn1_codec,2024-01-28,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-28,1,1
usdot-jpo-ode,jpo-ode,2024-01-28,9,1
usdot-jpo-ode,wzdx,2024-01-28,127,4
usdot-jpo-ode,asn1_codec,2024-01-29,1,1
usdot-jpo-ode,jpo-conflictmonitor,2024-01-29,19,4
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-29,10,1
usdot-jpo-ode,jpo-cvmanager,2024-01-29,4,2
usdot-jpo-ode,jpo-geojsonconverter,2024-01-29,2,1
usdot-jpo-ode,jpo-ode,2024-01-29,17,3
usdot-jpo-ode,jpo-s3-deposit,2024-01-29,1,1
usdot-jpo-ode,jpo-sdw-depositor,2024-01-29,5,1
usdot-jpo-ode,wzdx,2024-01-29,164,18
usdot-jpo-ode,TDx,2024-01-30,7,1
usdot-jpo-ode,asn1_codec,2024-01-30,11,4
usdot-jpo-ode,jpo-conflictmonitor,2024-01-30,46,3
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-30,32,5
usdot-jpo-ode,jpo-cvdp,2024-01-30,8,5
usdot-jpo-ode,jpo-cvmanager,2024-01-30,10,3
usdot-jpo-ode,jpo-geojsonconverter,2024-01-30,63,5
usdot-jpo-ode,jpo-ode,2024-01-30,75,11
usdot-jpo-ode,jpo-s3-deposit,2024-01-30,33,4
usdot-jpo-ode,jpo-sdw-depositor,2024-01-30,33,3
usdot-jpo-ode,jpo-security-svcs,2024-01-30,63,5
usdot-jpo-ode,wzdx,2024-01-30,127,22
usdot-jpo-ode,TDx,2024-01-31,1,1
usdot-jpo-ode,asn1_codec,2024-01-31,19,4
usdot-jpo-ode,jpo-conflictmonitor,2024-01-31,74,5
usdot-jpo-ode,jpo-conflictvisualizer,2024-01-31,21,4
usdot-jpo-ode,jpo-cvdp,2024-01-31,57,4
usdot-jpo-ode,jpo-cvmanager,2024-01-31,17,3
usdot-jpo-ode,jpo-geojsonconverter,2024-01-31,108,10
usdot-jpo-ode,jpo-ode,2024-01-31,90,12
usdot-jpo-ode,jpo-s3-deposit,2024-01-31,32,5
usdot-jpo-ode,jpo-sdw-depositor,2024-01-31,711,5
usdot-jpo-ode,jpo-security-svcs,2024-01-31,276,5
usdot-jpo-ode,jpo-tim-builder,2024-01-31,3,1
usdot-jpo-ode,wzdx,2024-01-31,239,14
