Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,V2X-Hub,2024-02-16,34,11
usdot-fhwa-OPS,V2X-Hub,2024-02-17,3,2
usdot-fhwa-OPS,V2X-Hub,2024-02-19,2,2
usdot-fhwa-OPS,V2X-Hub,2024-02-20,78,30
usdot-fhwa-OPS,V2X-Hub,2024-02-21,20,11
usdot-fhwa-OPS,V2X-Hub,2024-02-22,58,26
usdot-fhwa-OPS,V2X-Hub,2024-02-23,4,3
usdot-fhwa-OPS,.github,2024-02-24,1,1
usdot-fhwa-OPS,V2X-Hub,2024-02-24,1,1
usdot-fhwa-OPS,V2X-Hub,2024-02-26,5,5
usdot-fhwa-OPS,V2X-Hub,2024-02-27,15,8
usdot-fhwa-OPS,V2X-Hub,2024-02-28,41,18
usdot-fhwa-OPS,V2X-Hub,2024-02-29,57,26
