Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-stol,autoware.auto,2023-10-18,2,1
usdot-fhwa-stol,carma-base,2023-10-18,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-10-18,1,1
usdot-fhwa-stol,carma-config,2023-10-18,4,2
usdot-fhwa-stol,carma-delphi-esr-driver,2023-10-18,1,1
usdot-fhwa-stol,carma-delphi-srr2-driver,2023-10-18,1,1
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2023-10-18,1,1
usdot-fhwa-stol,carma-lightbar-driver,2023-10-18,1,1
usdot-fhwa-stol,carma-messenger,2023-10-18,18,6
usdot-fhwa-stol,carma-msgs,2023-10-18,52,22
usdot-fhwa-stol,carma-platform,2023-10-18,6,3
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-10-18,1,1
usdot-fhwa-stol,carma-streets,2023-10-18,4,2
usdot-fhwa-stol,carma-utils,2023-10-18,23,8
usdot-fhwa-stol,carma-vehicle-model-framework,2023-10-18,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-10-18,1,1
usdot-fhwa-stol,carma-web-ui,2023-10-18,1,1
usdot-fhwa-stol,cda-telematics,2023-10-18,139,6
usdot-fhwa-stol,cdasim,2023-10-18,3,1
usdot-fhwa-stol,devops,2023-10-18,2,1
usdot-fhwa-stol,github_metrics,2023-10-18,3,3
usdot-fhwa-stol,ns-3_c-v2x,2023-10-18,1,1
usdot-fhwa-stol,ns3-federate,2023-10-18,1,1
usdot-fhwa-stol,carma-1-tenth,2023-10-19,1,1
usdot-fhwa-stol,carma-carla-integration,2023-10-19,9,1
usdot-fhwa-stol,carma-config,2023-10-19,1,1
usdot-fhwa-stol,carma-messenger,2023-10-19,2,1
usdot-fhwa-stol,carma-msgs,2023-10-19,35,9
usdot-fhwa-stol,carma-platform,2023-10-19,4,3
usdot-fhwa-stol,carma-streets,2023-10-19,33,6
usdot-fhwa-stol,carma-time-lib,2023-10-19,1,1
usdot-fhwa-stol,carma-utils,2023-10-19,28,5
usdot-fhwa-stol,cda-telematics,2023-10-19,3,3
usdot-fhwa-stol,cdasim,2023-10-19,8,2
usdot-fhwa-stol,devops,2023-10-19,2,1
usdot-fhwa-stol,documentation,2023-10-19,3,3
usdot-fhwa-stol,github_metrics,2023-10-19,1,1
usdot-fhwa-stol,multiple_object_tracking,2023-10-19,2,1
usdot-fhwa-stol,ns-3_c-v2x,2023-10-19,15,3
usdot-fhwa-stol,ns3-federate,2023-10-19,21,5
usdot-fhwa-stol,carma-carla-integration,2023-10-20,19,2
usdot-fhwa-stol,carma-messenger,2023-10-20,10,5
usdot-fhwa-stol,carma-msgs,2023-10-20,68,32
usdot-fhwa-stol,carma-platform,2023-10-20,11,3
usdot-fhwa-stol,carma-streets,2023-10-20,8,3
usdot-fhwa-stol,carma-utils,2023-10-20,56,18
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-10-20,1,1
usdot-fhwa-stol,devops,2023-10-20,2,1
usdot-fhwa-stol,documentation,2023-10-20,2,2
usdot-fhwa-stol,multiple_object_tracking,2023-10-20,6,3
usdot-fhwa-stol,ns-3_c-v2x,2023-10-20,7,2
usdot-fhwa-stol,ns3-federate,2023-10-20,16,3
usdot-fhwa-stol,carma-1-tenth,2023-10-21,1,1
usdot-fhwa-stol,carma-carla-integration,2023-10-21,1,1
usdot-fhwa-stol,carma-cloud,2023-10-21,1,1
usdot-fhwa-stol,carma-platform,2023-10-21,4,4
usdot-fhwa-stol,carma-streets,2023-10-21,1,1
usdot-fhwa-stol,snmp-client,2023-10-21,1,1
usdot-fhwa-stol,carma-messenger,2023-10-22,2,1
usdot-fhwa-stol,carma-msgs,2023-10-22,2,1
usdot-fhwa-stol,carma-platform,2023-10-22,1,1
usdot-fhwa-stol,carma-utils,2023-10-22,2,1
usdot-fhwa-stol,carma-1-tenth,2023-10-23,1,1
usdot-fhwa-stol,carma-carla-integration,2023-10-23,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-10-23,3,2
usdot-fhwa-stol,carma-config,2023-10-23,13,4
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2023-10-23,1,1
usdot-fhwa-stol,carma-geodetic-lib,2023-10-23,2,1
usdot-fhwa-stol,carma-lightbar-driver,2023-10-23,1,1
usdot-fhwa-stol,carma-messenger,2023-10-23,25,11
usdot-fhwa-stol,carma-msgs,2023-10-23,43,20
usdot-fhwa-stol,carma-platform,2023-10-23,28,10
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-10-23,1,1
usdot-fhwa-stol,carma-streets,2023-10-23,1,1
usdot-fhwa-stol,carma-utils,2023-10-23,31,14
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-10-23,1,1
usdot-fhwa-stol,carma-web-ui,2023-10-23,1,1
usdot-fhwa-stol,cda-telematics,2023-10-23,1,1
usdot-fhwa-stol,cdasim,2023-10-23,17,3
usdot-fhwa-stol,devops,2023-10-23,2,1
usdot-fhwa-stol,documentation,2023-10-23,4,3
usdot-fhwa-stol,github_metrics,2023-10-23,1,1
usdot-fhwa-stol,multiple_object_tracking,2023-10-23,1,1
usdot-fhwa-stol,ns-3_c-v2x,2023-10-23,6,6
usdot-fhwa-stol,ns3-federate,2023-10-23,7,7
usdot-fhwa-stol,voices-poc,2023-10-23,5,4
