Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,jpo-cvdp,2024-09-01,3,3
usdot-jpo-ode,asn1_codec,2024-09-02,4,4
usdot-jpo-ode,jpo-conflictmonitor,2024-09-02,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-02,1,1
usdot-jpo-ode,jpo-cvdp,2024-09-02,1,1
usdot-jpo-ode,jpo-geojsonconverter,2024-09-02,3,3
usdot-jpo-ode,jpo-ode,2024-09-02,1,1
usdot-jpo-ode,jpo-s3-deposit,2024-09-02,2,2
usdot-jpo-ode,jpo-sdw-depositor,2024-09-02,1,1
usdot-jpo-ode,jpo-security-svcs,2024-09-02,4,4
usdot-jpo-ode,jpo-utils,2024-09-02,2,2
usdot-jpo-ode,ode-output-validator-library,2024-09-02,1,1
usdot-jpo-ode,wzdx,2024-09-02,1,1
usdot-jpo-ode,asn1_codec,2024-09-03,14,3
usdot-jpo-ode,jpo-cvdp,2024-09-03,15,4
usdot-jpo-ode,jpo-ode,2024-09-03,3,2
usdot-jpo-ode,jpo-s3-deposit,2024-09-03,4,3
usdot-jpo-ode,jpo-sdw-depositor,2024-09-03,13,2
usdot-jpo-ode,jpo-security-svcs,2024-09-03,12,1
usdot-jpo-ode,jpo-utils,2024-09-03,12,3
usdot-jpo-ode,ode-output-validator-library,2024-09-03,12,1
usdot-jpo-ode,wzdx,2024-09-03,1,1
usdot-jpo-ode,jpo-ode,2024-09-04,1,1
usdot-jpo-ode,jpo-sdw-depositor,2024-09-04,1,1
usdot-jpo-ode,wzdx,2024-09-04,1,1
usdot-jpo-ode,asn1_codec,2024-09-05,3,3
usdot-jpo-ode,jpo-conflictmonitor,2024-09-05,2,1
usdot-jpo-ode,jpo-cvmanager,2024-09-05,6,1
usdot-jpo-ode,jpo-s3-deposit,2024-09-05,2,2
usdot-jpo-ode,jpo-security,2024-09-05,1,1
usdot-jpo-ode,jpo-security-svcs,2024-09-05,1,1
usdot-jpo-ode,jpo-tim-builder,2024-09-05,1,1
usdot-jpo-ode,scms-asn1,2024-09-05,2,2
usdot-jpo-ode,TDx,2024-09-06,1,1
usdot-jpo-ode,asn1_codec,2024-09-06,21,4
usdot-jpo-ode,jpo-conflictmonitor,2024-09-06,11,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-06,4,2
usdot-jpo-ode,jpo-cvdp,2024-09-06,21,4
usdot-jpo-ode,jpo-cvmanager,2024-09-06,1,1
usdot-jpo-ode,jpo-geojsonconverter,2024-09-06,13,1
usdot-jpo-ode,jpo-ode,2024-09-06,12,1
usdot-jpo-ode,jpo-s3-deposit,2024-09-06,14,1
usdot-jpo-ode,jpo-sdw-depositor,2024-09-06,20,1
usdot-jpo-ode,jpo-security-svcs,2024-09-06,19,2
usdot-jpo-ode,jpo-utils,2024-09-06,2,1
usdot-jpo-ode,ode-output-validator-library,2024-09-06,14,1
usdot-jpo-ode,scms-asn1,2024-09-06,1,1
usdot-jpo-ode,TDx,2024-09-07,1,1
usdot-jpo-ode,jpo-cvmanager,2024-09-07,1,1
usdot-jpo-ode,jpo-s3-deposit,2024-09-07,3,3
usdot-jpo-ode,jpo-sdw-depositor,2024-09-07,3,3
usdot-jpo-ode,jpo-utils,2024-09-07,1,1
usdot-jpo-ode,asn1_codec,2024-09-08,4,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-08,1,1
usdot-jpo-ode,jpo-cvdp,2024-09-08,7,4
usdot-jpo-ode,jpo-sdw-depositor,2024-09-08,4,1
usdot-jpo-ode,jpo-security-svcs,2024-09-08,4,1
usdot-jpo-ode,jpo-utils,2024-09-08,4,1
usdot-jpo-ode,ode-output-validator-library,2024-09-08,4,1
usdot-jpo-ode,asn1_codec,2024-09-09,12,4
usdot-jpo-ode,jpo-cvdp,2024-09-09,10,2
usdot-jpo-ode,jpo-cvmanager,2024-09-09,6,1
usdot-jpo-ode,jpo-geojsonconverter,2024-09-09,5,2
usdot-jpo-ode,jpo-ode,2024-09-09,9,3
usdot-jpo-ode,jpo-s3-deposit,2024-09-09,6,4
usdot-jpo-ode,jpo-sdw-depositor,2024-09-09,11,3
usdot-jpo-ode,jpo-security-svcs,2024-09-09,16,4
usdot-jpo-ode,jpo-utils,2024-09-09,6,1
usdot-jpo-ode,ode-output-validator-library,2024-09-09,10,2
usdot-jpo-ode,asn1_codec,2024-09-10,8,1
usdot-jpo-ode,jpo-cvdp,2024-09-10,11,4
usdot-jpo-ode,jpo-cvmanager,2024-09-10,2,2
usdot-jpo-ode,jpo-ode,2024-09-10,3,2
usdot-jpo-ode,jpo-s3-deposit,2024-09-10,2,2
usdot-jpo-ode,jpo-sdw-depositor,2024-09-10,8,1
usdot-jpo-ode,jpo-security-svcs,2024-09-10,8,1
usdot-jpo-ode,jpo-utils,2024-09-10,8,1
usdot-jpo-ode,ode-output-validator-library,2024-09-10,8,1
usdot-jpo-ode,asn1_codec,2024-09-11,3,3
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-11,1,1
usdot-jpo-ode,jpo-cvmanager,2024-09-11,9,1
usdot-jpo-ode,jpo-security,2024-09-11,1,1
usdot-jpo-ode,jpo-security-svcs,2024-09-11,3,3
usdot-jpo-ode,wzdc-tool,2024-09-11,1,1
usdot-jpo-ode,wzdx,2024-09-11,2,2
usdot-jpo-ode,jpo-conflictmonitor,2024-09-12,2,1
usdot-jpo-ode,jpo-record-parser,2024-09-12,1,1
usdot-jpo-ode,asn1_codec,2024-09-13,2,1
usdot-jpo-ode,jpo-cvdp,2024-09-13,2,1
usdot-jpo-ode,jpo-sdw-depositor,2024-09-13,2,1
usdot-jpo-ode,jpo-security-svcs,2024-09-13,2,1
usdot-jpo-ode,jpo-utils,2024-09-13,2,1
usdot-jpo-ode,ode-output-validator-library,2024-09-13,2,1
usdot-jpo-ode,wzdx,2024-09-13,1,1
usdot-jpo-ode,TDx,2024-09-14,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-09-14,1,1
usdot-jpo-ode,jpo-cvdp,2024-09-14,4,4
usdot-jpo-ode,jpo-s3-deposit,2024-09-14,2,2
usdot-jpo-ode,jpo-security-svcs,2024-09-14,2,2
