Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,jpo-conflictmonitor,2023-04-17,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-04-17,1,1
usdot-jpo-ode,jpo-ode,2023-04-17,3,3
usdot-jpo-ode,jpo-sdw-depositor,2023-04-17,34,5
usdot-jpo-ode,jpo-security-svcs,2023-04-17,40,4
usdot-jpo-ode,jpo-ode,2023-04-18,1,1
usdot-jpo-ode,jpo-sdw-depositor,2023-04-18,34,1
usdot-jpo-ode,jpo-security-svcs,2023-04-18,14,3
usdot-jpo-ode,TDx,2023-04-19,1,1
usdot-jpo-ode,jpo-ode,2023-04-19,2,2
usdot-jpo-ode,jpo-ode,2023-04-20,1,1
usdot-jpo-ode,jpo-sdw-depositor,2023-04-20,5,2
usdot-jpo-ode,scms-asn1,2023-04-20,1,1
usdot-jpo-ode,jpo-ode,2023-04-21,1,1
usdot-jpo-ode,jpo-ode,2023-04-22,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-04-23,1,1
usdot-jpo-ode,jpo-ode,2023-04-23,2,2
usdot-jpo-ode,jpo-s3-deposit,2023-04-23,1,1
usdot-jpo-ode,jpo-tim-builder,2023-04-23,1,1
usdot-jpo-ode,asn1_codec,2023-04-24,1,1
usdot-jpo-ode,jpo-ode,2023-04-24,1,1
usdot-jpo-ode,jpo-sdw-depositor,2023-04-24,1,1
usdot-jpo-ode,jpo-security-svcs,2023-04-24,1,1
usdot-jpo-ode,ode-output-validator-library,2023-04-24,1,1
usdot-jpo-ode,scms-asn1,2023-04-24,1,1
usdot-jpo-ode,asn1_codec,2023-04-25,6,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-04-25,7,4
usdot-jpo-ode,jpo-cvdp,2023-04-25,6,1
usdot-jpo-ode,jpo-geojsonconverter,2023-04-25,2,1
usdot-jpo-ode,jpo-ode,2023-04-25,5,2
usdot-jpo-ode,jpo-s3-deposit,2023-04-25,6,1
usdot-jpo-ode,jpo-sdw-depositor,2023-04-25,6,1
usdot-jpo-ode,jpo-security-svcs,2023-04-25,6,1
usdot-jpo-ode,ode-output-validator-library,2023-04-25,6,1
usdot-jpo-ode,scms-asn1,2023-04-25,7,2
usdot-jpo-ode,wzdc-tool,2023-04-25,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-04-26,2,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-04-26,1,1
usdot-jpo-ode,jpo-cvdp,2023-04-26,1,1
usdot-jpo-ode,jpo-cvmanager,2023-04-26,1,1
usdot-jpo-ode,jpo-ode,2023-04-26,1,1
usdot-jpo-ode,jpo-security,2023-04-26,1,1
usdot-jpo-ode,jpo-cvdp,2023-04-27,1,1
usdot-jpo-ode,jpo-ode,2023-04-27,2,2
usdot-jpo-ode,wzdc-tool,2023-04-27,1,1
usdot-jpo-ode,asn1_codec,2023-04-28,2,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-04-28,1,1
usdot-jpo-ode,jpo-cvdp,2023-04-28,2,1
usdot-jpo-ode,jpo-geojsonconverter,2023-04-28,4,2
usdot-jpo-ode,jpo-ode,2023-04-28,5,3
usdot-jpo-ode,jpo-s3-deposit,2023-04-28,2,1
usdot-jpo-ode,jpo-sdw-depositor,2023-04-28,2,1
usdot-jpo-ode,jpo-security-svcs,2023-04-28,2,1
usdot-jpo-ode,jpo-tim-builder,2023-04-28,1,1
usdot-jpo-ode,ode-output-validator-library,2023-04-28,2,1
usdot-jpo-ode,scms-asn1,2023-04-28,2,1
usdot-jpo-ode,wzdx,2023-04-28,1,1
usdot-jpo-ode,asn1_codec,2023-04-29,1,1
usdot-jpo-ode,jpo-cvdp,2023-04-29,1,1
usdot-jpo-ode,jpo-ode,2023-04-29,2,2
usdot-jpo-ode,jpo-ode-scms-asn,2023-04-29,1,1
usdot-jpo-ode,jpo-s3-deposit,2023-04-29,1,1
usdot-jpo-ode,jpo-sdw-depositor,2023-04-29,1,1
usdot-jpo-ode,jpo-security-svcs,2023-04-29,1,1
usdot-jpo-ode,ode-output-validator-library,2023-04-29,1,1
usdot-jpo-ode,scms-asn1,2023-04-29,1,1
