Start date,End date,Org,Repo,Referrer,Count,Unique
2023-06-30,2023-07-14,usdot-jpo-ode,asn1_codec,github.com,82,5
2023-06-30,2023-07-14,usdot-jpo-ode,asn1_codec,Google,2,1
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-conflictmonitor,github.com,26,3
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-conflictvisualizer,github.com,25,3
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-cvdp,github.com,112,4
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-cvdp,dev.azure.com,2,1
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-cvdp,statics.gov.teams.microsoft.us,1,1
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-cvdp,DuckDuckGo,1,1
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-cvmanager,github.com,24,3
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-geojsonconverter,github.com,14,2
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-ode,github.com,88,4
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-ode,commsignia.atlassian.net,20,2
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-ode,Google,11,10
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-ode,DuckDuckGo,4,2
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-ode,developers.google.com,3,1
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-ode,statics.gov.teams.microsoft.us,3,1
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-ode,tabnine.com,2,1
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-ode,usdot-oss4its.atlassian.net,1,1
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-s3-deposit,github.com,38,2
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-sdw-depositor,github.com,33,2
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-security,github.com,2,1
2023-06-30,2023-07-14,usdot-jpo-ode,jpo-security-svcs,github.com,35,2
2023-06-30,2023-07-14,usdot-jpo-ode,scms-asn1,Google,29,4
2023-06-30,2023-07-14,usdot-jpo-ode,scms-asn1,github.com,1,1
2023-06-30,2023-07-14,usdot-jpo-ode,TDx,statics.teams.cdn.office.net,12,4
2023-06-30,2023-07-14,usdot-jpo-ode,TDx,github.com,2,1
2023-06-30,2023-07-14,usdot-jpo-ode,TDx,fhwa.dot.gov,1,1
2023-06-30,2023-07-14,usdot-jpo-ode,wzdx,Google,324,26
2023-06-30,2023-07-14,usdot-jpo-ode,wzdx,transportation.gov,312,28
2023-06-30,2023-07-14,usdot-jpo-ode,wzdx,az511.com,42,8
2023-06-30,2023-07-14,usdot-jpo-ode,wzdx,workzonesafety.org,15,1
2023-06-30,2023-07-14,usdot-jpo-ode,wzdx,statics.teams.cdn.office.net,11,9
2023-06-30,2023-07-14,usdot-jpo-ode,wzdx,fhwa.dot.gov,10,4
2023-06-30,2023-07-14,usdot-jpo-ode,wzdx,developers.google.com,10,2
2023-06-30,2023-07-14,usdot-jpo-ode,wzdx,Bing,8,2
2023-06-30,2023-07-14,usdot-jpo-ode,wzdx,support.google.com,4,3
2023-06-30,2023-07-14,usdot-jpo-ode,wzdx,datahub.transportation.gov,4,3
