Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,V2X-Hub,2023-05-01,35,4
usdot-fhwa-OPS,V2X-Hub,2023-05-02,2,2
usdot-fhwa-OPS,V2X-Hub,2023-05-03,17,5
usdot-fhwa-OPS,V2X-Hub,2023-05-04,55,8
usdot-fhwa-OPS,V2X-Hub,2023-05-05,81,9
usdot-fhwa-OPS,V2X-Hub,2023-05-06,3,2
usdot-fhwa-OPS,V2X-Hub,2023-05-07,4,1
usdot-fhwa-OPS,V2X-Hub,2023-05-08,91,19
usdot-fhwa-OPS,V2X-Hub,2023-05-09,48,15
usdot-fhwa-OPS,V2X-Hub,2023-05-10,5,4
usdot-fhwa-OPS,V2X-Hub,2023-05-11,1,1
usdot-fhwa-OPS,.github,2023-05-12,1,1
usdot-fhwa-OPS,V2X-Hub,2023-05-12,85,24
usdot-fhwa-OPS,V2X-Hub,2023-05-13,4,2
