Org,Repo,Date,Views count,Views unique
usdot-fhwa-stol,carma-base,2023-03-18,1,1
usdot-fhwa-stol,carma-carla-integration,2023-03-18,1,1
usdot-fhwa-stol,carma-cloud,2023-03-18,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-03-18,4,4
usdot-fhwa-stol,carma-messenger,2023-03-18,1,1
usdot-fhwa-stol,carma-platform,2023-03-18,16,7
usdot-fhwa-stol,carma-simulation,2023-03-18,11,10
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-03-18,1,1
usdot-fhwa-stol,carma-web-ui,2023-03-18,2,1
usdot-fhwa-stol,cav-education,2023-03-18,2,1
usdot-fhwa-stol,c1t-tools,2023-03-19,15,8
usdot-fhwa-stol,carma-carla-integration,2023-03-19,1,1
usdot-fhwa-stol,carma-cloud,2023-03-19,2,2
usdot-fhwa-stol,carma-delphi-esr-driver,2023-03-19,2,1
usdot-fhwa-stol,carma-platform,2023-03-19,7,3
usdot-fhwa-stol,carma-simulation,2023-03-19,26,11
usdot-fhwa-stol,autoware.auto,2023-03-20,3,1
usdot-fhwa-stol,c1t-tools,2023-03-20,39,5
usdot-fhwa-stol,c1t2x-emulator,2023-03-20,1,1
usdot-fhwa-stol,carma-analytics-fotda,2023-03-20,1,1
usdot-fhwa-stol,carma-carla-integration,2023-03-20,1,1
usdot-fhwa-stol,carma-cloud,2023-03-20,36,5
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-03-20,34,3
usdot-fhwa-stol,carma-config,2023-03-20,2,1
usdot-fhwa-stol,carma-delphi-esr-driver,2023-03-20,2,2
usdot-fhwa-stol,carma-messenger,2023-03-20,2,1
usdot-fhwa-stol,carma-msgs,2023-03-20,10,1
usdot-fhwa-stol,carma-platform,2023-03-20,104,21
usdot-fhwa-stol,carma-simulation,2023-03-20,218,16
usdot-fhwa-stol,carma-streets,2023-03-20,33,6
usdot-fhwa-stol,carma-time-lib,2023-03-20,2,1
usdot-fhwa-stol,carma-torc-xgv-controller-driver,2023-03-20,1,1
usdot-fhwa-stol,carma-web-ui,2023-03-20,5,2
usdot-fhwa-stol,devops,2023-03-20,8,1
usdot-fhwa-stol,voices-poc,2023-03-20,16,5
usdot-fhwa-stol,CARMAConcept,2023-03-21,4,1
usdot-fhwa-stol,autoware.auto,2023-03-21,12,2
usdot-fhwa-stol,c1t-tools,2023-03-21,3,2
usdot-fhwa-stol,carma-1-tenth,2023-03-21,2,1
usdot-fhwa-stol,carma-carla-integration,2023-03-21,1,1
usdot-fhwa-stol,carma-cloud,2023-03-21,37,7
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-03-21,5,3
usdot-fhwa-stol,carma-config,2023-03-21,8,2
usdot-fhwa-stol,carma-lightbar-driver,2023-03-21,1,1
usdot-fhwa-stol,carma-messenger,2023-03-21,36,1
usdot-fhwa-stol,carma-msgs,2023-03-21,1,1
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2023-03-21,4,1
usdot-fhwa-stol,carma-platform,2023-03-21,128,33
usdot-fhwa-stol,carma-simulation,2023-03-21,359,17
usdot-fhwa-stol,carma-streets,2023-03-21,16,1
usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-03-21,32,1
usdot-fhwa-stol,carma-web-ui,2023-03-21,22,3
usdot-fhwa-stol,cav-education,2023-03-21,2,2
usdot-fhwa-stol,cooperative-perception-core,2023-03-21,17,1
usdot-fhwa-stol,devops,2023-03-21,11,3
usdot-fhwa-stol,documentation,2023-03-21,3,2
usdot-fhwa-stol,voices-poc,2023-03-21,24,3
usdot-fhwa-stol,CARMAConcept,2023-03-22,1,1
usdot-fhwa-stol,ads-traffic-regs,2023-03-22,3,2
usdot-fhwa-stol,autoware.auto,2023-03-22,1,1
usdot-fhwa-stol,carma-carla-integration,2023-03-22,4,4
usdot-fhwa-stol,carma-cloud,2023-03-22,24,6
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-03-22,1,1
usdot-fhwa-stol,carma-config,2023-03-22,7,3
usdot-fhwa-stol,carma-messenger,2023-03-22,42,4
usdot-fhwa-stol,carma-mobileye-driver,2023-03-22,1,1
usdot-fhwa-stol,carma-msgs,2023-03-22,3,1
usdot-fhwa-stol,carma-platform,2023-03-22,143,24
usdot-fhwa-stol,carma-simulation,2023-03-22,137,17
