Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-stol,autoware.auto,2023-04-17,3,3
usdot-fhwa-stol,carma-base,2023-04-17,1,1
usdot-fhwa-stol,carma-builds,2023-04-17,1,1
usdot-fhwa-stol,carma-carla-integration,2023-04-17,1,1
usdot-fhwa-stol,carma-cloud,2023-04-17,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-04-17,2,2
usdot-fhwa-stol,carma-config,2023-04-17,1,1
usdot-fhwa-stol,carma-messenger,2023-04-17,11,5
usdot-fhwa-stol,carma-msgs,2023-04-17,30,18
usdot-fhwa-stol,carma-platform,2023-04-17,6,3
usdot-fhwa-stol,carma-simulation,2023-04-17,12,3
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-04-17,3,3
usdot-fhwa-stol,carma-streets,2023-04-17,14,4
usdot-fhwa-stol,carma-time-lib,2023-04-17,1,1
usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-04-17,1,1
usdot-fhwa-stol,carma-utils,2023-04-17,24,15
usdot-fhwa-stol,carma-vehicle-model-framework,2023-04-17,4,3
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-04-17,7,4
usdot-fhwa-stol,carma-web-ui,2023-04-17,1,1
usdot-fhwa-stol,cav-education,2023-04-17,1,1
usdot-fhwa-stol,cooperative-perception-core,2023-04-17,1,1
usdot-fhwa-stol,devops,2023-04-17,3,2
usdot-fhwa-stol,documentation,2023-04-17,2,1
usdot-fhwa-stol,github_metrics,2023-04-17,2,2
usdot-fhwa-stol,voices-poc,2023-04-17,2,2
usdot-fhwa-stol,c1t-tools,2023-04-18,1,1
usdot-fhwa-stol,carma-builds,2023-04-18,1,1
usdot-fhwa-stol,carma-cloud,2023-04-18,2,2
usdot-fhwa-stol,carma-lightbar-driver,2023-04-18,1,1
usdot-fhwa-stol,carma-messenger,2023-04-18,57,7
usdot-fhwa-stol,carma-msgs,2023-04-18,59,7
usdot-fhwa-stol,carma-platform,2023-04-18,10,4
usdot-fhwa-stol,carma-simulation,2023-04-18,2,2
usdot-fhwa-stol,carma-streets,2023-04-18,12,3
usdot-fhwa-stol,carma-utils,2023-04-18,56,6
usdot-fhwa-stol,cavams,2023-04-18,1,1
usdot-fhwa-stol,devops,2023-04-18,2,1
usdot-fhwa-stol,documentation,2023-04-18,2,2
usdot-fhwa-stol,github_metrics,2023-04-18,1,1
usdot-fhwa-stol,voices-poc,2023-04-18,6,3
usdot-fhwa-stol,ads-traffic-regs,2023-04-19,1,1
usdot-fhwa-stol,carma-base,2023-04-19,1,1
usdot-fhwa-stol,carma-carla-integration,2023-04-19,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-04-19,1,1
usdot-fhwa-stol,carma-config,2023-04-19,8,2
usdot-fhwa-stol,carma-delphi-esr-driver,2023-04-19,1,1
usdot-fhwa-stol,carma-delphi-srr2-driver,2023-04-19,1,1
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2023-04-19,1,1
usdot-fhwa-stol,carma-lightbar-driver,2023-04-19,1,1
usdot-fhwa-stol,carma-messenger,2023-04-19,68,19
usdot-fhwa-stol,carma-msgs,2023-04-19,71,22
usdot-fhwa-stol,carma-platform,2023-04-19,50,5
usdot-fhwa-stol,carma-simulation,2023-04-19,3,2
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-04-19,1,1
usdot-fhwa-stol,carma-streets,2023-04-19,15,3
usdot-fhwa-stol,carma-utils,2023-04-19,71,22
usdot-fhwa-stol,carma-vehicle-model-framework,2023-04-19,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-04-19,7,5
usdot-fhwa-stol,carma-web-ui,2023-04-19,2,2
usdot-fhwa-stol,cooperative-perception-core,2023-04-19,1,1
usdot-fhwa-stol,devops,2023-04-19,2,1
usdot-fhwa-stol,documentation,2023-04-19,4,2
usdot-fhwa-stol,voices-poc,2023-04-19,2,1
usdot-fhwa-stol,actions,2023-04-20,1,1
usdot-fhwa-stol,autoware.auto,2023-04-20,10,7
usdot-fhwa-stol,carma-base,2023-04-20,1,1
usdot-fhwa-stol,carma-cloud,2023-04-20,6,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-04-20,5,4
usdot-fhwa-stol,carma-config,2023-04-20,12,5
usdot-fhwa-stol,carma-delphi-esr-driver,2023-04-20,7,5
usdot-fhwa-stol,carma-delphi-srr2-driver,2023-04-20,6,4
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2023-04-20,4,3
usdot-fhwa-stol,carma-lightbar-driver,2023-04-20,5,4
usdot-fhwa-stol,carma-messenger,2023-04-20,58,15
usdot-fhwa-stol,carma-msgs,2023-04-20,103,37
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2023-04-20,4,2
usdot-fhwa-stol,carma-platform,2023-04-20,38,5
usdot-fhwa-stol,carma-simulation,2023-04-20,15,1
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-04-20,4,4
usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-04-20,3,2
usdot-fhwa-stol,carma-utils,2023-04-20,87,33
usdot-fhwa-stol,carma-vehicle-model-framework,2023-04-20,2,2
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-04-20,5,4
usdot-fhwa-stol,carma-web-ui,2023-04-20,2,2
usdot-fhwa-stol,devops,2023-04-20,2,1
usdot-fhwa-stol,voices-poc,2023-04-20,5,2
usdot-fhwa-stol,actions,2023-04-21,1,1
usdot-fhwa-stol,autoware.auto,2023-04-21,2,2
usdot-fhwa-stol,carma-base,2023-04-21,6,6
usdot-fhwa-stol,carma-carla-integration,2023-04-21,7,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-04-21,5,5
usdot-fhwa-stol,carma-config,2023-04-21,5,5
usdot-fhwa-stol,carma-delphi-esr-driver,2023-04-21,5,5
usdot-fhwa-stol,carma-delphi-srr2-driver,2023-04-21,5,5
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2023-04-21,5,5
usdot-fhwa-stol,carma-lightbar-driver,2023-04-21,6,6
usdot-fhwa-stol,carma-messenger,2023-04-21,17,11
usdot-fhwa-stol,carma-msgs,2023-04-21,28,17
usdot-fhwa-stol,carma-platform,2023-04-21,12,8
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-04-21,6,6
usdot-fhwa-stol,carma-streets,2023-04-21,1,1
usdot-fhwa-stol,carma-utils,2023-04-21,24,15
usdot-fhwa-stol,carma-vehicle-model-framework,2023-04-21,5,5
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-04-21,5,5
usdot-fhwa-stol,carma-web-ui,2023-04-21,5,5
usdot-fhwa-stol,devops,2023-04-21,2,1
usdot-fhwa-stol,voices-poc,2023-04-21,10,3
usdot-fhwa-stol,c1t2x-emulator,2023-04-22,1,1
usdot-fhwa-stol,c1t_vesc_driver,2023-04-22,1,1
usdot-fhwa-stol,c1t_zed_driver,2023-04-22,1,1
usdot-fhwa-stol,carma-cloud,2023-04-22,1,1
usdot-fhwa-stol,carma-rtk,2023-04-22,1,1
usdot-fhwa-stol,c1t_razor_imu_m0_driver,2023-04-23,1,1
usdot-fhwa-stol,carma-cloud,2023-04-23,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-04-23,1,1
usdot-fhwa-stol,cooperative-perception-core,2023-04-23,1,1
usdot-fhwa-stol,voices-poc,2023-04-23,1,1
usdot-fhwa-stol,autoware.auto,2023-04-24,1,1
usdot-fhwa-stol,carma-analytics-fotda,2023-04-24,1,1
usdot-fhwa-stol,carma-base,2023-04-24,4,4
usdot-fhwa-stol,carma-carla-integration,2023-04-24,1,1
usdot-fhwa-stol,carma-cloud,2023-04-24,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-04-24,5,5
usdot-fhwa-stol,carma-config,2023-04-24,7,7
usdot-fhwa-stol,carma-delphi-esr-driver,2023-04-24,5,5
usdot-fhwa-stol,carma-delphi-srr2-driver,2023-04-24,6,6
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2023-04-24,5,5
usdot-fhwa-stol,carma-lightbar-driver,2023-04-24,5,5
usdot-fhwa-stol,carma-messenger,2023-04-24,7,6
usdot-fhwa-stol,carma-msgs,2023-04-24,9,8
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2023-04-24,1,1
usdot-fhwa-stol,carma-platform,2023-04-24,9,7
usdot-fhwa-stol,carma-simulation,2023-04-24,3,2
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-04-24,5,5
usdot-fhwa-stol,carma-streets,2023-04-24,2,2
usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-04-24,2,2
usdot-fhwa-stol,carma-utils,2023-04-24,7,6
usdot-fhwa-stol,carma-vehicle-model-framework,2023-04-24,5,5
