Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,.github,2023-04-17,3,1
usdot-fhwa-OPS,V2X-Hub,2023-04-17,184,21
usdot-fhwa-OPS,V2X-Hub,2023-04-18,244,20
usdot-fhwa-OPS,V2X-Hub,2023-04-19,110,12
usdot-fhwa-OPS,V2X-Hub,2023-04-20,75,9
usdot-fhwa-OPS,V2X-Hub,2023-04-21,86,16
usdot-fhwa-OPS,V2X-Hub,2023-04-22,16,6
usdot-fhwa-OPS,V2X-Hub,2023-04-23,16,6
usdot-fhwa-OPS,V2X-Hub,2023-04-24,91,30
usdot-fhwa-OPS,V2X-Hub,2023-04-25,44,15
usdot-fhwa-OPS,V2X-Hub,2023-04-26,137,19
usdot-fhwa-OPS,V2X-Hub,2023-04-27,21,10
usdot-fhwa-OPS,V2X-Hub,2023-04-28,99,15
usdot-fhwa-OPS,V2X-Hub,2023-04-29,5,2
usdot-fhwa-OPS,V2X-Hub,2023-04-30,2,2
