Start date,End date,Org,Repo,Referrer,Count,Unique
2024-08-29,2024-09-12,usdot-fhwa-OPS,ITS-Secure-Prototype-App,github.com,2,1
2024-08-29,2024-09-12,usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,github.com,1,1
2024-08-29,2024-09-12,usdot-fhwa-OPS,V2X-Hub,Google,181,25
2024-08-29,2024-09-12,usdot-fhwa-OPS,V2X-Hub,github.com,115,5
2024-08-29,2024-09-12,usdot-fhwa-OPS,V2X-Hub,statics.gov.teams.microsoft.us,79,6
2024-08-29,2024-09-12,usdot-fhwa-OPS,V2X-Hub,yuque.com,14,2
2024-08-29,2024-09-12,usdot-fhwa-OPS,V2X-Hub,powerpoint.gov.online.office365.us,7,4
2024-08-29,2024-09-12,usdot-fhwa-OPS,V2X-Hub,chatgpt.com,5,2
2024-08-29,2024-09-12,usdot-fhwa-OPS,V2X-Hub,its.dot.gov,3,3
2024-08-29,2024-09-12,usdot-fhwa-OPS,V2X-Hub,openv2x.org,3,1
2024-08-29,2024-09-12,usdot-fhwa-OPS,V2X-Hub,search.brave.com,3,1
2024-08-29,2024-09-12,usdot-fhwa-OPS,V2X-Hub,usdot-oss4its.atlassian.net,1,1
2024-08-29,2024-09-12,usdot-fhwa-OPS,v2xhub-angular-ui-prototype,github.com,25,2
