Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,V2X-Hub,2023-07-02,3,2
usdot-fhwa-OPS,V2X-Hub,2023-07-03,1,1
usdot-fhwa-OPS,.github,2023-07-05,1,1
usdot-fhwa-OPS,V2X-Hub,2023-07-05,73,8
usdot-fhwa-OPS,V2X-Hub,2023-07-06,84,5
usdot-fhwa-OPS,V2X-Hub,2023-07-07,58,6
usdot-fhwa-OPS,V2X-Hub,2023-07-08,2,2
usdot-fhwa-OPS,V2X-Hub,2023-07-10,45,10
usdot-fhwa-OPS,V2X-Hub,2023-07-11,26,12
usdot-fhwa-OPS,.github,2023-07-12,1,1
usdot-fhwa-OPS,V2X-Hub,2023-07-12,11,4
usdot-fhwa-OPS,V2X-Hub,2023-07-13,1,1
usdot-fhwa-OPS,V2X-Hub,2023-07-14,39,14
