Org,Repo,Date,Views count,Views unique
usdot-fhwa-stol,actions,2023-02-01,20,1
usdot-fhwa-stol,autoware.auto,2023-02-01,1,1
usdot-fhwa-stol,carma-analytics-fotda,2023-02-01,2,2
usdot-fhwa-stol,carma-base,2023-02-01,2,1
usdot-fhwa-stol,carma-builds,2023-02-01,20,1
usdot-fhwa-stol,carma-carla-integration,2023-02-01,35,4
usdot-fhwa-stol,carma-cloud,2023-02-01,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-02-01,29,3
usdot-fhwa-stol,carma-config,2023-02-01,2,2
usdot-fhwa-stol,carma-delphi-srr2-driver,2023-02-01,5,1
usdot-fhwa-stol,carma-j2735,2023-02-01,7,2
usdot-fhwa-stol,carma-messenger,2023-02-01,2,1
usdot-fhwa-stol,carma-msgs,2023-02-01,15,5
usdot-fhwa-stol,carma-platform,2023-02-01,79,18
usdot-fhwa-stol,carma-simulation,2023-02-01,46,7
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-02-01,4,2
usdot-fhwa-stol,carma-streets,2023-02-01,14,3
usdot-fhwa-stol,carma-time-lib,2023-02-01,21,3
usdot-fhwa-stol,carma-utils,2023-02-01,1,1
usdot-fhwa-stol,carma-web-ui,2023-02-01,5,4
usdot-fhwa-stol,cooperative-perception-core,2023-02-01,17,4
usdot-fhwa-stol,github_metrics,2023-02-01,14,3
usdot-fhwa-stol,snmp-client,2023-02-01,84,3
usdot-fhwa-stol,voices-poc,2023-02-01,1,1
usdot-fhwa-stol,actions,2023-02-02,4,2
usdot-fhwa-stol,carma-analytics-fotda,2023-02-02,5,1
usdot-fhwa-stol,carma-base,2023-02-02,2,1
usdot-fhwa-stol,carma-builds,2023-02-02,17,2
usdot-fhwa-stol,carma-carla-integration,2023-02-02,24,4
usdot-fhwa-stol,carma-cloud,2023-02-02,28,5
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-02-02,39,2
usdot-fhwa-stol,carma-config,2023-02-02,21,3
usdot-fhwa-stol,carma-delphi-srr2-driver,2023-02-02,7,1
usdot-fhwa-stol,carma-j2735,2023-02-02,1,1
usdot-fhwa-stol,carma-lightbar-driver,2023-02-02,14,2
usdot-fhwa-stol,carma-messenger,2023-02-02,2,1
usdot-fhwa-stol,carma-msgs,2023-02-02,8,2
usdot-fhwa-stol,carma-platform,2023-02-02,123,19
usdot-fhwa-stol,carma-simulation,2023-02-02,115,9
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-02-02,3,1
usdot-fhwa-stol,carma-streets,2023-02-02,4,2
usdot-fhwa-stol,carma-time-lib,2023-02-02,24,3
usdot-fhwa-stol,carma-utils,2023-02-02,3,2
usdot-fhwa-stol,carma-web-ui,2023-02-02,2,1
usdot-fhwa-stol,devops,2023-02-02,15,2
usdot-fhwa-stol,github_metrics,2023-02-02,32,2
usdot-fhwa-stol,snmp-client,2023-02-02,17,2
usdot-fhwa-stol,voices-poc,2023-02-02,39,3
usdot-fhwa-stol,actions,2023-02-03,12,1
usdot-fhwa-stol,carma-1-tenth,2023-02-03,1,1
usdot-fhwa-stol,carma-analytics-fotda,2023-02-03,14,1
usdot-fhwa-stol,carma-builds,2023-02-03,6,2
usdot-fhwa-stol,carma-carla-integration,2023-02-03,52,8
usdot-fhwa-stol,carma-cloud,2023-02-03,24,4
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-02-03,5,2
usdot-fhwa-stol,carma-config,2023-02-03,32,5
usdot-fhwa-stol,carma-j2735,2023-02-03,10,2
usdot-fhwa-stol,carma-messenger,2023-02-03,23,3
usdot-fhwa-stol,carma-msgs,2023-02-03,9,2
usdot-fhwa-stol,carma-platform,2023-02-03,106,19
usdot-fhwa-stol,carma-simulation,2023-02-03,44,6
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-02-03,1,1
usdot-fhwa-stol,carma-streets,2023-02-03,20,3
usdot-fhwa-stol,carma-time-lib,2023-02-03,45,5
usdot-fhwa-stol,carma-utils,2023-02-03,5,2
usdot-fhwa-stol,carma-vehicle-model-framework,2023-02-03,11,1
usdot-fhwa-stol,carma-web-ui,2023-02-03,7,2
usdot-fhwa-stol,documentation,2023-02-03,13,2
usdot-fhwa-stol,snmp-client,2023-02-03,25,1
usdot-fhwa-stol,voices-poc,2023-02-03,10,2
usdot-fhwa-stol,autoware.auto,2023-02-04,1,1
usdot-fhwa-stol,carma-analytics-fotda,2023-02-04,1,1
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2023-02-04,1,1
usdot-fhwa-stol,carma-messenger,2023-02-04,2,1
usdot-fhwa-stol,carma-platform,2023-02-04,2,2
usdot-fhwa-stol,carma-web-ui,2023-02-04,1,1
usdot-fhwa-stol,tim-bc,2023-02-04,1,1
usdot-fhwa-stol,CARMAConcept,2023-02-05,6,1
usdot-fhwa-stol,c1t_razor_imu_m0_driver,2023-02-05,1,1
usdot-fhwa-stol,carma-carla-integration,2023-02-05,2,2
usdot-fhwa-stol,carma-cloud,2023-02-05,1,1
usdot-fhwa-stol,carma-config,2023-02-05,1,1
usdot-fhwa-stol,carma-platform,2023-02-05,4,3
usdot-fhwa-stol,carma-utils,2023-02-05,1,1
usdot-fhwa-stol,carma-web-ui,2023-02-05,2,2
usdot-fhwa-stol,.github,2023-02-06,4,2
usdot-fhwa-stol,autoware.auto,2023-02-06,1,1
usdot-fhwa-stol,carma-1-tenth,2023-02-06,1,1
usdot-fhwa-stol,carma-analytics-fotda,2023-02-06,9,3
usdot-fhwa-stol,carma-base,2023-02-06,28,2
usdot-fhwa-stol,carma-carla-integration,2023-02-06,12,7
usdot-fhwa-stol,carma-cloud,2023-02-06,35,6
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-02-06,11,4
usdot-fhwa-stol,carma-config,2023-02-06,27,3
usdot-fhwa-stol,carma-messenger,2023-02-06,46,5
usdot-fhwa-stol,carma-msgs,2023-02-06,34,3
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2023-02-06,8,2
usdot-fhwa-stol,carma-platform,2023-02-06,168,25
usdot-fhwa-stol,carma-simulation,2023-02-06,17,8
usdot-fhwa-stol,carma-streets,2023-02-06,35,2
usdot-fhwa-stol,carma-time-lib,2023-02-06,3,1
usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-02-06,18,1
usdot-fhwa-stol,carma-utils,2023-02-06,1,1
usdot-fhwa-stol,carma-vehicle-model-framework,2023-02-06,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-02-06,12,1
usdot-fhwa-stol,carma-web-ui,2023-02-06,15,3
usdot-fhwa-stol,cav-education,2023-02-06,2,1
usdot-fhwa-stol,snmp-client,2023-02-06,1,1
usdot-fhwa-stol,voices-poc,2023-02-06,2,1
usdot-fhwa-stol,actions,2023-02-07,2,1
usdot-fhwa-stol,autoware.auto,2023-02-07,1,1
usdot-fhwa-stol,c1t2x-emulator,2023-02-07,1,1
usdot-fhwa-stol,carma-1-tenth,2023-02-07,2,1
usdot-fhwa-stol,carma-analytics-fotda,2023-02-07,24,2
usdot-fhwa-stol,carma-base,2023-02-07,19,2
usdot-fhwa-stol,carma-builds,2023-02-07,1,1
usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2023-02-07,3,1
usdot-fhwa-stol,carma-carla-integration,2023-02-07,30,7
usdot-fhwa-stol,carma-cloud,2023-02-07,29,5
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-02-07,19,2
usdot-fhwa-stol,carma-config,2023-02-07,10,5
usdot-fhwa-stol,carma-delphi-srr2-driver,2023-02-07,2,1
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2023-02-07,12,2
usdot-fhwa-stol,carma-lightbar-driver,2023-02-07,10,1
usdot-fhwa-stol,carma-messenger,2023-02-07,85,10
usdot-fhwa-stol,carma-msgs,2023-02-07,54,4
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2023-02-07,2,1
usdot-fhwa-stol,carma-platform,2023-02-07,109,22
usdot-fhwa-stol,carma-simulation,2023-02-07,32,8
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-02-07,35,3
usdot-fhwa-stol,carma-streets,2023-02-07,32,6
usdot-fhwa-stol,carma-time-lib,2023-02-07,4,2
usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-02-07,1,1
usdot-fhwa-stol,carma-utils,2023-02-07,24,3
usdot-fhwa-stol,carma-vehicle-model-framework,2023-02-07,3,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-02-07,9,1
usdot-fhwa-stol,carma-web-ui,2023-02-07,24,4
usdot-fhwa-stol,cav-education,2023-02-07,2,2
usdot-fhwa-stol,cooperative-perception-core,2023-02-07,17,1
