Org,Repo,Date,Views count,Views unique
usdot-fhwa-stol,autoware.auto,2023-06-01,107,3
usdot-fhwa-stol,carma-carla-integration,2023-06-01,33,3
usdot-fhwa-stol,carma-cloud,2023-06-01,3,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-06-01,9,5
usdot-fhwa-stol,carma-config,2023-06-01,49,5
usdot-fhwa-stol,carma-delphi-esr-driver,2023-06-01,2,1
usdot-fhwa-stol,carma-messenger,2023-06-01,27,2
usdot-fhwa-stol,carma-msgs,2023-06-01,2,2
usdot-fhwa-stol,carma-ns3-adapter,2023-06-01,23,1
usdot-fhwa-stol,carma-platform,2023-06-01,204,28
usdot-fhwa-stol,carma-streets,2023-06-01,9,2
usdot-fhwa-stol,carma-time-lib,2023-06-01,10,1
usdot-fhwa-stol,cav-education,2023-06-01,1,1
usdot-fhwa-stol,cda-telematics,2023-06-01,66,28
usdot-fhwa-stol,cdasim,2023-06-01,18,4
usdot-fhwa-stol,voices-poc,2023-06-01,1,1
usdot-fhwa-stol,autoware.auto,2023-06-02,45,3
usdot-fhwa-stol,carma-1-tenth,2023-06-02,1,1
usdot-fhwa-stol,carma-analytics-fotda,2023-06-02,13,3
usdot-fhwa-stol,carma-base,2023-06-02,28,2
usdot-fhwa-stol,carma-carla-integration,2023-06-02,13,2
usdot-fhwa-stol,carma-cloud,2023-06-02,4,3
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-06-02,13,2
usdot-fhwa-stol,carma-config,2023-06-02,94,10
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2023-06-02,2,1
usdot-fhwa-stol,carma-messenger,2023-06-02,55,5
usdot-fhwa-stol,carma-msgs,2023-06-02,26,3
usdot-fhwa-stol,carma-ns3-adapter,2023-06-02,60,2
usdot-fhwa-stol,carma-platform,2023-06-02,273,25
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-06-02,5,1
usdot-fhwa-stol,carma-streets,2023-06-02,18,4
usdot-fhwa-stol,carma-time-lib,2023-06-02,7,1
usdot-fhwa-stol,carma-utils,2023-06-02,16,1
usdot-fhwa-stol,carma-web-ui,2023-06-02,1,1
usdot-fhwa-stol,cav-education,2023-06-02,7,2
usdot-fhwa-stol,cavams,2023-06-02,1,1
usdot-fhwa-stol,cda-telematics,2023-06-02,31,17
usdot-fhwa-stol,cdasim,2023-06-02,43,7
usdot-fhwa-stol,cooperative-perception-core,2023-06-02,32,1
usdot-fhwa-stol,carma-cloud,2023-06-03,1,1
usdot-fhwa-stol,carma-delphi-esr-driver,2023-06-03,2,1
usdot-fhwa-stol,carma-ns3-adapter,2023-06-03,9,1
usdot-fhwa-stol,carma-platform,2023-06-03,51,4
usdot-fhwa-stol,carma-streets,2023-06-03,1,1
usdot-fhwa-stol,cda-telematics,2023-06-03,1,1
