Start date,End date,Org,Repo,Referrer,Count,Unique
2023-01-31,2023-02-14,usdot-fhwa-stol,.github,github.com,6,2
2023-01-31,2023-02-14,usdot-fhwa-stol,actions,github.com,43,3
2023-01-31,2023-02-14,usdot-fhwa-stol,autoware.auto,github.com,19,2
2023-01-31,2023-02-14,usdot-fhwa-stol,autoware.auto,Google,3,3
2023-01-31,2023-02-14,usdot-fhwa-stol,c1t-tools,github.com,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,c1t2x-emulator,github.com,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,c1t_razor_imu_m0_driver,statics.teams.cdn.office.net,26,1
2023-01-31,2023-02-14,usdot-fhwa-stol,c1t_razor_imu_m0_driver,github.com,10,3
2023-01-31,2023-02-14,usdot-fhwa-stol,c1t_vesc_driver,statics.teams.cdn.office.net,16,3
2023-01-31,2023-02-14,usdot-fhwa-stol,c1t_vesc_driver,github.com,13,3
2023-01-31,2023-02-14,usdot-fhwa-stol,c1t_vesc_driver,Google,6,1
2023-01-31,2023-02-14,usdot-fhwa-stol,c1t_zed_driver,github.com,4,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-1-tenth,github.com,4,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-1-tenth,Google,3,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-1-tenth,statics.teams.cdn.office.net,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-1-tenth,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-analytics-fotda,github.com,29,5
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-analytics-fotda,statics.gov.teams.microsoft.us,2,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-base,github.com,53,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-base,statics.teams.cdn.office.net,8,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-base,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-builds,github.com,7,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,github.com,3,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-carla-integration,github.com,151,10
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-carla-integration,usdot-voices.atlassian.net,14,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-carla-integration,Google,7,6
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-carla-integration,highways.dot.gov,2,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cloud,github.com,73,10
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cloud,Google,26,6
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cloud,usdot-voices.atlassian.net,2,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cloud,its.dot.gov,2,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cloud,statics.teams.cdn.office.net,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cloud,code.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,36,5
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,17,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,4,4
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,statics.teams.cdn.office.net,3,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,statics.gov.teams.microsoft.us,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-config,Google,93,7
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-config,github.com,72,8
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-config,usdot-voices.atlassian.net,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-config,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-delphi-esr-driver,github.com,11,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-delphi-esr-driver,Google,2,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-delphi-srr2-driver,github.com,25,5
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-delphi-srr2-driver,Google,3,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-delphi-srr2-driver,statics.teams.cdn.office.net,2,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-delphi-srr2-driver,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,github.com,4,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,github.com,19,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,Google,6,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-j2735,github.com,9,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-lightbar-driver,github.com,21,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-lightbar-driver,Google,6,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-lightbar-driver,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-messenger,github.com,84,11
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-messenger,Google,10,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-messenger,statics.teams.cdn.office.net,2,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-messenger,discourse.ros.org,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-messenger,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-messenger,highways.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-mobileye-driver,github.com,12,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-msgs,github.com,73,5
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-msgs,Google,11,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-msgs,DuckDuckGo,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-msgs,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,github.com,32,5
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,Google,17,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,statics.teams.cdn.office.net,16,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-platform,github.com,239,40
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-platform,Google,122,37
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-platform,highways.dot.gov,30,7
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-platform,statics.gov.teams.microsoft.us,23,5
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-platform,word-edit.gov.online.office365.us,21,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-platform,its.dot.gov,6,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-platform,statics.teams.cdn.office.net,5,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-platform,usdot-carma.atlassian.net,4,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-platform,wx.zsxq.com,4,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-platform,Bing,3,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-rtk,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-simulation,github.com,154,17
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-simulation,linkedin.com,30,23
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-simulation,Google,23,9
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-simulation,com.linkedin.android,16,10
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-simulation,highways.dot.gov,13,5
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-simulation,usdot-carma.atlassian.net,6,4
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-simulation,m.facebook.com,2,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-simulation,word-edit.gov.online.office365.us,2,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-simulation,gitee.com,2,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-simulation,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,59,8
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,statics.teams.cdn.office.net,12,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,Google,11,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,highways.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-streets,github.com,180,8
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-streets,discourse.ros.org,21,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-streets,Google,18,6
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-streets,highways.dot.gov,6,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-streets,usdot-carma.atlassian.net,3,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-time-lib,github.com,25,6
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-time-lib,statics.gov.teams.microsoft.us,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-torc-pinpoint-driver,github.com,7,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-torc-xgv-controller-driver,Google,3,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-torc-xgv-controller-driver,github.com,3,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-utils,github.com,31,4
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-utils,discourse.ros.org,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-utils,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-validation,github.com,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-vehicle-model-framework,github.com,26,3
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-vehicle-model-framework,discourse.ros.org,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-vehicle-model-framework,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-velodyne-lidar-driver,statics.teams.cdn.office.net,67,4
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-velodyne-lidar-driver,github.com,40,4
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-velodyne-lidar-driver,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-web-ui,github.com,29,4
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-web-ui,Google,5,2
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-web-ui,Baidu,3,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-web-ui,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,carma-web-ui,usdot-fhwa-stol.github.io,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,CARMAConcept,github.com,6,1
2023-01-31,2023-02-14,usdot-fhwa-stol,CARMAConcept,its.dot.gov,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,cav-education,Google,2,2
2023-01-31,2023-02-14,usdot-fhwa-stol,cav-education,github.com,2,2
2023-01-31,2023-02-14,usdot-fhwa-stol,cooperative-perception-core,github.com,8,2
2023-01-31,2023-02-14,usdot-fhwa-stol,documentation,github.com,9,1
2023-01-31,2023-02-14,usdot-fhwa-stol,documentation,Google,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,dwm1001_ros2,github.com,3,2
2023-01-31,2023-02-14,usdot-fhwa-stol,github_metrics,github.com,4,1
2023-01-31,2023-02-14,usdot-fhwa-stol,snmp-client,github.com,18,4
2023-01-31,2023-02-14,usdot-fhwa-stol,tim-bc,github.com,2,1
2023-01-31,2023-02-14,usdot-fhwa-stol,tim-bc,Google,1,1
2023-01-31,2023-02-14,usdot-fhwa-stol,voices-poc,Google,79,4
2023-01-31,2023-02-14,usdot-fhwa-stol,voices-poc,usdot-voices.atlassian.net,32,1
2023-01-31,2023-02-14,usdot-fhwa-stol,voices-poc,github.com,6,1
2023-01-31,2023-02-14,usdot-fhwa-stol,WxDE,its.dot.gov,2,1
