Start date,End date,Org,Repo,Referrer,Count,Unique
2023-10-02,2023-10-16,usdot-fhwa-stol,ads-traffic-regs,fhwa.dot.gov,1,1
2023-10-02,2023-10-16,usdot-fhwa-stol,autoware.auto,Google,14,2
2023-10-02,2023-10-16,usdot-fhwa-stol,c1t_vesc_driver,github.com,1,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-1-tenth,github.com,10,3
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-1-tenth,Google,2,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-analytics-fotda,github.com,10,2
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-base,github.com,8,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-base,Google,1,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-carla-integration,github.com,63,3
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-carla-integration,Google,2,2
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-carla-integration,statics.gov.teams.microsoft.us,1,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cloud,github.com,28,3
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cloud,Google,13,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cloud,pcb.its.dot.gov,2,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cloud,Bing,2,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cloud,cn.bing.com,1,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,89,4
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,20,4
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,13,2
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cohda-dsrc-driver,statics.teams.cdn.office.net,10,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cohda-dsrc-driver,mx.search.yahoo.com,2,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cohda-dsrc-driver,confluence.fzi.de,1,1
2023-10-02,2023-10-16,usdot-fhwa-stol,carma-cohda-dsrc-driver,usdot-fhwa-stol.github.io,1,1
