Start date,End date,Org,Repo,Referrer,Count,Unique
2024-08-26,2024-09-09,usdot-jpo-ode,asn1_codec,github.com,58,4
2024-08-26,2024-09-09,usdot-jpo-ode,asn1_codec,cn.bing.com,1,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,48,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-conflictmonitor,github.com,40,3
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-conflictmonitor,Google,1,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-conflictvisualizer,github.com,34,4
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-conflictvisualizer,DuckDuckGo,12,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-conflictvisualizer,Google,2,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-cvdp,github.com,28,3
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-cvdp,Google,2,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-cvmanager,cn.bing.com,23,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-cvmanager,github.com,12,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-geojsonconverter,github.com,49,3
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-geojsonconverter,DuckDuckGo,42,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-geojsonconverter,statics.teams.cdn.office.net,1,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-geojsonconverter,Google,1,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-ode,github.com,44,7
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-ode,Google,28,10
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-ode,cn.bing.com,27,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-ode,DuckDuckGo,6,2
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-ode,statics.teams.cdn.office.net,4,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-ode,iss-confluence.atlassian.net,1,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-s3-deposit,github.com,21,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-sdw-depositor,github.com,19,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-security,cn.bing.com,54,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-security,github.com,19,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-security,Google,4,2
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-security-svcs,cn.bing.com,31,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-security-svcs,github.com,25,3
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-utils,github.com,55,3
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-utils,DuckDuckGo,6,2
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-utils,Google,1,1
2024-08-26,2024-09-09,usdot-jpo-ode,jpo-utils,its.dot.gov,1,1
2024-08-26,2024-09-09,usdot-jpo-ode,scms-asn1,Google,16,6
2024-08-26,2024-09-09,usdot-jpo-ode,scms-asn1,cn.bing.com,16,1
2024-08-26,2024-09-09,usdot-jpo-ode,scms-asn1,github.com,4,1
2024-08-26,2024-09-09,usdot-jpo-ode,TDx,Google,9,2
2024-08-26,2024-09-09,usdot-jpo-ode,TDx,statics.teams.cdn.office.net,6,2
2024-08-26,2024-09-09,usdot-jpo-ode,TDx,transportation.gov,2,1
2024-08-26,2024-09-09,usdot-jpo-ode,TDx,lnks.gd,1,1
2024-08-26,2024-09-09,usdot-jpo-ode,wzdx,transportation.gov,267,29
2024-08-26,2024-09-09,usdot-jpo-ode,wzdx,Google,150,17
2024-08-26,2024-09-09,usdot-jpo-ode,wzdx,DuckDuckGo,65,5
2024-08-26,2024-09-09,usdot-jpo-ode,wzdx,developers.google.com,39,8
2024-08-26,2024-09-09,usdot-jpo-ode,wzdx,511.idaho.gov,35,2
2024-08-26,2024-09-09,usdot-jpo-ode,wzdx,dev.azure.com,18,2
2024-08-26,2024-09-09,usdot-jpo-ode,wzdx,statics.teams.cdn.office.net,15,4
2024-08-26,2024-09-09,usdot-jpo-ode,wzdx,fhwa.dot.gov,15,2
2024-08-26,2024-09-09,usdot-jpo-ode,wzdx,Bing,13,3
2024-08-26,2024-09-09,usdot-jpo-ode,wzdx,data.transportation.gov,10,2
