Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,TDx,2024-07-31,1,1
usdot-jpo-ode,asn1_codec,2024-07-31,5,2
usdot-jpo-ode,jpo-cvdp,2024-07-31,4,1
usdot-jpo-ode,jpo-s3-deposit,2024-07-31,5,2
usdot-jpo-ode,jpo-sdw-depositor,2024-07-31,4,1
usdot-jpo-ode,jpo-security-svcs,2024-07-31,4,1
usdot-jpo-ode,ode-output-validator-library,2024-07-31,4,1
usdot-jpo-ode,wzdx,2024-08-01,1,1
usdot-jpo-ode,asn1_codec,2024-08-02,6,1
usdot-jpo-ode,jpo-cvdp,2024-08-02,6,1
usdot-jpo-ode,jpo-ode,2024-08-02,1,1
usdot-jpo-ode,jpo-s3-deposit,2024-08-02,6,1
usdot-jpo-ode,jpo-sdw-depositor,2024-08-02,7,2
usdot-jpo-ode,jpo-security-svcs,2024-08-02,6,1
usdot-jpo-ode,ode-output-validator-library,2024-08-02,6,1
usdot-jpo-ode,jpo-ode,2024-08-03,1,1
usdot-jpo-ode,asn1_codec,2024-08-05,4,2
usdot-jpo-ode,jpo-conflictmonitor,2024-08-05,5,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-08-05,1,1
usdot-jpo-ode,jpo-cvdp,2024-08-05,4,2
usdot-jpo-ode,jpo-cvmanager,2024-08-05,1,1
usdot-jpo-ode,jpo-geojsonconverter,2024-08-05,5,3
usdot-jpo-ode,jpo-ode,2024-08-05,5,3
usdot-jpo-ode,jpo-s3-deposit,2024-08-05,4,2
usdot-jpo-ode,jpo-sdw-depositor,2024-08-05,4,2
usdot-jpo-ode,jpo-security-svcs,2024-08-05,4,2
usdot-jpo-ode,jpo-utils,2024-08-05,2,2
usdot-jpo-ode,ode-output-validator-library,2024-08-05,4,2
usdot-jpo-ode,asn1_codec,2024-08-06,7,1
usdot-jpo-ode,jpo-conflictmonitor,2024-08-06,4,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-08-06,1,1
usdot-jpo-ode,jpo-cvdp,2024-08-06,7,1
usdot-jpo-ode,jpo-geojsonconverter,2024-08-06,3,1
usdot-jpo-ode,jpo-ode,2024-08-06,3,1
usdot-jpo-ode,jpo-s3-deposit,2024-08-06,7,1
usdot-jpo-ode,jpo-sdw-depositor,2024-08-06,7,1
usdot-jpo-ode,jpo-security-svcs,2024-08-06,7,1
usdot-jpo-ode,ode-output-validator-library,2024-08-06,7,1
usdot-jpo-ode,scms-asn1,2024-08-06,4,1
usdot-jpo-ode,asn1_codec,2024-08-07,12,1
usdot-jpo-ode,jpo-conflictmonitor,2024-08-07,20,2
usdot-jpo-ode,jpo-cvdp,2024-08-07,12,1
usdot-jpo-ode,jpo-geojsonconverter,2024-08-07,12,1
usdot-jpo-ode,jpo-ode,2024-08-07,13,2
usdot-jpo-ode,jpo-s3-deposit,2024-08-07,12,1
usdot-jpo-ode,jpo-sdw-depositor,2024-08-07,12,1
usdot-jpo-ode,jpo-security-svcs,2024-08-07,12,1
usdot-jpo-ode,ode-output-validator-library,2024-08-07,12,1
usdot-jpo-ode,wzdx,2024-08-07,2,1
usdot-jpo-ode,jpo-cvmanager,2024-08-10,1,1
usdot-jpo-ode,jpo-geojsonconverter,2024-08-10,1,1
usdot-jpo-ode,wzdx,2024-08-10,1,1
usdot-jpo-ode,asn1_codec,2024-08-12,35,2
usdot-jpo-ode,jpo-conflictmonitor,2024-08-12,9,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-08-12,1,1
usdot-jpo-ode,jpo-cvdp,2024-08-12,35,2
usdot-jpo-ode,jpo-geojsonconverter,2024-08-12,31,2
usdot-jpo-ode,jpo-ode,2024-08-12,25,2
usdot-jpo-ode,jpo-s3-deposit,2024-08-12,35,2
usdot-jpo-ode,jpo-sdw-depositor,2024-08-12,35,2
usdot-jpo-ode,jpo-security-svcs,2024-08-12,35,2
usdot-jpo-ode,ode-output-validator-library,2024-08-12,35,2
usdot-jpo-ode,scms-asn1,2024-08-12,3,3
usdot-jpo-ode,wzdx,2024-08-12,1,1
usdot-jpo-ode,asn1_codec,2024-08-13,10,1
usdot-jpo-ode,jpo-cvdp,2024-08-13,11,2
usdot-jpo-ode,jpo-s3-deposit,2024-08-13,10,1
usdot-jpo-ode,jpo-sdw-depositor,2024-08-13,10,1
usdot-jpo-ode,jpo-security-svcs,2024-08-13,10,1
usdot-jpo-ode,ode-output-validator-library,2024-08-13,10,1
