Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,jpo-cvdp,2023-01-01,7,1
usdot-jpo-ode,jpo-ode,2023-01-01,5,2
usdot-jpo-ode,wzdx,2023-01-01,1,1
usdot-jpo-ode,asn1_codec,2023-01-02,1,1
usdot-jpo-ode,jpo-security,2023-01-02,18,1
usdot-jpo-ode,wzdx,2023-01-02,6,4
usdot-jpo-ode,TDx,2023-01-03,6,1
usdot-jpo-ode,jpo-geojsonconverter,2023-01-03,5,1
usdot-jpo-ode,jpo-ode,2023-01-03,3,2
usdot-jpo-ode,scms-asn1,2023-01-03,3,3
usdot-jpo-ode,wzdx,2023-01-03,189,20
usdot-jpo-ode,asn1_codec,2023-01-04,9,1
usdot-jpo-ode,jpo-conflictmonitor,2023-01-04,24,2
usdot-jpo-ode,jpo-geojsonconverter,2023-01-04,11,2
usdot-jpo-ode,jpo-ode,2023-01-04,39,5
usdot-jpo-ode,scms-asn1,2023-01-04,1,1
usdot-jpo-ode,wzdx,2023-01-04,31,16
usdot-jpo-ode,TDx,2023-01-05,2,1
usdot-jpo-ode,asn1_codec,2023-01-05,7,1
usdot-jpo-ode,jpo-ode,2023-01-05,12,2
usdot-jpo-ode,wzdx,2023-01-05,95,22
usdot-jpo-ode,asn1_codec,2023-01-06,18,7
usdot-jpo-ode,jpo-geojsonconverter,2023-01-06,5,2
usdot-jpo-ode,jpo-ode,2023-01-06,23,3
usdot-jpo-ode,wzdx,2023-01-06,116,26
usdot-jpo-ode,jpo-ode,2023-01-07,1,1
usdot-jpo-ode,wzdx,2023-01-07,13,7
usdot-jpo-ode,jpo-ode-scms-asn,2023-01-08,2,1
usdot-jpo-ode,wzdx,2023-01-08,31,11
usdot-jpo-ode,TDx,2023-01-09,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-01-09,7,1
usdot-jpo-ode,jpo-cvdp,2023-01-09,15,1
usdot-jpo-ode,jpo-geojsonconverter,2023-01-09,19,1
usdot-jpo-ode,jpo-ode,2023-01-09,33,7
usdot-jpo-ode,jpo-security,2023-01-09,1,1
usdot-jpo-ode,wzdx,2023-01-09,83,17
usdot-jpo-ode,asn1_codec,2023-01-10,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-01-10,9,1
usdot-jpo-ode,jpo-cvdp,2023-01-10,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-01-10,38,3
usdot-jpo-ode,jpo-ode,2023-01-10,94,8
usdot-jpo-ode,wzdx,2023-01-10,144,21
usdot-jpo-ode,TDx,2023-01-11,25,3
usdot-jpo-ode,asn1_codec,2023-01-11,2,2
usdot-jpo-ode,jpo-conflictmonitor,2023-01-11,7,2
usdot-jpo-ode,jpo-cvdp,2023-01-11,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-01-11,26,3
usdot-jpo-ode,jpo-ode,2023-01-11,42,4
usdot-jpo-ode,jpo-security,2023-01-11,13,1
usdot-jpo-ode,ode-output-validator-library,2023-01-11,1,1
usdot-jpo-ode,scms-asn1,2023-01-11,2,1
usdot-jpo-ode,wzdx,2023-01-11,139,26
usdot-jpo-ode,TDx,2023-01-12,21,1
usdot-jpo-ode,jpo-cvdp,2023-01-12,1,1
usdot-jpo-ode,jpo-ode,2023-01-12,19,4
usdot-jpo-ode,jpo-security,2023-01-12,1,1
usdot-jpo-ode,scms-asn1,2023-01-12,1,1
usdot-jpo-ode,wzdx,2023-01-12,116,24
usdot-jpo-ode,TDx,2023-01-13,15,7
usdot-jpo-ode,jpo-conflictmonitor,2023-01-13,3,1
usdot-jpo-ode,jpo-cvdp,2023-01-13,2,1
usdot-jpo-ode,jpo-geojsonconverter,2023-01-13,3,1
usdot-jpo-ode,jpo-ode,2023-01-13,8,5
usdot-jpo-ode,wzdx,2023-01-13,59,16
usdot-jpo-ode,jpo-geojsonconverter,2023-01-14,4,2
usdot-jpo-ode,jpo-ode,2023-01-14,2,2
usdot-jpo-ode,wzdx,2023-01-14,2,2
usdot-jpo-ode,wzdx,2023-01-15,10,1
