Start date,End date,Org,Repo,Referrer,Count,Unique
2023-12-31,2024-01-14,usdot-fhwa-stol,actions,github.com,101,2
2023-12-31,2024-01-14,usdot-fhwa-stol,actions,Google,5,1
2023-12-31,2024-01-14,usdot-fhwa-stol,actions,statics.gov.teams.microsoft.us,2,1
2023-12-31,2024-01-14,usdot-fhwa-stol,ads-traffic-regs,ops.fhwa.dot.gov,11,1
2023-12-31,2024-01-14,usdot-fhwa-stol,autoware.auto,github.com,30,2
2023-12-31,2024-01-14,usdot-fhwa-stol,autoware.auto,statics.gov.teams.microsoft.us,11,1
2023-12-31,2024-01-14,usdot-fhwa-stol,autoware.auto,Google,4,1
2023-12-31,2024-01-14,usdot-fhwa-stol,c1t-tools,github.com,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,c1t2x-emulator,word-edit.gov.online.office365.us,18,1
2023-12-31,2024-01-14,usdot-fhwa-stol,c1t2x-emulator,github.com,3,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carla-sensor-lib,github.com,66,4
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-analytics-fotda,github.com,8,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-base,github.com,12,4
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-base,Google,4,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-base,Bing,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-builds,github.com,8,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-carla-integration,github.com,72,5
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-carla-integration,github.dev,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-cloud,Bing,2,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-cloud,github.com,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-cloud,DuckDuckGo,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-cloud,highways.dot.gov,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,46,3
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,25,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,15,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-config,github.com,86,10
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-config,Google,39,4
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-config,statics.gov.teams.microsoft.us,5,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-delphi-esr-driver,Google,40,5
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-delphi-esr-driver,github.com,12,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,github.com,19,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,Google,8,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-lightbar-driver,github.com,14,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-messenger,github.com,209,5
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-messenger,Google,9,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-messenger,statics.gov.teams.microsoft.us,6,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-msgs,github.com,26,5
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,github.com,10,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-ns3-adapter,github.com,37,3
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-ns3-adapter,Google,31,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-ns3-adapter,statics.gov.teams.microsoft.us,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-platform,github.com,517,40
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-platform,Google,114,33
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-platform,usdot-fhwa-stol.github.io,21,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-platform,DuckDuckGo,17,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-platform,statics.gov.teams.microsoft.us,12,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-platform,highways.dot.gov,4,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-platform,word-edit.gov.online.office365.us,3,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-platform,its.dot.gov,2,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-platform,cohdawireless.zendesk.com,2,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-platform,Bing,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-slamtec-lidar-driver,github.com,4,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,55,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,statics.gov.teams.microsoft.us,24,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,Google,21,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,usdot-fhwa-stol.github.io,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-streets,github.com,181,9
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-streets,Google,26,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-time-lib,github.com,35,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-time-lib,Google,10,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-torc-pinpoint-driver,github.com,9,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-utils,github.com,156,8
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-utils,discourse.ros.org,18,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-utils,answers.ros.org,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-vehicle-model-framework,github.com,11,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-vehicle-model-framework,Google,4,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-velodyne-lidar-driver,github.com,17,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-velodyne-lidar-driver,Google,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-vesc-ssc-wrapper,github.com,4,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-vesc-ssc-wrapper,statics.gov.teams.microsoft.us.office.m365.leidos.govshn.net,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-web-ui,github.com,8,2
2023-12-31,2024-01-14,usdot-fhwa-stol,carma-web-ui,Google,2,2
2023-12-31,2024-01-14,usdot-fhwa-stol,cda-telematics,statics.gov.teams.microsoft.us,51,2
2023-12-31,2024-01-14,usdot-fhwa-stol,cda-telematics,github.com,40,2
2023-12-31,2024-01-14,usdot-fhwa-stol,cda-telematics,Google,3,2
2023-12-31,2024-01-14,usdot-fhwa-stol,cdasim,github.com,291,10
2023-12-31,2024-01-14,usdot-fhwa-stol,cdasim,Google,54,5
2023-12-31,2024-01-14,usdot-fhwa-stol,cdasim,statics.gov.teams.microsoft.us,2,1
2023-12-31,2024-01-14,usdot-fhwa-stol,cdasim,opencda-documentation.readthedocs.io,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,cdasim,mail.google.com,1,1
2023-12-31,2024-01-14,usdot-fhwa-stol,cdasim,Bing,1,1
