Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,V2X-Hub,2024-03-18,15,7
usdot-fhwa-OPS,V2X-Hub,2024-03-19,80,2
usdot-fhwa-OPS,V2X-Hub,2024-03-20,71,8
usdot-fhwa-OPS,V2X-Hub,2024-03-21,145,12
usdot-fhwa-OPS,V2X-Hub,2024-03-22,45,4
usdot-fhwa-OPS,V2X-Hub,2024-03-23,2,2
usdot-fhwa-OPS,V2X-Hub,2024-03-24,1,1
usdot-fhwa-OPS,V2X-Hub,2024-03-25,72,6
usdot-fhwa-OPS,V2X-Hub,2024-03-26,42,7
usdot-fhwa-OPS,V2X-Hub,2024-03-27,5,3
usdot-fhwa-OPS,V2X-Hub,2024-03-28,14,6
usdot-fhwa-OPS,V2X-Hub,2024-03-29,3,2
usdot-fhwa-OPS,V2X-Hub,2024-03-30,2,2
