Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2024-04-01,233,14
usdot-fhwa-OPS,V2X-Hub,2024-04-02,212,19
usdot-fhwa-OPS,V2X-Hub,2024-04-03,156,9
usdot-fhwa-OPS,V2X-Hub,2024-04-04,64,11
usdot-fhwa-OPS,V2X-Hub,2024-04-05,110,18
usdot-fhwa-OPS,V2X-Hub,2024-04-06,42,7
usdot-fhwa-OPS,V2X-Hub,2024-04-07,46,7
usdot-fhwa-OPS,V2X-Hub,2024-04-08,225,19
usdot-fhwa-OPS,V2X-Hub,2024-04-09,213,16
usdot-fhwa-OPS,V2X-Hub,2024-04-10,76,14
usdot-fhwa-OPS,V2X-Hub,2024-04-11,262,23
usdot-fhwa-OPS,V2X-Hub,2024-04-12,214,13
usdot-fhwa-OPS,V2X-Hub,2024-04-13,35,8
usdot-fhwa-OPS,V2X-Hub,2024-04-14,2,2
usdot-fhwa-OPS,V2X-Hub,2024-04-15,1,1
