Start date,End date,Org,Repo,Referrer,Count,Unique
2023-12-17,2023-12-31,usdot-jpo-ode,asn1_codec,github.com,4,3
2023-12-17,2023-12-31,usdot-jpo-ode,asn1_codec,Google,3,3
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-conflictmonitor,github.com,3,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-conflictmonitor,Google,2,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,1,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-conflictvisualizer,github.com,14,3
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-conflictvisualizer,Google,8,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-conflictvisualizer,DuckDuckGo,3,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-cvdp,github.com,6,2
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-cvmanager,github.com,2,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-geojsonconverter,l.messenger.com,3,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-geojsonconverter,github.com,1,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-ode,github.com,18,6
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-ode,Google,10,5
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-ode,statics.teams.cdn.office.net,5,2
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-ode,DuckDuckGo,4,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-ode,Bing,1,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-ode,StartPage,1,1
2023-12-17,2023-12-31,usdot-jpo-ode,jpo-security,github.com,23,1
2023-12-17,2023-12-31,usdot-jpo-ode,ode-output-validator-library,github.com,14,1
2023-12-17,2023-12-31,usdot-jpo-ode,ode-output-validator-library,statics.teams.cdn.office.net,2,2
2023-12-17,2023-12-31,usdot-jpo-ode,scms-asn1,Google,17,3
2023-12-17,2023-12-31,usdot-jpo-ode,scms-asn1,github.com,1,1
2023-12-17,2023-12-31,usdot-jpo-ode,TDx,transportation.gov,13,1
2023-12-17,2023-12-31,usdot-jpo-ode,TDx,Google,2,2
2023-12-17,2023-12-31,usdot-jpo-ode,TDx,github.com,1,1
2023-12-17,2023-12-31,usdot-jpo-ode,wzdx,Google,104,11
2023-12-17,2023-12-31,usdot-jpo-ode,wzdx,transportation.gov,86,17
2023-12-17,2023-12-31,usdot-jpo-ode,wzdx,statics.teams.cdn.office.net,51,4
2023-12-17,2023-12-31,usdot-jpo-ode,wzdx,fhwa.dot.gov,24,5
2023-12-17,2023-12-31,usdot-jpo-ode,wzdx,az511.com,20,1
2023-12-17,2023-12-31,usdot-jpo-ode,wzdx,support.google.com,10,5
2023-12-17,2023-12-31,usdot-jpo-ode,wzdx,statescoop.com,4,1
2023-12-17,2023-12-31,usdot-jpo-ode,wzdx,Bing,4,1
2023-12-17,2023-12-31,usdot-jpo-ode,wzdx,datahub.transportation.gov,2,2
2023-12-17,2023-12-31,usdot-jpo-ode,wzdx,canva.com,2,1
