Start date,End date,Org,Repo,Referrer,Count,Unique
2022-11-16,2022-11-30,usdot-fhwa-stol,autoware.auto,cn.bing.com,11,2
2022-11-16,2022-11-30,usdot-fhwa-stol,autoware.auto,Google,2,2
2022-11-16,2022-11-30,usdot-fhwa-stol,c1t2x-emulator,github.com,18,4
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-1-tenth,github.com,3,3
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-1-tenth,Google,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-analytics-fotda,github.com,14,4
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-analytics-fotda,Google,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-base,github.com,35,4
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-base,Google,2,2
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-carla-integration,github.com,37,5
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-carla-integration,usdot-voices.atlassian.net,3,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-carla-integration,Google,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-cloud,github.com,20,4
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-cloud,highways.dot.gov,6,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-cloud,Google,3,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-cloud,usdot-voices.atlassian.net,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,19,2
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,9,3
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-cohda-dsrc-driver,statics.teams.cdn.office.net,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-config,github.com,50,12
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-config,Google,14,8
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-delphi-esr-driver,Google,4,3
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-delphi-srr2-driver,github.com,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,github.com,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,Google,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-messenger,github.com,42,7
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-messenger,Google,12,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-mobileye-driver,github.com,3,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-msgs,github.com,51,8
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-msgs,Google,20,2
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-msgs,statics.teams.cdn.office.net,3,2
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-platform,github.com,168,28
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-platform,Google,66,24
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-platform,highways.dot.gov,10,9
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-platform,its.dot.gov,7,2
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-platform,usdot-voices.atlassian.net,4,2
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-platform,DuckDuckGo,3,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-platform,transops.s3.amazonaws.com,2,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-platform,usdot-carma.atlassian.net,2,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-platform,Bing,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-platform,mail.google.com,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-rtk,github.com,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-simulation,Google,24,9
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-simulation,github.com,24,8
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-simulation,usdot-carma.atlassian.net,5,5
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-simulation,highways.dot.gov,4,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-simulation,mail.google.com,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-simulation,linkedin.com,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,4,3
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-ssc-interface-wrapper,highways.dot.gov,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-streets,github.com,108,5
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-streets,statics.gov.teams.microsoft.us,3,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-utils,github.com,26,3
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-utils,discourse.ros.org,9,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-validation,github.com,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-velodyne-lidar-driver,github.com,5,1
2022-11-16,2022-11-30,usdot-fhwa-stol,carma-web-ui,github.com,4,3
2022-11-16,2022-11-30,usdot-fhwa-stol,CARMAConcept,github.com,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,cav-education,github.com,3,2
2022-11-16,2022-11-30,usdot-fhwa-stol,cooperative-perception-core,github.com,48,4
2022-11-16,2022-11-30,usdot-fhwa-stol,devops,github.com,5,1
2022-11-16,2022-11-30,usdot-fhwa-stol,devops,Google,1,1
2022-11-16,2022-11-30,usdot-fhwa-stol,documentation,github.com,12,3
2022-11-16,2022-11-30,usdot-fhwa-stol,dwm1001_ros2,github.com,9,3
2022-11-16,2022-11-30,usdot-fhwa-stol,github_metrics,github.com,20,3
2022-11-16,2022-11-30,usdot-fhwa-stol,voices-poc,usdot-voices.atlassian.net,23,4
2022-11-16,2022-11-30,usdot-fhwa-stol,voices-poc,github.com,10,2
2022-11-16,2022-11-30,usdot-fhwa-stol,voices-poc,Google,8,1
