Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2022-09-01,19,9
usdot-fhwa-OPS,V2X-Hub,2022-09-02,59,9
usdot-fhwa-OPS,V2X-Hub,2022-09-03,2,2
usdot-fhwa-OPS,V2X-Hub,2022-09-04,26,1
usdot-fhwa-OPS,V2X-Hub,2022-09-05,15,6
usdot-fhwa-OPS,V2X-Hub,2022-09-06,106,18
usdot-fhwa-OPS,V2X-Hub,2022-09-07,192,18
usdot-fhwa-OPS,V2X-Hub,2022-09-08,87,11
usdot-fhwa-OPS,V2X-Hub,2022-09-09,89,11
usdot-fhwa-OPS,V2X-Hub,2022-09-10,3,1
usdot-fhwa-OPS,V2X-Hub,2022-09-12,71,8
usdot-fhwa-OPS,V2X-Hub,2022-09-13,112,12
usdot-fhwa-OPS,V2X-Hub,2022-09-14,155,10
usdot-fhwa-OPS,V2X-Hub,2022-09-15,1,1
