Start date,End date,Org,Repo,Referrer,Count,Unique
2022-12-17,2022-12-31,usdot-jpo-ode,asn1_codec,github.com,21,5
2022-12-17,2022-12-31,usdot-jpo-ode,asn1_codec,Google,2,1
2022-12-17,2022-12-31,usdot-jpo-ode,asn1_codec,github-wiki-see.page,1,1
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-conflictmonitor,github.com,1,1
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-cvdp,github.com,12,3
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-cvdp,Google,10,3
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-cvdp,nist.gov,1,1
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-geojsonconverter,DuckDuckGo,27,1
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-geojsonconverter,github.com,17,1
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-ode,github.com,94,4
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-ode,Google,32,9
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-ode,github-wiki-see.page,8,1
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-ode,DuckDuckGo,5,1
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-ode,datahub.transportation.gov,3,1
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-ode,usdot-oss4its.atlassian.net,2,1
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-ode,usc-word-view.officeapps.live.com,1,1
2022-12-17,2022-12-31,usdot-jpo-ode,jpo-security,Google,1,1
2022-12-17,2022-12-31,usdot-jpo-ode,ode-output-validator-library,github.com,3,1
2022-12-17,2022-12-31,usdot-jpo-ode,TDx,github.com,1,1
2022-12-17,2022-12-31,usdot-jpo-ode,wzdx,Google,67,13
2022-12-17,2022-12-31,usdot-jpo-ode,wzdx,www7.transportation.gov,53,1
2022-12-17,2022-12-31,usdot-jpo-ode,wzdx,transportation.gov,47,13
2022-12-17,2022-12-31,usdot-jpo-ode,wzdx,github.com,32,8
2022-12-17,2022-12-31,usdot-jpo-ode,wzdx,lnks.gd,31,19
2022-12-17,2022-12-31,usdot-jpo-ode,wzdx,mercurycweb.chartdev.net,13,3
2022-12-17,2022-12-31,usdot-jpo-ode,wzdx,statics.teams.cdn.office.net,4,3
2022-12-17,2022-12-31,usdot-jpo-ode,wzdx,Bing,3,2
2022-12-17,2022-12-31,usdot-jpo-ode,wzdx,datahub.transportation.gov,3,1
2022-12-17,2022-12-31,usdot-jpo-ode,wzdx,fhwa.dot.gov,3,1
