Org,Repo,Date,Views count,Views unique
usdot-fhwa-stol,ads-traffic-regs,2022-11-01,1,1
usdot-fhwa-stol,autoware.auto,2022-11-01,3,2
usdot-fhwa-stol,carma-1-tenth,2022-11-01,1,1
usdot-fhwa-stol,carma-analytics-fotda,2022-11-01,1,1
usdot-fhwa-stol,carma-base,2022-11-01,1,1
usdot-fhwa-stol,carma-carla-integration,2022-11-01,80,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-11-01,2,2
usdot-fhwa-stol,carma-config,2022-11-01,54,3
usdot-fhwa-stol,carma-delphi-esr-driver,2022-11-01,1,1
usdot-fhwa-stol,carma-lightbar-driver,2022-11-01,1,1
usdot-fhwa-stol,carma-messenger,2022-11-01,14,2
usdot-fhwa-stol,carma-msgs,2022-11-01,19,3
usdot-fhwa-stol,carma-platform,2022-11-01,190,23
usdot-fhwa-stol,carma-simulation,2022-11-01,13,6
usdot-fhwa-stol,carma-streets,2022-11-01,62,5
usdot-fhwa-stol,carma-utils,2022-11-01,8,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-11-01,1,1
usdot-fhwa-stol,carma-web-ui,2022-11-01,1,1
usdot-fhwa-stol,cav-education,2022-11-01,2,2
usdot-fhwa-stol,documentation,2022-11-01,13,2
usdot-fhwa-stol,dwm1001_ros2,2022-11-01,7,1
usdot-fhwa-stol,testing-training-tools,2022-11-01,1,1
usdot-fhwa-stol,voices-poc,2022-11-01,12,2
usdot-fhwa-stol,autoware.auto,2022-11-02,2,1
usdot-fhwa-stol,carma-1-tenth,2022-11-02,1,1
usdot-fhwa-stol,carma-base,2022-11-02,1,1
usdot-fhwa-stol,carma-carla-integration,2022-11-02,8,1
usdot-fhwa-stol,carma-cloud,2022-11-02,3,3
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-11-02,1,1
usdot-fhwa-stol,carma-delphi-esr-driver,2022-11-02,4,2
usdot-fhwa-stol,carma-messenger,2022-11-02,2,1
usdot-fhwa-stol,carma-msgs,2022-11-02,1,1
usdot-fhwa-stol,carma-platform,2022-11-02,205,23
usdot-fhwa-stol,carma-simulation,2022-11-02,2,1
usdot-fhwa-stol,carma-streets,2022-11-02,36,4
usdot-fhwa-stol,cav-education,2022-11-02,3,1
usdot-fhwa-stol,documentation,2022-11-02,2,2
usdot-fhwa-stol,dwm1001_ros2,2022-11-02,20,1
usdot-fhwa-stol,voices-poc,2022-11-02,1,1
usdot-fhwa-stol,autoware.auto,2022-11-03,7,3
usdot-fhwa-stol,c1t-tools,2022-11-03,26,5
usdot-fhwa-stol,carma-1-tenth,2022-11-03,3,2
usdot-fhwa-stol,carma-base,2022-11-03,7,1
usdot-fhwa-stol,carma-carla-integration,2022-11-03,5,1
usdot-fhwa-stol,carma-cloud,2022-11-03,8,3
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-11-03,2,2
usdot-fhwa-stol,carma-delphi-esr-driver,2022-11-03,7,3
