Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,jpo-conflictmonitor,2023-10-03,8,1
usdot-jpo-ode,jpo-ode,2023-10-03,1,1
usdot-jpo-ode,wzdx,2023-10-03,35,6
usdot-jpo-ode,TDx,2023-10-04,6,3
usdot-jpo-ode,jpo-conflictmonitor,2023-10-04,5,1
usdot-jpo-ode,jpo-cvmanager,2023-10-04,4,1
usdot-jpo-ode,jpo-ode,2023-10-04,8,4
usdot-jpo-ode,jpo-security-svcs,2023-10-04,14,1
usdot-jpo-ode,wzdx,2023-10-04,234,31
usdot-jpo-ode,asn1_codec,2023-10-05,3,2
usdot-jpo-ode,jpo-conflictmonitor,2023-10-05,17,2
usdot-jpo-ode,jpo-conflictvisualizer,2023-10-05,4,1
usdot-jpo-ode,jpo-cvdp,2023-10-05,2,1
usdot-jpo-ode,jpo-geojsonconverter,2023-10-05,10,2
usdot-jpo-ode,jpo-ode,2023-10-05,5,2
usdot-jpo-ode,jpo-s3-deposit,2023-10-05,2,1
usdot-jpo-ode,jpo-sdw-depositor,2023-10-05,2,1
usdot-jpo-ode,jpo-security,2023-10-05,15,2
usdot-jpo-ode,jpo-security-svcs,2023-10-05,2,1
usdot-jpo-ode,wzdx,2023-10-05,182,26
usdot-jpo-ode,TDx,2023-10-06,2,1
usdot-jpo-ode,jpo-conflictmonitor,2023-10-06,37,3
usdot-jpo-ode,jpo-conflictvisualizer,2023-10-06,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-10-06,16,2
usdot-jpo-ode,scms-asn1,2023-10-06,2,1
usdot-jpo-ode,wzdx,2023-10-06,324,32
usdot-jpo-ode,jpo-conflictmonitor,2023-10-07,5,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-10-07,5,1
usdot-jpo-ode,jpo-ode,2023-10-07,11,1
usdot-jpo-ode,wzdx,2023-10-07,10,2
usdot-jpo-ode,jpo-ode,2023-10-08,2,2
usdot-jpo-ode,wzdx,2023-10-08,6,3
usdot-jpo-ode,TDx,2023-10-09,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-10-09,3,2
usdot-jpo-ode,jpo-conflictvisualizer,2023-10-09,2,1
usdot-jpo-ode,jpo-cvmanager,2023-10-09,1,1
usdot-jpo-ode,jpo-ode,2023-10-09,2,1
usdot-jpo-ode,wzdx,2023-10-09,112,16
usdot-jpo-ode,asn1_codec,2023-10-10,16,3
usdot-jpo-ode,jpo-conflictmonitor,2023-10-10,3,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-10-10,8,1
usdot-jpo-ode,jpo-cvdp,2023-10-10,6,1
usdot-jpo-ode,jpo-ode,2023-10-10,28,4
usdot-jpo-ode,jpo-s3-deposit,2023-10-10,1,1
usdot-jpo-ode,scms-asn1,2023-10-10,19,1
usdot-jpo-ode,wzdx,2023-10-10,51,17
usdot-jpo-ode,TDx,2023-10-11,6,5
usdot-jpo-ode,asn1_codec,2023-10-11,17,2
usdot-jpo-ode,jpo-conflictmonitor,2023-10-11,8,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-10-11,32,1
usdot-jpo-ode,jpo-cvmanager,2023-10-11,18,2
usdot-jpo-ode,jpo-ode,2023-10-11,1,1
usdot-jpo-ode,scms-asn1,2023-10-11,24,2
usdot-jpo-ode,wzdc-tool,2023-10-11,1,1
usdot-jpo-ode,wzdx,2023-10-11,198,34
usdot-jpo-ode,TDx,2023-10-12,6,4
usdot-jpo-ode,jpo-conflictmonitor,2023-10-12,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-10-12,1,1
usdot-jpo-ode,jpo-ode,2023-10-12,8,3
usdot-jpo-ode,wzdx,2023-10-12,187,23
usdot-jpo-ode,TDx,2023-10-13,8,4
usdot-jpo-ode,asn1_codec,2023-10-13,12,1
usdot-jpo-ode,jpo-cvdp,2023-10-13,5,1
usdot-jpo-ode,jpo-geojsonconverter,2023-10-13,1,1
usdot-jpo-ode,jpo-ode,2023-10-13,5,3
usdot-jpo-ode,wzdx,2023-10-13,145,29
usdot-jpo-ode,jpo-ode,2023-10-14,1,1
usdot-jpo-ode,scms-asn1,2023-10-14,2,1
usdot-jpo-ode,wzdx,2023-10-14,4,2
usdot-jpo-ode,asn1_codec,2023-10-15,5,2
usdot-jpo-ode,jpo-conflictmonitor,2023-10-15,3,1
usdot-jpo-ode,jpo-ode,2023-10-15,3,2
usdot-jpo-ode,wzdx,2023-10-15,3,1
usdot-jpo-ode,TDx,2023-10-16,2,2
usdot-jpo-ode,asn1_codec,2023-10-16,2,1
usdot-jpo-ode,jpo-conflictmonitor,2023-10-16,7,2
usdot-jpo-ode,jpo-conflictvisualizer,2023-10-16,6,1
usdot-jpo-ode,jpo-cvdp,2023-10-16,12,1
usdot-jpo-ode,jpo-cvmanager,2023-10-16,1,1
usdot-jpo-ode,jpo-ode,2023-10-16,8,3
usdot-jpo-ode,scms-asn1,2023-10-16,2,1
usdot-jpo-ode,wzdx,2023-10-16,213,25
usdot-jpo-ode,asn1_codec,2023-10-17,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-10-17,7,2
usdot-jpo-ode,jpo-conflictvisualizer,2023-10-17,15,1
usdot-jpo-ode,jpo-ode,2023-10-17,10,6
usdot-jpo-ode,wzdx,2023-10-17,86,15
