Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,TDx,2023-12-18,52,2
usdot-jpo-ode,asn1_codec,2023-12-18,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-12-18,40,1
usdot-jpo-ode,jpo-cvdp,2023-12-18,1,1
usdot-jpo-ode,jpo-ode,2023-12-18,48,6
usdot-jpo-ode,jpo-s3-deposit,2023-12-18,1,1
usdot-jpo-ode,jpo-sdw-depositor,2023-12-18,1,1
usdot-jpo-ode,jpo-security-svcs,2023-12-18,1,1
usdot-jpo-ode,wzdx,2023-12-18,171,23
usdot-jpo-ode,TDx,2023-12-19,32,3
usdot-jpo-ode,asn1_codec,2023-12-19,5,2
usdot-jpo-ode,jpo-conflictmonitor,2023-12-19,10,2
usdot-jpo-ode,jpo-conflictvisualizer,2023-12-19,4,1
usdot-jpo-ode,jpo-cvmanager,2023-12-19,3,1
usdot-jpo-ode,jpo-ode,2023-12-19,1,1
usdot-jpo-ode,scms-asn1,2023-12-19,11,1
usdot-jpo-ode,wzdx,2023-12-19,179,23
usdot-jpo-ode,TDx,2023-12-20,250,1
usdot-jpo-ode,jpo-cvdp,2023-12-20,4,1
usdot-jpo-ode,jpo-geojsonconverter,2023-12-20,3,1
usdot-jpo-ode,jpo-ode,2023-12-20,9,2
usdot-jpo-ode,scms-asn1,2023-12-20,3,1
usdot-jpo-ode,wzdx,2023-12-20,213,30
usdot-jpo-ode,TDx,2023-12-21,63,1
usdot-jpo-ode,asn1_codec,2023-12-21,2,2
usdot-jpo-ode,jpo-conflictmonitor,2023-12-21,22,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-12-21,3,1
usdot-jpo-ode,jpo-cvdp,2023-12-21,2,1
usdot-jpo-ode,jpo-geojsonconverter,2023-12-21,1,1
usdot-jpo-ode,jpo-ode,2023-12-21,17,3
usdot-jpo-ode,scms-asn1,2023-12-21,4,1
usdot-jpo-ode,wzdx,2023-12-21,120,19
usdot-jpo-ode,jpo-conflictmonitor,2023-12-22,1,1
usdot-jpo-ode,jpo-ode,2023-12-22,17,3
usdot-jpo-ode,ode-output-validator-library,2023-12-22,3,1
usdot-jpo-ode,wzdx,2023-12-22,56,9
usdot-jpo-ode,jpo-ode,2023-12-23,1,1
usdot-jpo-ode,wzdx,2023-12-23,3,3
usdot-jpo-ode,jpo-ode,2023-12-24,2,1
usdot-jpo-ode,wzdx,2023-12-24,3,1
usdot-jpo-ode,wzdx,2023-12-25,11,4
usdot-jpo-ode,TDx,2023-12-26,128,2
usdot-jpo-ode,jpo-conflictmonitor,2023-12-26,2,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-12-26,5,1
usdot-jpo-ode,jpo-cvdp,2023-12-26,1,1
usdot-jpo-ode,jpo-ode,2023-12-26,14,4
usdot-jpo-ode,ode-output-validator-library,2023-12-26,11,1
usdot-jpo-ode,wzdx,2023-12-26,26,6
usdot-jpo-ode,TDx,2023-12-27,219,1
usdot-jpo-ode,asn1_codec,2023-12-27,2,2
usdot-jpo-ode,jpo-conflictmonitor,2023-12-27,6,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-12-27,1,1
usdot-jpo-ode,jpo-cvmanager,2023-12-27,2,1
usdot-jpo-ode,jpo-ode,2023-12-27,52,9
usdot-jpo-ode,jpo-security,2023-12-27,23,1
usdot-jpo-ode,ode-output-validator-library,2023-12-27,29,3
usdot-jpo-ode,wzdx,2023-12-27,50,5
usdot-jpo-ode,jpo-conflictvisualizer,2023-12-28,4,2
usdot-jpo-ode,jpo-ode,2023-12-28,39,3
usdot-jpo-ode,ode-output-validator-library,2023-12-28,1,1
usdot-jpo-ode,wzdx,2023-12-28,49,7
usdot-jpo-ode,TDx,2023-12-29,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-12-29,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-12-29,3,2
usdot-jpo-ode,jpo-ode,2023-12-29,3,3
usdot-jpo-ode,wzdx,2023-12-29,66,6
usdot-jpo-ode,TDx,2023-12-30,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-12-30,14,2
usdot-jpo-ode,jpo-ode,2023-12-30,12,1
usdot-jpo-ode,wzdx,2023-12-30,197,4
usdot-jpo-ode,jpo-ode,2023-12-31,4,1
usdot-jpo-ode,wzdx,2023-12-31,4,3
