Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-stol,actions,2023-02-15,12,5
usdot-fhwa-stol,carma-base,2023-02-15,2,2
usdot-fhwa-stol,carma-builds,2023-02-15,7,3
usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2023-02-15,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-02-15,2,2
usdot-fhwa-stol,carma-config,2023-02-15,2,2
usdot-fhwa-stol,carma-delphi-esr-driver,2023-02-15,2,2
usdot-fhwa-stol,carma-delphi-srr2-driver,2023-02-15,2,2
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2023-02-15,2,2
usdot-fhwa-stol,carma-lightbar-driver,2023-02-15,2,2
usdot-fhwa-stol,carma-messenger,2023-02-15,26,12
usdot-fhwa-stol,carma-msgs,2023-02-15,30,13
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2023-02-15,1,1
usdot-fhwa-stol,carma-platform,2023-02-15,28,5
usdot-fhwa-stol,carma-simulation,2023-02-15,4,1
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-02-15,3,3
usdot-fhwa-stol,carma-time-lib,2023-02-15,10,3
usdot-fhwa-stol,carma-utils,2023-02-15,30,13
usdot-fhwa-stol,carma-vehicle-model-framework,2023-02-15,2,2
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-02-15,2,2
usdot-fhwa-stol,carma-web-ui,2023-02-15,2,2
usdot-fhwa-stol,cooperative-perception-core,2023-02-15,2,1
usdot-fhwa-stol,devops,2023-02-15,2,1
usdot-fhwa-stol,autoware.auto,2023-02-16,5,5
usdot-fhwa-stol,c1t2x-emulator,2023-02-16,1,1
usdot-fhwa-stol,carma-1-tenth,2023-02-16,1,1
usdot-fhwa-stol,carma-base,2023-02-16,1,1
usdot-fhwa-stol,carma-builds,2023-02-16,1,1
usdot-fhwa-stol,carma-cloud,2023-02-16,5,4
usdot-fhwa-stol,carma-config,2023-02-16,1,1
usdot-fhwa-stol,carma-messenger,2023-02-16,16,8
usdot-fhwa-stol,carma-msgs,2023-02-16,15,7
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2023-02-16,1,1
usdot-fhwa-stol,carma-platform,2023-02-16,3,2
usdot-fhwa-stol,carma-simulation,2023-02-16,6,4
usdot-fhwa-stol,carma-ssc-interface-wrapper,2023-02-16,1,1
usdot-fhwa-stol,carma-time-lib,2023-02-16,1,1
usdot-fhwa-stol,carma-utils,2023-02-16,8,4
usdot-fhwa-stol,carma-velodyne-lidar-driver,2023-02-16,1,1
usdot-fhwa-stol,devops,2023-02-16,2,1
usdot-fhwa-stol,documentation,2023-02-16,2,2
usdot-fhwa-stol,tim-bc,2023-02-16,1,1
usdot-fhwa-stol,actions,2023-02-17,10,2
usdot-fhwa-stol,autoware.auto,2023-02-17,1,1
usdot-fhwa-stol,c1t_rplidar_driver,2023-02-17,1,1
usdot-fhwa-stol,c1t_vesc_driver,2023-02-17,2,1
usdot-fhwa-stol,carma-builds,2023-02-17,14,3
usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2023-02-17,1,1
usdot-fhwa-stol,carma-cloud,2023-02-17,1,1
usdot-fhwa-stol,carma-j2735,2023-02-17,1,1
usdot-fhwa-stol,carma-messenger,2023-02-17,1,1
