Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-17,1,1
usdot-jpo-ode,jpo-ode,2024-04-17,1,1
usdot-jpo-ode,jpo-s3-deposit,2024-04-17,2,2
usdot-jpo-ode,jpo-security-svcs,2024-04-17,1,1
usdot-jpo-ode,asn1_codec,2024-04-18,13,3
usdot-jpo-ode,jpo-cvdp,2024-04-18,12,2
usdot-jpo-ode,jpo-ode,2024-04-18,12,6
usdot-jpo-ode,jpo-record-parser,2024-04-18,1,1
usdot-jpo-ode,jpo-s3-deposit,2024-04-18,12,2
usdot-jpo-ode,jpo-sdw-depositor,2024-04-18,13,3
usdot-jpo-ode,jpo-security,2024-04-18,1,1
usdot-jpo-ode,jpo-security-svcs,2024-04-18,12,2
usdot-jpo-ode,ode-output-validator-library,2024-04-18,13,3
usdot-jpo-ode,wzdc-tool,2024-04-18,1,1
usdot-jpo-ode,wzdx,2024-04-18,1,1
usdot-jpo-ode,asn1_codec,2024-04-19,23,1
usdot-jpo-ode,jpo-cvdp,2024-04-19,24,2
usdot-jpo-ode,jpo-ode,2024-04-19,12,4
usdot-jpo-ode,jpo-record-parser,2024-04-19,1,1
usdot-jpo-ode,jpo-s3-deposit,2024-04-19,24,2
usdot-jpo-ode,jpo-sdw-depositor,2024-04-19,23,1
usdot-jpo-ode,jpo-security-svcs,2024-04-19,23,1
usdot-jpo-ode,ode-output-validator-library,2024-04-19,23,1
usdot-jpo-ode,jpo-ode,2024-04-20,4,4
usdot-jpo-ode,jpo-sdw-depositor,2024-04-20,1,1
usdot-jpo-ode,jpo-ode,2024-04-21,2,2
usdot-jpo-ode,scms-asn1,2024-04-21,2,1
usdot-jpo-ode,usdot-jpo-ode.github.io,2024-04-21,1,1
usdot-jpo-ode,asn1_codec,2024-04-22,2,2
usdot-jpo-ode,jpo-conflictmonitor,2024-04-22,4,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-22,1,1
usdot-jpo-ode,jpo-cvdp,2024-04-22,3,3
usdot-jpo-ode,jpo-geojsonconverter,2024-04-22,3,2
usdot-jpo-ode,jpo-ode,2024-04-22,5,4
usdot-jpo-ode,jpo-s3-deposit,2024-04-22,3,3
usdot-jpo-ode,jpo-sdw-depositor,2024-04-22,2,2
usdot-jpo-ode,jpo-security-svcs,2024-04-22,2,2
usdot-jpo-ode,ode-output-validator-library,2024-04-22,3,3
usdot-jpo-ode,scms-asn1,2024-04-22,2,2
usdot-jpo-ode,wzdx,2024-04-22,1,1
usdot-jpo-ode,asn1_codec,2024-04-23,2,2
usdot-jpo-ode,jpo-conflictmonitor,2024-04-23,2,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-23,3,2
usdot-jpo-ode,jpo-cvdp,2024-04-23,2,2
usdot-jpo-ode,jpo-geojsonconverter,2024-04-23,2,2
usdot-jpo-ode,jpo-ode,2024-04-23,3,3
usdot-jpo-ode,jpo-s3-deposit,2024-04-23,2,2
usdot-jpo-ode,jpo-sdw-depositor,2024-04-23,2,2
usdot-jpo-ode,jpo-security-svcs,2024-04-23,2,2
usdot-jpo-ode,ode-output-validator-library,2024-04-23,2,2
usdot-jpo-ode,scms-asn1,2024-04-23,4,3
usdot-jpo-ode,asn1_codec,2024-04-24,12,1
usdot-jpo-ode,jpo-conflictmonitor,2024-04-24,15,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-04-24,8,3
